DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-07-24 00:00:00;17;16;14;4;0;1;0
2020-07-24 00:15:00;11;17;12;11;2;2;0
2020-07-24 00:30:00;4;14;14;9;1;2;0
2020-07-24 00:45:00;11;17;10;6;0;0;0
2020-07-24 01:00:00;9;4;8;9;1;6;0
2020-07-24 01:15:00;8;11;21;14;0;0;0
2020-07-24 01:30:00;8;4;7;2;0;4;0
2020-07-24 01:45:00;16;14;11;3;0;0;0
2020-07-24 02:00:00;14;9;3;1;0;0;0
2020-07-24 02:15:00;7;4;7;1;1;0;0
2020-07-24 02:30:00;6;3;6;8;0;1;0
2020-07-24 02:45:00;9;4;4;5;6;1;0
2020-07-24 03:00:00;11;8;8;7;0;0;0
2020-07-24 03:15:00;0;5;8;3;0;2;0
2020-07-24 03:30:00;5;3;4;5;0;1;0
2020-07-24 03:45:00;2;1;6;6;0;1;0
2020-07-24 04:00:00;10;7;12;2;0;0;0
2020-07-24 04:15:00;8;7;9;7;1;2;0
2020-07-24 04:30:00;11;11;16;4;2;2;0
2020-07-24 04:45:00;20;19;29;11;2;4;0
2020-07-24 05:00:00;27;24;95;25;1;11;0
2020-07-24 05:15:00;24;36;146;80;1;12;0
2020-07-24 05:30:00;58;75;195;127;27;17;0
2020-07-24 05:45:00;114;147;157;93;14;8;0
2020-07-24 06:00:00;153;215;127;97;176;17;0
2020-07-24 06:15:00;92;128;150;109;11;18;0
2020-07-24 06:30:00;72;82;205;152;16;28;0
2020-07-24 06:45:00;72;107;179;137;13;39;1
2020-07-24 07:00:00;57;77;155;125;17;27;0
2020-07-24 07:15:00;69;89;177;161;26;27;0
2020-07-24 07:30:00;81;106;166;161;45;30;0
2020-07-24 07:45:00;93;119;185;233;38;38;0
2020-07-24 08:00:00;73;102;157;125;23;25;0
2020-07-24 08:15:00;79;121;152;128;32;29;4
2020-07-24 08:30:00;65;95;129;118;21;20;1
2020-07-24 08:45:00;80;130;138;121;29;23;2
2020-07-24 09:00:00;72;97;124;201;20;24;3
2020-07-24 09:15:00;67;113;128;105;21;20;0
2020-07-24 09:30:00;79;119;161;139;41;15;0
2020-07-24 09:45:00;88;130;106;110;42;13;0
2020-07-24 10:00:00;102;137;146;86;46;22;0
2020-07-24 10:15:00;118;137;143;114;30;23;0
2020-07-24 10:30:00;112;128;130;108;29;23;0
2020-07-24 10:45:00;92;116;184;143;38;14;0
2020-07-24 11:00:00;87;129;114;112;44;18;0
2020-07-24 11:15:00;101;155;142;126;48;21;0
2020-07-24 11:30:00;117;158;138;248;34;29;0
2020-07-24 11:45:00;110;144;141;125;54;24;0
2020-07-24 12:00:00;148;191;160;105;34;16;0
2020-07-24 12:15:00;151;208;177;102;41;23;0
2020-07-24 12:30:00;135;181;179;97;45;26;0
2020-07-24 12:45:00;139;177;139;92;35;25;4
2020-07-24 13:00:00;144;188;173;112;34;33;0
2020-07-24 13:15:00;125;166;207;174;42;25;14
2020-07-24 13:30:00;121;172;184;139;33;30;4
2020-07-24 13:45:00;130;182;209;179;29;28;0
2020-07-24 14:00:00;194;248;202;154;34;44;0
2020-07-24 14:15:00;223;267;124;106;15;37;1
2020-07-24 14:30:00;221;285;166;231;30;25;13
2020-07-24 14:45:00;153;209;165;112;33;29;0
2020-07-24 15:00:00;166;211;159;128;20;23;0
2020-07-24 15:15:00;160;233;125;189;19;31;0
2020-07-24 15:30:00;144;209;93;130;73;21;0
2020-07-24 15:45:00;126;190;103;125;109;29;1
2020-07-24 16:00:00;141;181;109;143;23;34;0
2020-07-24 16:15:00;131;200;127;137;30;26;0
2020-07-24 16:30:00;118;132;113;115;15;20;0
2020-07-24 16:45:00;115;167;126;149;25;20;3
2020-07-24 17:00:00;116;172;105;127;23;28;0
2020-07-24 17:15:00;102;165;105;195;23;25;0
2020-07-24 17:30:00;115;162;104;151;26;27;0
2020-07-24 17:45:00;106;112;141;139;27;32;0
2020-07-24 18:00:00;98;142;105;134;20;26;0
2020-07-24 18:15:00;94;132;98;118;23;21;0
2020-07-24 18:30:00;93;119;80;110;23;27;1
2020-07-24 18:45:00;75;124;72;111;25;23;3
2020-07-24 19:00:00;71;121;88;126;20;28;0
2020-07-24 19:15:00;67;105;78;82;19;18;0
2020-07-24 19:30:00;66;89;67;81;12;23;0
2020-07-24 19:45:00;59;86;59;86;16;16;0
2020-07-24 20:00:00;70;106;78;96;11;19;0
2020-07-24 20:15:00;61;88;68;100;6;10;0
2020-07-24 20:30:00;54;90;73;77;5;13;0
2020-07-24 20:45:00;58;68;76;83;6;12;0
2020-07-24 21:00:00;63;80;171;95;12;18;0
2020-07-24 21:15:00;54;64;155;111;5;16;0
2020-07-24 21:30:00;68;83;139;106;5;18;0
2020-07-24 21:45:00;103;119;62;47;5;9;0
2020-07-24 22:00:00;155;204;55;61;3;11;0
2020-07-24 22:15:00;75;92;52;51;3;7;0
2020-07-24 22:30:00;63;63;40;62;3;4;0
2020-07-24 22:45:00;26;47;32;27;2;5;0
2020-07-24 23:00:00;32;50;30;28;1;12;0
2020-07-24 23:15:00;26;33;27;42;3;3;0
2020-07-24 23:30:00;22;36;32;27;1;8;0
2020-07-24 23:45:00;19;20;14;19;3;3;0
