DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-04-06 00:00:00;3;2;0;4;6;2;0;1;0;0;0;0;0;0
2020-04-06 00:15:00;4;3;0;2;3;0;0;1;2;0;0;0;0;0
2020-04-06 00:30:00;6;10;0;1;2;1;0;0;0;0;0;0;0;0
2020-04-06 00:45:00;6;8;0;2;1;0;1;1;0;0;0;0;0;0
2020-04-06 01:00:00;2;8;0;1;3;2;1;0;0;0;0;0;0;0
2020-04-06 01:15:00;3;4;0;3;4;1;0;0;0;0;0;0;0;0
2020-04-06 01:30:00;1;4;0;4;6;1;0;0;0;0;0;0;0;0
2020-04-06 01:45:00;4;2;0;1;6;1;0;0;1;0;0;0;0;0
2020-04-06 02:00:00;1;3;0;1;4;1;0;0;0;0;0;0;0;0
2020-04-06 02:15:00;2;4;0;5;4;3;0;0;0;0;0;0;0;0
2020-04-06 02:30:00;2;4;0;3;5;0;0;0;0;0;0;0;0;0
2020-04-06 02:45:00;3;4;0;1;4;5;0;0;0;0;0;0;0;0
2020-04-06 03:00:00;4;2;0;6;3;0;0;0;0;0;0;0;0;0
2020-04-06 03:15:00;2;5;0;3;2;1;0;0;0;0;0;0;0;0
2020-04-06 03:30:00;4;5;0;0;4;1;0;1;0;0;0;0;0;0
2020-04-06 03:45:00;5;6;0;2;8;4;0;0;0;0;0;0;0;0
2020-04-06 04:00:00;4;4;0;3;8;1;0;0;0;0;0;0;0;0
2020-04-06 04:15:00;5;4;0;5;9;0;0;0;0;0;0;0;0;0
2020-04-06 04:30:00;5;6;0;7;15;1;0;0;0;0;0;0;0;0
2020-04-06 04:45:00;8;5;0;8;10;2;0;0;0;0;0;0;0;0
2020-04-06 05:00:00;11;18;0;15;34;2;0;0;0;0;0;0;0;0
2020-04-06 05:15:00;20;28;0;20;27;1;1;1;0;0;0;0;0;0
2020-04-06 05:30:00;45;67;0;21;45;6;1;5;3;1;0;0;0;4
2020-04-06 05:45:00;35;74;0;18;32;7;0;3;1;1;0;0;0;0
2020-04-06 06:00:00;30;48;0;23;36;8;1;0;3;2;0;0;0;0
2020-04-06 06:15:00;55;80;1;31;45;26;1;4;2;1;0;0;0;0
2020-04-06 06:30:00;60;124;0;45;66;22;1;3;2;0;0;0;0;0
2020-04-06 06:45:00;56;125;0;46;63;27;2;11;2;2;0;0;0;0
2020-04-06 07:00:00;65;99;0;43;65;20;2;8;2;5;0;0;0;0
2020-04-06 07:15:00;78;120;0;41;62;32;5;11;5;16;8;0;0;0
2020-04-06 07:30:00;82;123;0;44;61;42;1;10;4;7;0;0;11;0
2020-04-06 07:45:00;93;128;1;67;79;42;7;17;4;10;0;0;0;0
2020-04-06 08:00:00;77;97;1;53;47;29;2;9;4;6;0;0;0;0
2020-04-06 08:15:00;63;84;0;53;66;41;8;11;5;12;0;3;0;0
2020-04-06 08:30:00;66;112;0;42;62;38;4;8;5;3;1;0;0;1
2020-04-06 08:45:00;55;85;1;43;46;19;4;17;2;7;1;6;0;0
2020-04-06 09:00:00;53;83;2;41;67;26;4;7;11;5;0;0;3;0
2020-04-06 09:15:00;57;91;2;49;54;25;8;21;13;4;2;13;1;3
2020-04-06 09:30:00;56;97;1;59;70;35;5;12;6;10;1;0;5;0
2020-04-06 09:45:00;53;93;1;60;95;33;4;14;13;20;1;3;0;0
2020-04-06 10:00:00;57;102;0;46;61;30;4;13;9;3;0;6;1;0
2020-04-06 10:15:00;59;84;2;64;89;27;3;11;12;7;4;0;5;1
2020-04-06 10:30:00;67;100;4;68;76;30;10;16;8;10;3;11;3;7
2020-04-06 10:45:00;66;96;5;59;80;31;6;19;14;1;1;1;2;1
2020-04-06 11:00:00;56;96;0;59;82;28;8;19;11;7;1;3;11;1
2020-04-06 11:15:00;73;100;0;62;67;31;8;20;7;8;1;2;0;0
