DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-04-14 00:00:00;4;1;1;1;0;1;8;2;0;1;0
2020-04-14 00:15:00;3;1;1;0;0;1;4;0;0;1;0
2020-04-14 00:30:00;0;0;0;1;0;1;5;0;0;1;0
2020-04-14 00:45:00;4;2;0;1;0;2;5;0;0;0;0
2020-04-14 01:00:00;2;2;0;1;1;0;6;0;0;0;0
2020-04-14 01:15:00;1;2;0;1;0;1;8;1;0;0;0
2020-04-14 01:30:00;2;3;2;1;0;1;8;1;0;0;0
2020-04-14 01:45:00;2;1;0;0;0;0;3;1;0;0;0
2020-04-14 02:00:00;1;3;0;0;0;0;5;1;0;1;0
2020-04-14 02:15:00;0;1;1;1;0;1;2;2;0;0;0
2020-04-14 02:30:00;4;3;1;0;0;0;9;1;0;0;0
2020-04-14 02:45:00;5;4;1;0;0;0;9;2;0;0;0
2020-04-14 03:00:00;4;1;0;0;0;0;4;2;0;1;0
2020-04-14 03:15:00;1;2;1;0;0;1;4;1;0;0;0
2020-04-14 03:30:00;2;3;1;0;0;1;6;1;0;0;0
2020-04-14 03:45:00;1;1;0;2;0;2;6;0;0;0;0
2020-04-14 04:00:00;9;5;0;0;0;1;14;1;0;0;0
2020-04-14 04:15:00;4;6;2;1;0;2;7;1;0;0;0
2020-04-14 04:30:00;11;11;1;0;0;1;16;1;0;0;0
2020-04-14 04:45:00;8;11;4;2;0;3;14;1;0;1;0
2020-04-14 05:00:00;18;16;7;2;0;3;25;4;0;2;0
2020-04-14 05:15:00;22;21;9;1;0;5;34;18;0;2;0
2020-04-14 05:30:00;43;20;17;14;3;19;73;42;0;6;0
2020-04-14 05:45:00;29;27;16;13;2;17;75;57;1;2;0
2020-04-14 06:00:00;62;30;19;11;2;13;72;38;0;3;0
2020-04-14 06:15:00;49;30;20;21;2;24;77;56;0;2;0
2020-04-14 06:30:00;59;36;19;22;5;29;87;72;1;2;0
2020-04-14 06:45:00;72;32;24;24;3;30;94;76;5;8;1
2020-04-14 07:00:00;49;31;29;30;10;42;91;75;0;9;0
2020-04-14 07:15:00;41;36;26;27;8;41;83;67;1;11;2
2020-04-14 07:30:00;67;27;22;23;10;40;90;79;1;7;1
2020-04-14 07:45:00;58;26;24;29;9;36;76;75;2;8;3
2020-04-14 08:00:00;63;27;19;24;6;32;85;73;5;4;1
2020-04-14 08:15:00;79;22;13;23;7;33;73;47;1;5;2
2020-04-14 08:30:00;56;28;22;15;2;22;81;50;3;6;1
2020-04-14 08:45:00;54;24;17;20;4;30;61;42;1;8;1
2020-04-14 09:00:00;72;33;20;15;3;19;76;50;1;5;0
2020-04-14 09:15:00;81;34;16;21;3;22;70;48;0;6;1
2020-04-14 09:30:00;64;27;12;14;0;17;55;41;2;5;2
2020-04-14 09:45:00;69;25;15;8;1;13;76;68;2;8;1
2020-04-14 10:00:00;74;32;26;10;1;14;64;54;1;10;1
2020-04-14 10:15:00;86;19;13;12;1;14;72;54;1;8;0
2020-04-14 10:30:00;75;27;21;18;2;23;66;51;0;3;1
2020-04-14 10:45:00;74;30;16;13;0;15;66;40;0;5;0
2020-04-14 11:00:00;82;34;20;9;3;12;79;52;3;10;2
2020-04-14 11:15:00;73;31;20;10;2;13;81;52;1;7;1
2020-04-14 11:30:00;100;32;18;11;4;13;73;50;1;7;1
2020-04-14 11:45:00;92;32;18;9;2;11;61;35;0;7;3
2020-04-14 12:00:00;98;32;26;8;0;10;59;46;0;7;1
2020-04-14 12:15:00;98;27;16;16;4;20;70;52;1;12;1
2020-04-14 12:30:00;91;25;24;9;3;12;79;54;3;6;0
2020-04-14 12:45:00;94;30;22;10;0;10;77;47;3;13;1
2020-04-14 13:00:00;80;35;18;7;3;10;78;51;0;9;1
2020-04-14 13:15:00;84;29;19;11;1;12;83;53;2;14;0
2020-04-14 13:30:00;86;29;23;9;0;10;71;61;1;11;0
2020-04-14 13:45:00;95;37;26;11;3;18;91;78;1;6;1
2020-04-14 14:00:00;103;37;22;8;1;11;74;66;1;7;0
2020-04-14 14:15:00;101;44;44;8;0;12;81;54;1;7;2
2020-04-14 14:30:00;124;47;41;11;2;14;83;63;0;12;0
2020-04-14 14:45:00;121;43;35;9;0;9;67;48;2;12;1
2020-04-14 15:00:00;123;53;44;9;0;12;69;50;0;10;0
2020-04-14 15:15:00;115;43;40;11;0;12;61;55;2;6;3
2020-04-14 15:30:00;106;41;33;13;1;18;72;52;0;15;1
2020-04-14 15:45:00;121;44;33;9;2;11;72;53;2;11;1
