DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-05-21 00:00:00;0;5;1;1;2;2;1;7;0;0;0;0;0
2020-05-21 00:15:00;0;2;1;1;3;3;3;5;0;0;0;0;0
2020-05-21 00:30:00;0;4;2;2;0;1;0;6;0;0;0;0;0
2020-05-21 00:45:00;0;5;2;2;4;1;2;4;0;0;0;0;0
2020-05-21 01:00:00;1;5;2;1;1;0;3;5;0;0;0;0;0
2020-05-21 01:15:00;1;4;4;4;1;5;2;4;0;0;0;0;0
2020-05-21 01:30:00;0;0;1;1;4;2;3;2;0;0;0;0;0
2020-05-21 01:45:00;0;3;2;2;2;1;3;3;0;0;0;0;0
2020-05-21 02:00:00;0;3;2;2;1;4;1;2;0;0;0;0;0
2020-05-21 02:15:00;0;1;3;3;3;2;2;5;0;0;0;0;0
2020-05-21 02:30:00;0;1;0;0;1;1;1;0;0;0;0;0;0
2020-05-21 02:45:00;0;0;1;1;1;3;2;1;0;0;0;0;0
2020-05-21 03:00:00;0;1;0;0;2;1;2;3;0;0;0;0;0
2020-05-21 03:15:00;0;1;1;1;0;2;0;0;0;0;0;0;0
2020-05-21 03:30:00;0;0;1;1;1;2;0;1;0;0;0;0;0
2020-05-21 03:45:00;0;1;0;0;1;1;1;1;0;0;0;0;0
2020-05-21 04:00:00;0;0;0;0;2;1;1;2;0;0;0;0;0
2020-05-21 04:15:00;0;1;1;1;3;1;3;5;0;0;0;0;0
2020-05-21 04:30:00;0;1;0;0;1;2;1;1;0;0;0;0;0
2020-05-21 04:45:00;0;2;0;0;1;2;1;1;0;0;0;0;0
2020-05-21 05:00:00;1;2;0;0;1;2;1;3;0;0;0;0;0
2020-05-21 05:15:00;0;1;2;2;3;3;2;5;0;0;0;0;0
2020-05-21 05:30:00;2;2;1;1;12;8;13;13;0;0;0;0;0
2020-05-21 05:45:00;0;13;1;1;25;26;25;19;0;0;0;0;0
2020-05-21 06:00:00;0;9;3;4;42;77;41;8;0;0;0;0;0
2020-05-21 06:15:00;0;6;4;4;11;13;10;4;0;0;0;0;0
2020-05-21 06:30:00;4;11;7;8;4;9;4;7;0;0;0;0;0
2020-05-21 06:45:00;5;2;1;1;3;4;3;3;0;0;0;0;0
2020-05-21 07:00:00;0;1;1;1;1;2;1;4;0;0;0;0;0
2020-05-21 07:15:00;1;1;0;0;1;2;1;3;0;0;0;0;0
2020-05-21 07:30:00;0;2;0;0;2;0;2;5;0;0;0;0;0
2020-05-21 07:45:00;0;2;1;1;3;2;3;6;0;0;0;0;0
2020-05-21 08:00:00;0;4;1;1;1;0;1;4;0;0;0;0;0
