2020-12-09 00:00:00;2;1;0;4;5;5;3;0;0;0
2020-12-09 00:15:00;4;2;0;4;6;9;6;0;0;0
2020-12-09 00:30:00;4;5;0;0;3;4;0;0;0;0
2020-12-09 00:45:00;5;7;1;2;2;9;2;0;0;0
2020-12-09 01:00:00;4;1;1;2;3;7;1;0;0;0
2020-12-09 01:15:00;6;2;0;2;5;4;1;0;0;0
2020-12-09 01:30:00;6;4;1;1;4;4;2;0;0;0
2020-12-09 01:45:00;0;0;0;0;4;6;1;0;0;0
2020-12-09 02:00:00;4;3;0;3;4;8;2;0;0;0
2020-12-09 02:15:00;5;2;0;1;1;8;2;0;0;0
2020-12-09 02:30:00;6;4;0;2;5;5;1;0;0;0
2020-12-09 02:45:00;3;1;0;3;4;9;0;0;0;0
2020-12-09 03:00:00;0;0;0;2;3;7;0;0;0;0
2020-12-09 03:15:00;10;4;0;3;4;8;0;0;0;0
2020-12-09 03:30:00;4;3;0;0;1;9;2;0;0;0
2020-12-09 03:45:00;2;0;1;0;3;10;1;0;0;0
2020-12-09 04:00:00;2;7;2;1;2;6;0;0;0;0
2020-12-09 04:15:00;4;1;1;1;3;9;4;0;0;0
2020-12-09 04:30:00;6;9;4;2;5;9;3;0;0;0
2020-12-09 04:45:00;7;7;9;7;6;19;5;0;0;0
2020-12-09 05:00:00;19;20;36;12;1;34;21;0;0;0
2020-12-09 05:15:00;41;50;78;46;9;44;42;0;0;1
2020-12-09 05:30:00;62;59;64;46;13;54;47;0;0;1
2020-12-09 05:45:00;105;50;61;140;32;46;46;0;0;2
2020-12-09 06:00:00;70;39;35;154;36;50;40;0;0;2
2020-12-09 06:15:00;42;41;49;64;25;44;32;0;0;1
2020-12-09 06:30:00;62;66;71;76;18;41;52;0;3;2
2020-12-09 06:45:00;94;46;64;58;15;44;37;0;0;2
2020-12-09 07:00:00;87;43;76;54;14;44;37;0;0;2
2020-12-09 07:15:00;106;59;60;53;19;33;30;0;0;3
2020-12-09 07:30:00;96;53;60;66;13;44;39;0;0;2
2020-12-09 07:45:00;115;37;55;77;19;56;43;0;0;2
2020-12-09 08:00:00;113;35;41;74;17;32;44;0;0;1
2020-12-09 08:15:00;93;33;38;50;22;35;51;0;0;3
2020-12-09 08:30:00;81;34;36;42;11;37;50;0;0;3
2020-12-09 08:45:00;79;25;26;41;13;37;36;0;0;1
2020-12-09 09:00:00;92;31;26;34;12;28;30;0;0;1
2020-12-09 09:15:00;96;13;20;30;16;36;41;0;0;1
