DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-04-04 00:00:00;3;1;1;1;2;6;2;1;3
2020-04-04 00:15:00;3;4;4;1;0;10;6;0;3
2020-04-04 00:30:00;4;6;4;3;3;3;0;2;2
2020-04-04 00:45:00;4;8;7;1;1;3;5;1;1
2020-04-04 01:00:00;4;2;3;1;1;0;0;0;2
2020-04-04 01:15:00;2;2;6;1;0;3;6;0;0
2020-04-04 01:30:00;1;4;3;2;2;7;1;0;0
2020-04-04 01:45:00;3;3;3;2;2;3;1;0;0
2020-04-04 02:00:00;1;0;1;1;0;2;2;0;0
2020-04-04 02:15:00;2;3;6;5;2;3;4;0;0
2020-04-04 02:30:00;3;4;1;0;0;0;0;0;0
2020-04-04 02:45:00;4;2;3;2;2;7;6;1;1
2020-04-04 03:00:00;0;1;4;0;0;5;3;0;0
2020-04-04 03:15:00;2;2;3;3;1;2;2;0;0
2020-04-04 03:30:00;3;4;2;1;0;3;4;0;0
2020-04-04 03:45:00;1;2;2;2;2;1;1;0;0
2020-04-04 04:00:00;1;3;3;2;2;2;1;0;1
2020-04-04 04:15:00;4;1;1;1;0;2;1;2;2
2020-04-04 04:30:00;2;4;5;3;0;1;5;0;0
2020-04-04 04:45:00;1;2;1;0;0;5;1;0;0
2020-04-04 05:00:00;7;6;2;1;0;6;3;0;0
2020-04-04 05:15:00;5;6;6;3;0;9;3;0;0
2020-04-04 05:30:00;11;5;10;1;1;6;8;1;1
2020-04-04 05:45:00;8;5;6;5;2;9;7;0;1
2020-04-04 06:00:00;5;10;7;2;2;7;9;0;0
2020-04-04 06:15:00;6;9;9;3;1;15;6;0;1
2020-04-04 06:30:00;8;5;4;2;4;18;5;0;0
2020-04-04 06:45:00;11;9;7;1;1;13;11;2;8
2020-04-04 07:00:00;6;9;15;4;5;10;10;2;3
2020-04-04 07:15:00;15;12;9;4;6;11;5;1;0
2020-04-04 07:30:00;15;8;7;2;9;15;8;0;4
2020-04-04 07:45:00;17;10;9;2;5;19;9;1;10
2020-04-04 08:00:00;13;12;15;5;5;11;14;3;5
2020-04-04 08:15:00;15;10;12;3;4;31;12;106;9
2020-04-04 08:30:00;18;12;15;1;8;23;13;8;6
2020-04-04 08:45:00;26;19;27;6;9;28;17;3;5
2020-04-04 09:00:00;28;14;20;5;11;39;16;6;9
2020-04-04 09:15:00;20;28;22;7;9;30;16;11;9
2020-04-04 09:30:00;24;19;18;3;8;25;19;7;6
2020-04-04 09:45:00;20;24;27;8;14;43;25;9;8
2020-04-04 10:00:00;30;40;31;9;7;45;22;10;12
2020-04-04 10:15:00;31;28;29;11;11;19;18;9;15
2020-04-04 10:30:00;36;33;43;9;9;39;31;13;16
2020-04-04 10:45:00;37;42;38;18;16;47;30;15;15
2020-04-04 11:00:00;31;29;27;11;11;32;22;9;14
2020-04-04 11:15:00;40;23;32;14;10;38;37;11;13
2020-04-04 11:30:00;38;20;19;6;15;44;32;15;15
2020-04-04 11:45:00;40;30;20;10;8;32;28;18;12
2020-04-04 12:00:00;38;24;29;13;8;38;33;10;14
2020-04-04 12:15:00;34;38;38;17;13;46;30;10;15
2020-04-04 12:30:00;38;29;28;13;10;30;25;16;24
2020-04-04 12:45:00;49;43;40;19;8;46;23;8;12
2020-04-04 13:00:00;35;35;27;11;9;35;20;16;17
2020-04-04 13:15:00;31;32;28;13;11;41;39;17;14
2020-04-04 13:30:00;39;43;34;12;14;34;33;10;12
2020-04-04 13:45:00;25;25;23;11;15;39;19;15;17
