DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-04-05 00:00:00;2;3;4;2;3;5;4;0;1
2020-04-05 00:15:00;3;2;2;1;2;5;3;0;1
2020-04-05 00:30:00;5;2;1;1;0;2;2;1;1
2020-04-05 00:45:00;4;3;2;2;0;3;2;0;0
2020-04-05 01:00:00;0;1;0;0;0;0;0;1;1
2020-04-05 01:15:00;3;3;6;1;2;1;2;1;3
2020-04-05 01:30:00;2;3;3;2;0;7;4;1;1
2020-04-05 01:45:00;0;3;2;1;1;3;2;0;0
2020-04-05 02:00:00;1;0;0;0;0;3;0;0;0
2020-04-05 02:15:00;5;2;0;0;0;2;2;0;0
2020-04-05 02:30:00;0;0;0;0;0;1;1;0;0
2020-04-05 02:45:00;2;0;0;0;0;0;0;0;0
2020-04-05 03:00:00;1;0;0;0;0;0;1;0;0
2020-04-05 03:15:00;0;0;0;0;0;0;0;0;0
2020-04-05 03:30:00;0;2;1;1;1;0;0;0;0
2020-04-05 03:45:00;0;1;1;1;0;1;0;0;0
2020-04-05 04:00:00;1;1;0;0;0;1;1;0;0
2020-04-05 04:15:00;2;3;3;2;0;3;3;2;2
2020-04-05 04:30:00;1;0;1;0;0;1;1;0;0
2020-04-05 04:45:00;0;1;3;1;0;1;1;0;0
2020-04-05 05:00:00;2;1;1;0;1;3;5;0;0
2020-04-05 05:15:00;2;1;1;1;1;6;1;1;1
2020-04-05 05:30:00;4;2;2;0;0;1;2;2;0
2020-04-05 05:45:00;1;4;4;0;0;3;4;0;0
2020-04-05 06:00:00;4;1;1;1;1;2;1;0;0
2020-04-05 06:15:00;0;2;3;2;0;2;2;0;0
2020-04-05 06:30:00;2;1;4;2;0;2;4;0;1
2020-04-05 06:45:00;4;2;1;1;0;4;2;1;1
2020-04-05 07:00:00;2;5;6;2;4;7;1;0;0
2020-04-05 07:15:00;1;1;0;0;0;3;2;0;0
2020-04-05 07:30:00;2;4;2;2;1;4;1;1;1
2020-04-05 07:45:00;5;5;1;0;0;8;2;1;2
2020-04-05 08:00:00;11;6;7;5;2;6;6;1;2
2020-04-05 08:15:00;8;4;4;0;2;7;1;3;5
2020-04-05 08:30:00;10;2;3;1;3;6;6;1;2
2020-04-05 08:45:00;5;5;6;1;1;9;5;3;4
2020-04-05 09:00:00;2;2;2;0;4;11;4;2;3
2020-04-05 09:15:00;16;6;4;3;6;6;2;2;2
2020-04-05 09:30:00;10;4;8;2;11;17;5;5;4
2020-04-05 09:45:00;5;12;11;3;7;9;7;4;3
2020-04-05 10:00:00;5;11;6;3;9;12;12;2;2
2020-04-05 10:15:00;13;12;14;2;3;20;10;4;5
2020-04-05 10:30:00;10;12;18;6;6;20;11;3;4
2020-04-05 10:45:00;16;15;20;5;4;18;11;4;6
