DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-05-29 00:00:00;5;7;4;4;3;3;0
2020-05-29 00:15:00;5;4;2;4;6;6;0
2020-05-29 00:30:00;1;0;0;0;2;1;0
2020-05-29 00:45:00;6;3;2;2;4;4;0
2020-05-29 01:00:00;3;5;3;0;2;1;0
2020-05-29 01:15:00;1;2;2;0;7;7;0
2020-05-29 01:30:00;3;2;1;1;4;4;0
2020-05-29 01:45:00;5;6;2;1;5;0;0
2020-05-29 02:00:00;2;1;1;3;8;4;0
2020-05-29 02:15:00;0;2;3;4;4;3;0
2020-05-29 02:30:00;3;2;0;0;8;1;0
2020-05-29 02:45:00;5;10;8;2;7;4;0
2020-05-29 03:00:00;5;6;3;3;2;3;0
2020-05-29 03:15:00;3;5;2;6;4;3;0
2020-05-29 03:30:00;8;8;8;8;3;1;0
2020-05-29 03:45:00;5;5;4;5;8;5;0
2020-05-29 04:00:00;3;3;4;4;10;4;0
2020-05-29 04:15:00;5;4;1;0;11;7;0
2020-05-29 04:30:00;5;3;3;1;6;3;0
2020-05-29 04:45:00;13;10;7;4;11;8;0
2020-05-29 05:00:00;20;8;8;8;21;11;0
2020-05-29 05:15:00;27;13;9;5;34;16;0
2020-05-29 05:30:00;30;21;14;5;51;15;0
2020-05-29 05:45:00;48;21;14;16;56;31;0
2020-05-29 06:00:00;35;18;14;10;54;14;0
2020-05-29 06:15:00;66;35;29;16;67;34;0
2020-05-29 06:30:00;70;37;30;11;66;34;1
2020-05-29 06:45:00;74;48;49;19;85;54;1
2020-05-29 07:00:00;95;60;52;32;66;20;0
2020-05-29 07:15:00;85;65;63;33;69;33;0
2020-05-29 07:30:00;90;64;53;117;85;32;1
2020-05-29 08:00:00;74;46;44;40;83;42;1
2020-05-29 08:15:00;64;47;41;36;70;42;0
2020-05-29 08:30:00;83;47;42;43;68;41;0
2020-05-29 08:45:00;72;44;43;48;75;50;0
2020-05-29 09:00:00;72;36;36;29;62;36;0
2020-05-29 09:15:00;90;39;39;36;69;37;0
2020-05-29 09:30:00;108;58;56;31;77;45;0
2020-05-29 09:45:00;85;54;51;34;96;51;1
2020-05-29 10:00:00;102;56;47;34;101;55;0
2020-05-29 10:15:00;105;63;52;43;93;52;0
2020-05-29 10:30:00;103;68;54;33;75;54;0
2020-05-29 10:45:00;102;49;47;37;89;63;2
2020-05-29 11:00:00;92;59;49;35;87;44;0
2020-05-29 11:15:00;89;58;51;47;112;70;5
2020-05-29 11:30:00;74;60;53;51;97;65;0
2020-05-29 11:45:00;89;57;52;51;85;48;4
2020-05-29 12:00:00;94;52;44;54;108;70;3
2020-05-29 12:15:00;101;66;57;45;122;76;3
2020-05-29 12:30:00;103;60;50;45;108;65;2
2020-05-29 12:45:00;88;56;49;47;103;62;0
2020-05-29 13:00:00;97;53;48;50;134;60;4
2020-05-29 13:15:00;117;75;69;42;123;69;3
2020-05-29 13:30:00;91;62;56;44;108;55;0
2020-05-29 13:45:00;76;48;42;37;107;79;0
2020-05-29 14:00:00;110;66;57;53;112;64;0
2020-05-29 14:15:00;100;66;61;49;105;63;3
2020-05-29 14:30:00;88;61;58;67;114;57;0
2020-05-29 14:45:00;96;72;68;74;120;71;2
2020-05-29 15:00:00;111;53;55;54;110;65;1
2020-05-29 15:15:00;110;64;59;56;117;60;2
2020-05-29 15:30:00;86;53;45;43;90;44;0
2020-05-29 15:45:00;87;58;47;46;104;52;4
2020-05-29 16:00:00;94;50;41;57;111;58;7
2020-05-29 16:15:00;91;55;40;33;90;45;0
2020-05-29 16:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-29 16:45:00;82;54;45;46;80;40;2
2020-05-29 17:00:00;74;48;44;41;85;37;5
2020-05-29 17:15:00;76;42;40;36;90;38;3
2020-05-29 17:30:00;95;48;43;28;72;42;0
2020-05-29 17:45:00;62;52;44;19;76;36;0
2020-05-29 18:00:00;65;45;41;21;71;50;2
2020-05-29 18:15:00;53;35;31;32;87;43;1
2020-05-29 18:30:00;48;23;23;14;62;28;1
2020-05-29 18:45:00;53;39;30;13;65;31;0
2020-05-29 19:00:00;41;21;15;12;62;27;1
2020-05-29 19:15:00;34;20;14;8;52;22;0
2020-05-29 19:30:00;27;27;19;12;31;17;1
2020-05-29 19:45:00;25;17;12;7;44;13;0
2020-05-29 20:00:00;27;18;13;8;36;7;0
2020-05-29 20:15:00;30;14;10;5;26;16;0
2020-05-29 20:30:00;24;16;9;11;29;11;0
2020-05-29 20:45:00;28;14;10;8;22;9;0
2020-05-29 21:00:00;29;14;7;5;26;8;0
2020-05-29 21:15:00;28;23;16;3;30;16;0
2020-05-29 21:30:00;26;24;13;6;20;11;0
2020-05-29 21:45:00;31;18;9;10;33;15;0
2020-05-29 22:00:00;17;17;11;5;25;5;0
2020-05-29 22:15:00;21;17;10;7;53;18;0
2020-05-29 22:30:00;19;6;4;4;17;11;0
2020-05-29 22:45:00;14;11;5;1;18;11;0
2020-05-29 23:00:00;18;8;4;7;14;8;0
2020-05-29 23:15:00;8;5;4;1;12;4;0
2020-05-29 23:30:00;8;4;2;2;13;2;0
2020-05-29 23:45:00;14;11;6;2;16;7;0
