DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-11-01 00:00:00;9;13;26;7;15;14;7;4;9;1;0;0;0;0
2019-11-01 00:15:00;9;7;30;9;15;12;8;3;10;8;0;0;0;0
2019-11-01 00:30:00;10;7;27;10;20;10;8;4;7;7;0;0;0;0
2019-11-01 00:45:00;13;11;23;2;13;11;5;0;8;7;0;0;0;0
2019-11-01 01:00:00;6;9;21;3;10;11;6;1;9;11;0;0;0;0
2019-11-01 01:15:00;2;6;20;3;14;16;5;1;7;6;0;0;0;0
2019-11-01 01:30:00;10;7;29;4;13;9;10;3;9;2;0;0;0;0
2019-11-01 01:45:00;7;8;21;4;24;10;9;3;7;4;0;0;0;0
2019-11-01 02:00:00;8;6;22;3;9;6;5;0;1;4;0;0;0;0
2019-11-01 02:15:00;3;1;20;7;15;14;7;4;5;4;0;0;0;0
2019-11-01 02:30:00;6;4;16;4;11;9;7;1;2;1;0;0;0;0
2019-11-01 02:45:00;5;3;18;2;14;6;2;1;3;5;0;0;0;0
2019-11-01 03:00:00;3;7;12;1;8;5;4;2;1;3;0;0;0;0
2019-11-01 03:15:00;9;6;15;5;10;7;2;0;4;1;0;0;0;0
2019-11-01 03:30:00;9;9;13;2;7;10;1;0;3;6;0;0;0;0
2019-11-01 03:45:00;8;6;16;2;8;7;1;1;2;3;0;0;0;0
2019-11-01 04:00:00;2;8;11;3;9;10;3;1;1;1;0;0;0;0
2019-11-01 04:15:00;3;7;11;0;5;2;5;1;4;2;0;0;0;0
2019-11-01 04:30:00;3;2;6;1;7;2;3;2;2;2;0;0;0;0
2019-11-01 04:45:00;5;3;7;1;2;3;4;0;5;3;0;0;0;0
2019-11-01 05:00:00;1;2;6;1;3;1;2;0;4;5;0;0;0;0
2019-11-01 05:15:00;3;4;9;2;7;6;5;0;5;1;0;0;0;0
