DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-01-06 00:00:00;1;1;1;5;5
2020-01-06 00:15:00;7;2;8;10;9
2020-01-06 00:30:00;7;0;1;4;6
2020-01-06 00:45:00;5;0;2;3;1
2020-01-06 01:00:00;3;1;1;1;4
2020-01-06 01:15:00;5;2;3;7;3
2020-01-06 01:30:00;1;0;1;3;3
2020-01-06 01:45:00;6;0;1;1;1
2020-01-06 02:00:00;3;0;1;6;0
2020-01-06 02:15:00;6;3;3;4;1
2020-01-06 02:30:00;3;0;0;1;3
2020-01-06 02:45:00;2;0;1;1;2
2020-01-06 03:00:00;4;0;1;0;4
2020-01-06 03:15:00;5;2;7;7;1
2020-01-06 03:30:00;0;0;1;2;1
2020-01-06 03:45:00;1;0;0;0;1
2020-01-06 04:00:00;3;0;1;0;3
2020-01-06 04:15:00;2;2;3;1;0
2020-01-06 04:30:00;0;0;0;0;1
2020-01-06 04:45:00;1;0;1;1;1
2020-01-06 05:00:00;1;0;0;3;0
2020-01-06 05:15:00;4;2;2;7;0
2020-01-06 05:30:00;4;0;0;0;0
2020-01-06 05:45:00;0;0;0;2;2
2020-01-06 06:00:00;6;0;1;1;6
2020-01-06 06:15:00;4;2;3;4;2
2020-01-06 06:30:00;2;0;0;3;2
2020-01-06 06:45:00;2;1;0;1;0
2020-01-06 07:00:00;1;0;0;1;6
2020-01-06 07:15:00;4;2;4;3;3
2020-01-06 07:30:00;0;1;2;3;6
2020-01-06 07:45:00;1;0;2;4;2
2020-01-06 08:00:00;7;0;0;1;4
2020-01-06 08:15:00;2;0;2;0;8
2020-01-06 08:30:00;5;2;0;2;8
2020-01-06 08:45:00;8;0;0;5;6
2020-01-06 09:00:00;9;1;6;6;12
2020-01-06 09:15:00;16;2;4;7;22
2020-01-06 09:30:00;13;3;0;7;24
2020-01-06 09:45:00;10;2;6;6;59
2020-01-06 10:00:00;13;3;5;16;19
2020-01-06 10:15:00;11;1;1;6;28
2020-01-06 10:30:00;14;5;2;16;30
2020-01-06 10:45:00;28;1;5;13;33
2020-01-06 11:00:00;19;4;5;15;41
2020-01-06 11:15:00;39;6;6;16;32
2020-01-06 11:30:00;34;5;8;17;31
2020-01-06 11:45:00;34;9;10;19;40
2020-01-06 12:00:00;33;10;6;9;40
2020-01-06 12:15:00;24;5;1;9;38
2020-01-06 12:30:00;23;7;6;11;32
2020-01-06 12:45:00;29;5;11;17;49
2020-01-06 13:00:00;37;12;12;17;88
2020-01-06 13:15:00;39;13;6;20;53
2020-01-06 13:30:00;47;21;8;24;54
2020-01-06 13:45:00;33;8;13;36;55
2020-01-06 14:00:00;31;4;7;23;52
2020-01-06 14:15:00;49;2;7;19;50
2020-01-06 14:30:00;42;8;13;20;67
2020-01-06 14:45:00;39;2;14;30;50
2020-01-06 15:00:00;38;4;12;25;45
2020-01-06 15:15:00;46;5;15;19;41
2020-01-06 15:30:00;49;7;5;18;48
2020-01-06 15:45:00;38;6;10;16;44
2020-01-06 16:00:00;50;10;8;18;54
2020-01-06 16:15:00;47;9;7;14;55
2020-01-06 16:30:00;58;7;16;27;93
2020-01-06 16:45:00;31;2;8;14;57
2020-01-06 17:00:00;42;6;10;25;39
2020-01-06 17:15:00;45;12;11;11;57
2020-01-06 17:30:00;39;31;11;24;55
2020-01-06 17:45:00;34;8;11;26;30
2020-01-06 18:00:00;21;6;9;19;39
2020-01-06 18:15:00;31;8;8;18;56
2020-01-06 18:30:00;52;19;7;14;42
2020-01-06 18:45:00;24;9;5;13;49
2020-01-06 19:00:00;22;8;1;9;30
2020-01-06 19:15:00;14;2;6;7;28
2020-01-06 19:30:00;15;4;2;11;13
2020-01-06 19:45:00;18;1;6;8;36
2020-01-06 20:00:00;15;3;5;9;25
2020-01-06 20:15:00;16;1;6;11;42
2020-01-06 20:30:00;16;3;8;18;36
2020-01-06 20:45:00;13;4;2;13;26
2020-01-06 21:00:00;10;4;11;7;21
2020-01-06 21:15:00;16;3;20;8;66
2020-01-06 21:30:00;11;0;7;2;30
2020-01-06 21:45:00;10;2;4;6;10
2020-01-06 22:00:00;15;2;3;14;8
2020-01-06 22:15:00;14;1;3;6;9
2020-01-06 22:30:00;9;0;5;9;6
2020-01-06 22:45:00;7;0;4;10;10
2020-01-06 23:00:00;10;2;3;6;5
2020-01-06 23:15:00;2;0;0;1;5
2020-01-06 23:30:00;2;0;0;3;7
2020-01-06 23:45:00;6;0;0;2;2
