DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-04-02 00:00:00;2;3;1;0;4;2;0;0;0;1;1;0;0;3;4;0;0;0;0;0;0;0;0
2020-04-02 00:15:00;7;6;0;0;6;5;1;0;1;1;1;2;2;8;8;0;0;0;0;0;0;0;0
2020-04-02 00:30:00;10;5;0;2;2;4;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0
2020-04-02 00:45:00;9;12;2;2;4;4;1;4;1;1;1;0;0;13;6;0;0;0;0;0;0;0;0
2020-04-02 01:00:00;3;5;0;0;4;0;0;1;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0
2020-04-02 01:15:00;1;1;0;1;7;9;1;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0
2020-04-02 01:30:00;6;5;0;0;1;1;2;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0
2020-04-02 01:45:00;5;0;0;0;2;7;0;1;1;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-04-02 02:00:00;4;4;2;0;4;6;1;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0
2020-04-02 02:15:00;2;0;1;0;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-04-02 02:30:00;3;4;0;0;2;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-04-02 02:45:00;4;5;0;0;0;3;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0
2020-04-02 03:00:00;1;1;1;0;8;6;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0
2020-04-02 03:15:00;2;2;0;0;3;2;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-04-02 03:30:00;2;4;0;0;5;2;1;1;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0
2020-04-02 03:45:00;4;3;0;0;6;4;0;1;0;2;2;0;0;5;8;0;0;0;0;0;0;0;0
2020-04-02 04:00:00;2;4;1;0;7;8;0;2;2;0;0;1;2;3;8;0;0;0;0;0;0;0;0
2020-04-02 04:15:00;5;6;3;1;12;4;1;0;0;0;0;2;2;6;13;0;0;0;0;0;0;0;0
2020-04-02 04:30:00;6;6;1;1;5;5;1;4;6;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-04-02 04:45:00;12;11;1;2;10;7;0;4;0;0;0;1;1;15;13;0;0;0;0;0;0;0;0
2020-04-02 05:00:00;22;12;2;2;14;7;0;1;5;4;4;0;0;24;19;0;0;0;0;0;0;0;0
2020-04-02 05:15:00;31;22;0;6;21;18;3;7;9;1;1;0;0;39;34;0;0;0;0;0;0;0;0
2020-04-02 05:30:00;41;40;1;3;29;23;7;8;6;3;2;1;2;55;38;0;0;0;0;0;0;0;0
2020-04-02 05:45:00;41;63;3;10;23;19;3;10;12;2;2;1;2;54;33;0;0;0;0;0;0;0;0
2020-04-02 06:00:00;34;34;0;7;31;24;2;8;5;4;7;4;4;46;42;0;0;0;0;0;0;0;0
2020-04-02 06:15:00;48;51;1;11;49;23;3;15;10;0;2;5;6;63;57;0;0;0;0;0;0;0;0
2020-04-02 06:30:00;72;96;12;16;41;33;10;14;9;3;7;2;4;91;58;0;0;0;0;0;0;0;0
2020-04-02 06:45:00;67;72;2;20;49;37;7;16;14;3;4;8;4;88;65;0;0;0;0;0;0;0;0
2020-04-02 07:00:00;74;79;2;19;47;34;5;15;7;8;6;11;12;98;58;0;0;0;0;0;0;0;0
2020-04-02 07:15:00;75;78;3;12;49;36;6;28;15;4;5;3;5;98;62;0;0;0;0;0;0;0;0
2020-04-02 07:30:00;98;96;4;23;56;46;8;27;15;5;4;6;5;122;76;0;0;0;0;0;0;0;0
2020-04-02 07:45:00;83;93;11;24;64;50;11;31;22;6;6;4;4;111;92;0;0;0;0;0;0;0;0
2020-04-02 08:00:00;72;67;4;28;55;42;5;13;17;5;4;7;6;92;69;0;0;0;0;0;0;0;0
2020-04-02 08:15:00;66;90;9;17;40;53;13;17;22;2;3;5;6;105;62;0;2;0;0;0;0;0;0
2020-04-02 08:30:00;77;64;10;16;72;49;8;18;16;10;11;8;9;103;94;0;0;0;0;0;0;0;0
2020-04-02 08:45:00;79;72;12;23;56;43;8;11;16;9;8;5;6;99;76;0;0;0;0;0;0;0;0
2020-04-02 09:00:00;60;55;3;14;54;37;4;18;15;5;8;9;10;83;66;0;0;0;0;0;0;0;0
2020-04-02 09:15:00;66;60;8;18;56;46;3;10;16;4;4;6;6;83;86;3;0;0;0;0;0;0;0
