DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-10-03 00:00:00;25;22;1;11;11;5;12;8;19;22
2019-10-03 00:15:00;29;25;2;17;21;5;20;17;27;24
2019-10-03 00:30:00;22;17;1;14;15;2;15;12;16;23
2019-10-03 00:45:00;20;7;2;9;13;3;14;7;11;18
2019-10-03 01:00:00;13;5;3;12;13;4;14;10;5;13
2019-10-03 01:15:00;9;13;0;10;18;4;16;6;13;8
2019-10-03 01:30:00;7;7;4;14;13;1;14;14;10;8
2019-10-03 01:45:00;12;10;2;5;4;0;3;4;9;14
2019-10-03 02:00:00;6;8;1;8;7;0;7;7;9;4
2019-10-03 02:15:00;13;8;2;5;7;2;6;4;8;12
2019-10-03 02:30:00;9;5;0;6;9;1;9;5;5;8
2019-10-03 02:45:00;11;5;0;3;3;0;3;3;5;11
2019-10-03 03:00:00;7;12;0;4;3;0;3;2;9;5
2019-10-03 03:15:00;5;7;0;6;9;0;10;8;9;4
2019-10-03 03:30:00;8;3;2;5;9;2;11;5;2;6
2019-10-03 03:45:00;9;7;0;3;6;0;7;4;11;7
2019-10-03 04:00:00;12;10;0;1;4;1;4;0;8;10
2019-10-03 04:15:00;6;5;2;2;3;0;4;1;4;5
2019-10-03 04:30:00;7;5;0;4;6;2;5;5;3;4
2019-10-03 04:45:00;10;6;1;6;4;2;4;6;7;9
2019-10-03 05:00:00;6;2;0;3;4;1;4;2;2;5
2019-10-03 05:15:00;13;11;0;6;8;3;8;3;10;11
2019-10-03 05:30:00;8;6;3;11;10;4;13;12;8;6
2019-10-03 05:45:00;26;14;1;13;23;2;23;14;16;17
2019-10-03 06:00:00;30;23;2;13;15;1;16;10;24;22
2019-10-03 06:15:00;28;24;2;15;20;2;21;14;21;21
2019-10-03 06:30:00;11;12;1;14;16;2;15;12;13;11
2019-10-03 06:45:00;15;5;2;14;8;3;7;13;8;14
2019-10-03 07:00:00;22;17;0;8;11;4;13;3;17;19
2019-10-03 07:15:00;19;11;1;11;11;7;10;10;14;17
2019-10-03 07:30:00;17;4;0;3;6;4;7;2;5;15
2019-10-03 07:45:00;25;13;1;6;17;7;19;5;10;23
2019-10-03 08:00:00;21;13;3;11;27;7;29;11;15;21
2019-10-03 08:15:00;26;12;1;14;15;8;16;11;14;24
2019-10-03 08:30:00;27;15;2;17;25;13;28;14;17;21
2019-10-03 08:45:00;40;17;4;26;32;13;35;25;18;37
2019-10-03 09:00:00;35;23;5;23;21;10;24;16;25;28
2019-10-03 09:15:00;43;19;2;19;40;13;41;18;23;38
2019-10-03 09:30:00;50;22;2;20;32;9;32;18;21;44
2019-10-03 09:45:00;41;23;5;40;49;15;52;42;26;37
2019-10-03 10:00:00;40;29;2;19;35;14;38;18;27;35
2019-10-03 10:15:00;42;26;5;28;46;11;45;31;28;32
2019-10-03 10:30:00;39;23;4;29;43;9;42;26;24;36
2019-10-03 10:45:00;50;25;5;36;47;9;47;36;30;44
2019-10-03 11:00:00;38;31;5;29;47;11;47;26;32;34
2019-10-03 11:15:00;47;25;2;35;66;14;68;40;25;41
2019-10-03 11:30:00;35;25;6;28;65;8;66;25;25;30
2019-10-03 11:45:00;57;33;2;51;66;10;65;45;33;47
2019-10-03 12:00:00;56;34;2;32;48;14;56;24;37;46
2019-10-03 12:15:00;71;32;5;49;71;12;73;45;32;62
2019-10-03 12:30:00;43;28;4;38;63;8;62;39;33;37
2019-10-03 12:45:00;58;40;13;54;78;13;77;55;46;50
2019-10-03 13:00:00;43;49;3;50;85;5;83;47;51;37
2019-10-03 13:15:00;69;41;6;72;58;17;63;64;45;66
2019-10-03 13:30:00;61;30;9;54;64;10;64;48;32;49
2019-10-03 13:45:00;72;52;5;71;84;14;90;61;50;63
2019-10-03 14:00:00;54;38;5;47;70;5;73;47;36;46
