DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2021-01-01 00:00:00;1;1;1;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 00:15:00;3;4;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 00:30:00;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 00:45:00;0;0;1;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 01:00:00;5;5;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 01:15:00;3;4;3;0;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 01:30:00;2;5;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 01:45:00;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 02:00:00;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 02:15:00;1;1;2;0;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 02:30:00;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 02:45:00;1;2;3;0;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 03:00:00;2;2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 03:15:00;1;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 03:30:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 03:45:00;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 04:00:00;2;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 04:15:00;2;1;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 04:30:00;2;3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 04:45:00;4;2;2;0;0;3;2;3;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 05:00:00;5;10;9;1;10;9;4;6;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 05:15:00;6;13;7;0;6;5;1;6;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 05:30:00;13;20;6;1;10;8;2;6;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 05:45:00;8;8;1;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 06:00:00;8;10;4;0;7;7;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 06:15:00;8;5;1;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 06:30:00;6;9;4;4;11;9;3;5;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 06:45:00;5;6;4;0;8;8;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 07:00:00;3;4;3;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 07:15:00;5;7;4;1;7;6;2;3;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 07:30:00;7;5;2;0;5;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 07:45:00;8;10;5;0;5;5;3;4;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 08:00:00;7;9;4;0;9;7;0;2;0;0;0;0;0;0;0;0;0;0;0
