DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-09-17 00:00:00;2;1;2;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0
2020-09-17 00:15:00;3;0;1;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-09-17 00:30:00;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 00:45:00;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 01:30:00;0;3;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
2020-09-17 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 02:00:00;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-09-17 02:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 02:30:00;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 02:45:00;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-09-17 03:00:00;2;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-09-17 03:15:00;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-09-17 03:30:00;1;0;1;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-09-17 03:45:00;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 04:00:00;7;1;2;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0
2020-09-17 04:15:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 04:30:00;4;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-17 04:45:00;3;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0
2020-09-17 05:00:00;19;2;1;0;0;0;6;2;2;0;0;0;0;0;0;0;0;0
2020-09-17 05:15:00;28;6;3;0;0;0;12;1;1;0;0;0;0;0;0;0;0;0
2020-09-17 05:30:00;33;5;2;0;0;0;10;1;2;0;0;0;0;0;0;0;0;0
2020-09-17 05:45:00;50;15;12;0;0;0;33;4;3;0;0;0;0;0;0;0;0;0
2020-09-17 06:00:00;52;8;13;0;0;0;43;12;9;0;0;0;0;0;0;0;0;0
2020-09-17 06:15:00;43;6;12;0;0;0;36;10;7;0;0;0;0;0;0;0;0;0
2020-09-17 06:30:00;50;14;10;0;0;0;26;4;3;0;0;0;0;0;0;0;0;0
2020-09-17 06:45:00;50;18;13;0;0;0;19;10;6;0;0;0;0;0;0;0;0;0
2020-09-17 07:00:00;107;33;18;0;0;0;50;9;6;0;0;0;1;0;0;5;4;9
2020-09-17 07:15:00;120;45;19;0;0;0;62;18;14;0;0;0;0;0;0;14;15;0
2020-09-17 07:30:00;115;68;24;0;0;0;55;51;27;0;0;0;3;1;0;1;3;0
2020-09-17 07:45:00;86;51;16;0;0;0;60;18;8;0;0;0;0;0;0;1;0;0
2020-09-17 08:00:00;69;33;20;0;0;0;43;14;10;0;0;0;0;0;0;0;0;0
2020-09-17 08:15:00;70;29;24;0;0;0;38;20;8;0;0;0;1;0;0;0;0;0
2020-09-17 08:30:00;91;38;28;0;0;0;48;15;12;0;0;0;0;0;0;1;0;0
2020-09-17 08:45:00;67;29;21;0;0;0;30;13;6;0;0;0;0;0;0;0;0;0
2020-09-17 09:00:00;60;33;25;0;0;0;39;18;7;0;0;0;0;0;0;0;0;0
2020-09-17 09:15:00;80;30;19;0;0;0;44;27;10;0;0;0;0;0;0;1;0;0
2020-09-17 09:30:00;78;38;33;0;0;0;29;29;10;0;0;0;2;0;0;0;0;0
2020-09-17 09:45:00;75;43;29;0;0;0;38;25;12;0;0;0;0;0;0;0;0;0
2020-09-17 10:00:00;67;34;22;0;0;0;41;19;6;0;0;0;0;0;0;0;0;0
2020-09-17 10:15:00;65;38;45;0;0;0;43;26;14;0;0;0;0;0;0;0;0;0
2020-09-17 10:30:00;66;37;43;0;0;0;45;30;18;0;0;0;0;0;0;1;0;0
2020-09-17 10:45:00;59;54;30;0;0;0;46;25;8;0;0;0;0;0;0;0;0;0
2020-09-17 11:00:00;60;39;34;0;0;0;46;29;12;0;0;0;0;0;0;0;0;0
2020-09-17 11:15:00;69;39;43;0;0;0;46;28;5;0;0;0;2;0;0;0;0;0
2020-09-17 11:30:00;60;56;23;0;0;0;51;32;18;0;0;0;0;0;0;2;0;0
2020-09-17 11:45:00;69;40;28;0;0;0;58;23;13;0;0;0;0;0;0;1;0;0
2020-09-17 12:00:00;68;40;36;0;0;0;66;23;12;0;0;0;0;0;0;0;0;0
2020-09-17 12:15:00;72;32;31;0;0;0;58;29;10;0;0;0;3;5;4;0;0;3
2020-09-17 12:30:00;48;39;21;0;0;0;46;27;6;0;0;0;0;0;0;0;0;0
2020-09-17 12:45:00;70;48;32;0;0;0;57;29;18;0;0;0;0;0;0;1;0;10
2020-09-17 13:00:00;84;33;35;0;0;0;61;39;18;0;0;0;4;0;0;10;35;1
2020-09-17 13:15:00;94;31;20;0;0;0;56;23;10;0;0;0;6;9;0;0;0;1
2020-09-17 13:30:00;64;33;21;0;0;0;54;20;14;0;0;0;3;11;0;0;0;0
2020-09-17 13:45:00;65;36;20;0;0;0;50;23;8;0;0;0;2;1;0;0;0;0
2020-09-17 14:00:00;73;33;28;0;0;0;65;18;12;0;0;0;3;2;0;0;0;0
2020-09-17 14:15:00;65;37;20;0;0;0;73;27;15;0;0;0;1;3;0;0;0;0
