DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-06 00:00:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-06 00:15:00;2;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-11-06 00:30:00;5;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-06 00:45:00;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-06 01:00:00;0;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-06 01:15:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-06 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-06 01:45:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-06 02:00:00;3;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-06 02:15:00;3;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-06 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 02:45:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-06 03:00:00;1;0;0;0;6;1;0;0;0;0;0;0;0;0
2020-11-06 03:15:00;1;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-06 03:30:00;1;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-06 03:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-06 04:00:00;1;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-06 04:15:00;1;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-06 04:30:00;1;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-06 04:45:00;4;0;0;0;7;2;0;0;0;0;0;0;0;0
2020-11-06 05:00:00;7;0;0;0;10;6;0;0;0;0;0;0;0;0
2020-11-06 05:15:00;7;0;0;0;16;11;0;0;0;0;0;0;0;0
2020-11-06 05:30:00;9;0;0;0;23;8;0;0;0;0;0;0;0;0
2020-11-06 05:45:00;9;0;0;0;24;7;0;0;0;0;0;0;0;0
2020-11-06 06:00:00;12;0;0;0;21;11;0;0;0;0;0;0;0;0
2020-11-06 06:15:00;19;0;0;0;36;17;0;0;0;0;0;0;0;0
2020-11-06 06:30:00;15;0;0;0;44;27;0;0;0;0;0;0;0;0
2020-11-06 06:45:00;20;0;0;0;38;19;0;0;0;0;0;0;0;0
2020-11-06 07:00:00;26;254;254;254;51;18;254;254;0;0;0;0;0;0
2020-11-06 07:15:00;17;0;0;0;55;27;0;0;0;0;0;0;0;0
2020-11-06 07:30:00;28;0;0;0;67;32;0;0;1;0;0;0;0;0
2020-11-06 07:45:00;23;0;0;0;73;31;0;0;0;0;0;0;0;0
2020-11-06 08:00:00;35;0;0;0;68;42;0;0;2;2;0;0;0;0
2020-11-06 08:15:00;31;0;0;0;45;26;0;0;1;0;0;0;0;0
2020-11-06 08:30:00;33;0;0;0;46;29;0;0;1;1;0;0;0;0
2020-11-06 08:45:00;31;0;0;0;55;39;0;0;1;1;0;0;0;0
2020-11-06 09:00:00;24;0;0;0;56;274;0;0;1;0;0;0;0;0
2020-11-06 09:15:00;28;0;0;0;60;30;0;0;3;0;1;0;0;0
2020-11-06 09:30:00;31;0;0;0;54;20;0;0;1;0;0;0;0;0
2020-11-06 09:45:00;46;0;0;0;75;35;0;0;1;2;2;0;0;0
2020-11-06 10:00:00;32;0;0;0;62;31;0;0;1;3;1;0;0;0
2020-11-06 10:15:00;38;0;0;0;77;21;0;0;0;3;0;0;0;0
2020-11-06 10:30:00;24;0;0;0;71;29;0;0;3;0;0;0;0;0
2020-11-06 10:45:00;49;0;0;0;49;33;0;0;5;1;2;0;0;0
2020-11-06 11:00:00;39;0;0;0;68;35;0;0;2;0;1;0;0;0
2020-11-06 11:15:00;44;0;0;0;61;21;0;0;1;2;0;0;0;0
2020-11-06 11:30:00;38;0;0;0;74;25;0;0;0;3;0;0;0;0
2020-11-06 11:45:00;38;0;0;0;69;24;0;0;2;1;0;0;0;0
2020-11-06 12:00:00;44;0;0;0;60;29;0;0;1;2;0;0;0;0
2020-11-06 12:15:00;39;0;0;0;66;37;0;0;1;0;0;0;0;0
2020-11-06 12:30:00;35;0;0;0;73;33;0;0;0;1;0;0;0;0
2020-11-06 12:45:00;24;0;0;0;47;26;0;0;0;1;0;0;0;0
2020-11-06 13:00:00;28;0;0;0;65;41;0;0;5;2;1;0;0;0
2020-11-06 13:15:00;41;0;0;0;69;31;0;0;3;1;0;0;0;0
2020-11-06 13:30:00;38;0;0;0;72;34;0;0;1;1;0;0;0;0
2020-11-06 13:45:00;42;0;0;0;75;28;0;0;2;1;2;0;0;0
2020-11-06 14:00:00;49;0;0;0;65;35;0;0;0;2;0;0;0;0
2020-11-06 14:15:00;38;0;0;0;75;32;0;0;3;0;0;0;0;0
2020-11-06 14:30:00;43;0;0;0;72;26;0;0;0;1;0;0;0;0
2020-11-06 14:45:00;33;0;0;0;52;36;0;0;3;1;0;0;0;0
2020-11-06 15:00:00;34;0;0;0;65;25;0;0;2;1;0;0;0;0
2020-11-06 15:15:00;35;0;0;0;94;40;0;0;7;1;3;0;0;0
2020-11-06 15:30:00;43;0;0;0;72;24;0;0;6;0;0;0;0;0
