DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-20 00:00:00;1;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-11-20 00:15:00;0;1;1;0;3;1;1;1;0;0;0;0;0;0
2020-11-20 00:30:00;2;0;0;0;1;3;2;2;0;0;0;0;0;0
2020-11-20 00:45:00;1;0;0;0;1;3;3;2;0;0;0;0;0;0
2020-11-20 01:00:00;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-20 01:15:00;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-20 01:30:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-20 01:45:00;1;1;1;1;0;1;1;0;0;0;0;0;0;0
2020-11-20 02:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-20 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-20 02:30:00;0;0;0;0;1;1;1;2;0;0;0;0;0;0
2020-11-20 02:45:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-20 03:00:00;1;0;0;0;2;2;2;2;0;0;0;0;0;0
2020-11-20 03:15:00;1;2;1;1;3;1;1;1;0;0;0;0;0;0
2020-11-20 03:30:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-20 03:45:00;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-11-20 04:00:00;0;1;1;1;3;0;0;0;0;0;0;0;0;0
2020-11-20 04:15:00;1;2;1;0;2;0;0;0;0;0;0;0;0;0
2020-11-20 04:30:00;1;0;0;0;1;2;2;2;0;0;0;0;0;0
2020-11-20 04:45:00;2;0;0;0;8;1;1;1;0;0;0;0;0;0
2020-11-20 05:00:00;8;2;2;1;11;7;7;7;0;0;0;0;0;0
2020-11-20 05:15:00;8;6;6;3;25;6;4;8;0;0;0;0;0;0
2020-11-20 05:30:00;8;6;6;3;30;4;5;6;0;0;0;0;0;0
2020-11-20 05:45:00;14;6;6;4;17;13;7;3;0;0;0;0;0;0
2020-11-20 06:00:00;12;10;10;12;19;9;8;10;0;0;0;0;0;0
2020-11-20 06:15:00;16;12;12;9;36;16;19;13;0;0;0;0;0;0
2020-11-20 06:30:00;17;4;4;3;56;18;17;17;0;0;0;0;0;0
2020-11-20 06:45:00;36;5;6;7;47;21;19;20;0;0;0;0;0;0
2020-11-20 07:00:00;24;13;14;13;52;21;17;22;0;0;0;0;0;0
2020-11-20 07:15:00;26;11;10;11;99;24;14;19;1;0;0;0;0;0
2020-11-20 07:30:00;31;11;9;12;98;44;27;28;5;2;0;0;0;2
2020-11-20 07:45:00;37;12;10;11;77;264;18;28;2;2;0;0;0;0
2020-11-20 08:00:00;36;18;14;14;63;31;26;25;0;1;0;0;0;0
2020-11-20 08:15:00;29;6;6;6;75;40;24;30;1;2;0;0;0;0
2020-11-20 08:30:00;28;10;11;5;54;29;22;25;1;0;1;0;0;0
2020-11-20 08:45:00;44;12;11;4;62;32;21;23;0;0;0;0;0;0
2020-11-20 09:00:00;29;8;8;8;67;26;23;28;1;0;1;0;0;0
2020-11-20 09:15:00;29;10;10;4;55;24;21;14;0;2;0;0;0;0
2020-11-20 09:30:00;27;13;14;5;59;25;26;15;0;0;0;0;0;0
2020-11-20 09:45:00;37;15;14;7;61;30;21;19;1;0;0;0;0;0
2020-11-20 10:00:00;27;10;11;4;52;42;26;20;0;0;0;0;0;0
2020-11-20 10:15:00;23;28;26;6;66;36;30;20;0;2;0;0;0;0
2020-11-20 10:30:00;22;15;14;3;78;35;28;30;5;2;0;0;0;0
2020-11-20 10:45:00;37;21;21;8;73;29;24;16;1;2;0;0;0;0
2020-11-20 11:00:00;27;18;18;2;69;28;31;20;2;2;0;0;0;0
2020-11-20 11:15:00;38;7;8;1;66;23;17;10;2;2;0;0;0;0
2020-11-20 11:30:00;272;17;15;7;60;29;28;15;1;3;0;0;0;0
2020-11-20 11:45:00;35;13;14;4;88;24;18;15;2;1;0;0;0;0
2020-11-20 12:00:00;32;12;9;4;65;36;26;20;1;0;1;0;0;0
2020-11-20 12:15:00;25;35;28;19;65;33;25;19;0;2;0;0;0;0
2020-11-20 12:30:00;23;14;13;10;74;33;24;27;2;3;1;0;1;0
2020-11-20 12:45:00;25;32;27;13;66;26;20;12;0;0;0;0;0;0
2020-11-20 13:00:00;34;22;20;10;66;23;20;18;1;0;0;0;0;0
2020-11-20 13:15:00;30;24;21;13;68;25;19;18;0;2;0;0;1;0
2020-11-20 13:30:00;31;40;36;25;79;36;26;12;1;1;0;0;0;0
2020-11-20 13:45:00;36;20;21;9;76;44;37;24;0;0;0;0;0;0
2020-11-20 14:00:00;35;20;15;14;80;35;27;21;1;0;0;0;0;0
2020-11-20 14:15:00;39;44;41;28;60;36;24;21;0;6;0;0;1;0
2020-11-20 14:30:00;32;25;25;20;89;39;34;18;9;9;6;0;1;2
2020-11-20 14:45:00;32;39;39;27;76;32;27;19;7;3;0;0;4;0
2020-11-20 15:00:00;31;18;17;6;78;25;20;17;2;2;0;0;0;4
2020-11-20 15:15:00;32;26;27;23;68;26;23;25;1;1;0;0;0;0
2020-11-20 15:30:00;39;36;30;22;80;42;25;19;5;0;2;0;0;0
2020-11-20 15:45:00;25;21;19;13;82;31;22;23;1;1;0;0;0;0
2020-11-20 16:00:00;32;25;19;18;75;34;24;17;0;3;0;0;0;0
2020-11-20 16:15:00;35;27;26;23;60;34;23;21;1;0;0;0;0;0
2020-11-20 16:30:00;24;28;21;22;72;37;19;22;0;1;0;0;2;0
2020-11-20 16:45:00;27;32;25;22;57;43;22;21;2;0;0;0;0;0
2020-11-20 17:00:00;17;11;12;11;79;28;23;23;2;0;0;0;0;0
