DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-24 00:00:00;0;9;1;1;2;4;1;8;1;2;1;3;3
2019-10-24 00:15:00;0;11;8;1;6;10;1;5;3;0;4;9;5
2019-10-24 00:30:00;0;5;1;0;3;12;5;8;3;1;3;5;1
2019-10-24 00:45:00;0;5;2;0;2;6;2;4;3;1;7;5;3
2019-10-24 01:00:00;0;7;4;2;2;8;0;4;3;0;5;4;3
2019-10-24 01:15:00;0;9;3;0;1;4;3;5;4;1;4;4;2
2019-10-24 01:30:00;0;3;4;0;2;4;0;4;2;0;7;6;4
2019-10-24 01:45:00;0;2;3;0;2;1;0;3;0;0;3;2;1
2019-10-24 02:00:00;0;1;1;0;1;5;1;1;0;2;5;7;4
2019-10-24 02:15:00;0;2;0;0;0;3;0;1;0;0;3;6;1
2019-10-24 02:30:00;0;4;2;0;2;2;0;1;1;0;3;1;1
2019-10-24 02:45:00;0;6;3;0;2;5;2;2;2;0;3;2;0
2019-10-24 03:00:00;0;2;1;0;2;2;1;0;0;0;1;0;2
2019-10-24 03:15:00;0;4;0;0;1;5;0;0;1;0;1;4;2
2019-10-24 03:30:00;0;1;0;1;2;5;1;0;0;0;4;1;0
2019-10-24 03:45:00;0;2;1;0;0;3;3;1;2;2;3;0;2
2019-10-24 04:00:00;0;7;1;0;1;3;2;2;1;0;3;1;2
2019-10-24 04:15:00;0;3;2;0;0;8;2;6;0;0;7;2;0
2019-10-24 04:30:00;0;1;2;0;6;12;3;10;3;1;17;11;3
2019-10-24 04:45:00;0;6;3;0;6;13;13;13;10;2;23;21;5
2019-10-24 05:00:00;0;13;12;1;8;18;16;31;14;7;50;64;15
2019-10-24 05:15:00;0;15;12;3;8;18;11;45;30;6;65;83;19
2019-10-24 05:30:00;0;27;21;2;25;64;23;65;34;2;71;81;19
2019-10-24 05:45:00;0;31;27;3;52;81;40;60;48;6;73;76;39
2019-10-24 06:00:00;0;36;39;2;65;79;53;68;53;5;63;79;22
2019-10-24 06:15:00;0;43;39;3;34;76;38;75;75;8;76;87;30
2019-10-24 06:30:00;0;46;43;4;30;59;26;109;124;2;89;104;45
2019-10-24 06:45:00;0;40;39;3;28;60;29;132;156;7;94;88;42
2019-10-24 07:00:00;0;95;42;4;36;60;16;117;140;8;100;113;55
2019-10-24 07:15:00;0;58;61;8;47;82;29;152;165;8;116;117;58
