DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2019-10-16 00:00:00;1;0;0;0;0;0
2019-10-16 00:15:00;1;2;0;0;0;0
2019-10-16 00:30:00;0;0;0;0;0;0
2019-10-16 00:45:00;0;0;0;0;0;0
2019-10-16 01:00:00;0;0;0;0;0;0
2019-10-16 01:15:00;0;0;0;0;0;0
2019-10-16 01:30:00;1;0;0;0;0;0
2019-10-16 01:45:00;0;0;0;0;0;0
2019-10-16 02:00:00;1;0;0;0;0;0
2019-10-16 02:15:00;0;0;0;0;0;0
2019-10-16 02:30:00;0;0;0;0;0;0
2019-10-16 02:45:00;0;0;0;0;0;0
2019-10-16 03:00:00;1;0;0;0;0;0
2019-10-16 03:15:00;0;0;0;0;0;0
2019-10-16 03:30:00;1;3;0;0;0;0
2019-10-16 03:45:00;1;0;0;0;0;0
2019-10-16 04:00:00;1;0;0;0;0;0
2019-10-16 04:15:00;1;1;0;0;0;0
2019-10-16 04:30:00;0;0;0;0;0;0
2019-10-16 04:45:00;0;0;0;0;0;0
2019-10-16 05:00:00;0;0;0;0;0;0
2019-10-16 05:15:00;1;2;0;0;0;0
2019-10-16 05:30:00;7;3;0;0;0;0
2019-10-16 05:45:00;12;1;0;0;0;0
2019-10-16 06:00:00;6;6;0;0;0;0
2019-10-16 06:15:00;5;1;0;1;0;0
2019-10-16 06:30:00;10;5;0;0;0;0
2019-10-16 06:45:00;6;11;0;1;0;0
2019-10-16 07:00:00;4;7;0;0;0;0
2019-10-16 07:15:00;17;6;0;1;0;0
2019-10-16 07:30:00;16;8;0;2;0;0
2019-10-16 07:45:00;11;12;0;6;0;0
2019-10-16 08:00:00;11;11;0;1;0;0
2019-10-16 08:15:00;10;5;0;0;0;0
2019-10-16 08:30:00;8;5;0;0;0;0
2019-10-16 08:45:00;4;5;1;2;0;0
2019-10-16 09:00:00;8;4;0;0;0;0
2019-10-16 09:15:00;15;3;0;1;0;0
2019-10-16 09:30:00;11;3;0;0;0;0
2019-10-16 09:45:00;14;7;3;2;0;0
2019-10-16 10:00:00;16;5;1;0;0;0
2019-10-16 10:15:00;6;8;0;3;0;0
2019-10-16 10:30:00;8;9;2;0;0;0
2019-10-16 10:45:00;6;8;0;0;0;0
2019-10-16 11:00:00;10;9;0;3;0;0
2019-10-16 11:15:00;10;3;0;0;0;0
2019-10-16 11:30:00;4;7;1;2;0;0
2019-10-16 11:45:00;7;2;3;0;0;0
2019-10-16 12:00:00;8;7;1;0;0;0
2019-10-16 12:15:00;15;4;1;0;0;0
2019-10-16 12:30:00;17;9;0;0;0;0
2019-10-16 12:45:00;12;7;0;0;0;0
2019-10-16 13:00:00;9;3;2;0;0;0
2019-10-16 13:15:00;14;12;1;0;0;0
2019-10-16 13:30:00;9;6;0;1;0;0
2019-10-16 13:45:00;3;7;0;0;0;0
2019-10-16 14:00:00;13;9;0;0;0;0
2019-10-16 14:15:00;8;5;1;1;0;0
2019-10-16 14:30:00;10;5;2;5;0;0
2019-10-16 14:45:00;7;13;0;0;0;0
2019-10-16 15:00:00;8;10;4;7;0;0
2019-10-16 15:15:00;13;9;3;7;0;0
2019-10-16 15:30:00;11;15;0;2;0;0
2019-10-16 15:45:00;15;15;2;2;0;0
2019-10-16 16:00:00;16;35;5;2;0;0
2019-10-16 16:15:00;14;19;1;4;0;0
2019-10-16 16:30:00;19;33;8;4;0;0
2019-10-16 16:45:00;11;10;2;6;0;0
2019-10-16 17:00:00;21;22;1;3;0;0
2019-10-16 17:15:00;17;19;9;0;0;0
2019-10-16 17:30:00;19;17;4;2;0;0
2019-10-16 17:45:00;14;12;0;2;0;0
2019-10-16 18:00:00;11;14;4;0;0;0
2019-10-16 18:15:00;16;10;1;2;0;0
2019-10-16 18:30:00;11;17;1;0;0;0
2019-10-16 18:45:00;12;5;1;1;0;0
2019-10-16 19:00:00;11;11;0;0;0;0
2019-10-16 19:15:00;6;4;3;0;0;0
2019-10-16 19:30:00;13;2;0;0;0;0
2019-10-16 19:45:00;4;7;0;0;0;0
2019-10-16 20:00:00;7;2;0;0;0;0
2019-10-16 20:15:00;8;4;0;0;0;0
2019-10-16 20:30:00;5;5;0;0;0;0
2019-10-16 20:45:00;0;2;0;0;0;0
2019-10-16 21:00:00;4;3;0;0;0;0
2019-10-16 21:15:00;7;10;0;0;0;0
2019-10-16 21:30:00;10;2;0;0;0;0
2019-10-16 21:45:00;2;7;0;0;0;0
2019-10-16 22:00:00;2;2;0;0;0;0
2019-10-16 22:15:00;5;3;0;0;0;0
2019-10-16 22:30:00;3;1;0;0;0;0
2019-10-16 22:45:00;3;2;0;0;0;0
2019-10-16 23:00:00;0;0;0;0;0;0
2019-10-16 23:15:00;1;1;0;0;0;0
2019-10-16 23:30:00;0;1;0;0;0;0
2019-10-16 23:45:00;2;0;0;0;0;0
