DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-11-14 00:00:00;0;3;4;1;1;0;4;0;0;0;0;0
2019-11-14 00:15:00;1;7;9;0;2;4;10;0;0;0;0;0
2019-11-14 00:30:00;0;3;3;0;1;0;3;0;0;0;0;0
2019-11-14 00:45:00;2;1;1;3;1;0;1;0;0;0;0;0
2019-11-14 01:00:00;0;3;3;1;0;2;5;1;2;0;0;0
2019-11-14 01:15:00;0;3;2;0;0;1;3;0;1;0;0;0
2019-11-14 01:30:00;2;3;3;1;1;1;2;0;1;0;0;0
2019-11-14 01:45:00;0;3;1;0;0;1;3;1;0;0;0;0
2019-11-14 02:00:00;0;2;3;0;1;4;7;0;0;0;0;0
2019-11-14 02:15:00;2;4;3;0;1;2;3;0;0;0;0;0
2019-11-14 02:30:00;1;1;1;0;0;0;1;0;0;0;0;0
2019-11-14 02:45:00;0;0;0;0;0;1;2;0;0;0;0;0
2019-11-14 03:00:00;0;1;0;1;1;0;0;0;0;0;0;0
2019-11-14 03:15:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-11-14 03:30:00;2;1;1;0;0;1;1;0;0;0;0;0
2019-11-14 03:45:00;0;2;3;1;1;1;5;0;0;0;0;0
2019-11-14 04:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-11-14 04:15:00;2;2;2;0;2;1;3;0;0;0;0;0
2019-11-14 04:30:00;2;6;4;4;1;1;6;0;0;0;0;0
2019-11-14 04:45:00;0;4;3;0;0;0;11;0;0;0;0;0
2019-11-14 05:00:00;3;4;6;0;1;2;9;0;0;1;0;0
2019-11-14 05:15:00;5;3;7;0;0;5;39;0;2;2;0;0
2019-11-14 05:30:00;15;10;16;1;2;8;41;0;0;1;254;0
2019-11-14 05:45:00;42;33;44;0;0;10;32;0;0;0;0;0
2019-11-14 06:00:00;48;30;44;3;1;8;35;0;0;2;0;0
2019-11-14 06:15:00;20;16;20;0;2;7;34;1;0;0;0;0
2019-11-14 06:30:00;24;21;21;3;13;2;46;0;2;0;0;0
2019-11-14 06:45:00;20;27;28;0;2;14;46;0;1;8;0;0
2019-11-14 07:00:00;32;26;34;1;1;18;74;1;2;3;0;0
2019-11-14 07:15:00;43;33;45;1;2;11;65;0;4;4;0;0
2019-11-14 07:30:00;58;28;60;1;2;10;79;0;2;0;0;1
2019-11-14 07:45:00;50;36;48;0;4;18;75;0;4;6;0;1
2019-11-14 08:00:00;61;48;76;1;3;11;55;0;1;2;0;0
2019-11-14 08:15:00;64;68;93;0;5;13;73;2;44;0;0;2
2019-11-14 08:30:00;57;63;80;3;9;10;43;0;6;1;0;1
2019-11-14 08:45:00;43;58;70;2;7;9;51;3;6;3;0;0
2019-11-14 09:00:00;57;64;71;6;12;14;45;1;8;0;0;0
2019-11-14 09:15:00;70;77;88;4;13;11;38;0;11;1;0;0
2019-11-14 09:30:00;73;73;94;8;13;22;46;0;20;0;0;4
2019-11-14 09:45:00;56;71;81;3;16;19;53;1;13;0;0;0
2019-11-14 10:00:00;76;82;101;11;15;28;64;3;14;0;0;0
2019-11-14 10:15:00;69;71;70;12;19;23;68;5;19;1;0;0
2019-11-14 10:30:00;67;71;78;14;9;14;58;3;14;0;0;0
2019-11-14 10:45:00;77;67;86;13;17;27;69;7;21;0;0;5
2019-11-14 11:00:00;73;69;74;19;21;41;83;5;16;1;0;0
2019-11-14 11:15:00;73;72;77;17;25;47;86;2;17;0;0;2
2019-11-14 11:30:00;59;85;86;22;35;48;113;4;19;2;0;4
2019-11-14 11:45:00;56;69;85;30;19;41;99;0;21;2;0;1
2019-11-14 12:00:00;63;84;85;19;21;40;84;3;28;0;0;2
2019-11-14 12:15:00;62;71;77;25;27;48;114;5;22;2;0;2
2019-11-14 12:30:00;60;53;64;17;24;43;104;9;17;0;0;3
2019-11-14 12:45:00;55;58;67;32;19;51;91;6;15;2;0;0
2019-11-14 13:00:00;51;56;94;28;29;43;91;1;14;1;0;1
2019-11-14 13:15:00;42;42;52;24;22;30;90;2;9;0;0;0
2019-11-14 13:30:00;64;58;76;26;16;49;91;3;17;2;0;0
2019-11-14 13:45:00;69;66;77;16;26;29;94;3;21;1;0;2
2019-11-14 14:00:00;75;73;87;17;20;25;76;6;12;3;0;4
2019-11-14 14:15:00;79;82;123;12;16;30;82;1;19;2;0;1
2019-11-14 14:30:00;68;77;91;26;19;31;70;6;25;3;0;2
2019-11-14 14:45:00;71;63;79;16;9;16;64;7;21;2;0;5
2019-11-14 15:00:00;98;97;112;24;20;32;88;6;21;2;0;3
2019-11-14 15:15:00;94;87;105;26;22;40;103;4;18;1;0;4
2019-11-14 15:30:00;97;90;103;27;26;25;72;5;21;2;0;0
2019-11-14 15:45:00;101;90;98;22;22;26;79;2;27;2;0;10
2019-11-14 16:00:00;89;91;101;13;19;25;74;2;16;2;0;4
2019-11-14 16:15:00;107;87;105;20;29;32;82;7;30;1;0;14
2019-11-14 16:30:00;109;99;118;33;29;28;81;9;34;4;0;3
2019-11-14 16:45:00;131;97;115;26;20;25;77;2;23;3;0;7
2019-11-14 17:00:00;98;95;101;32;33;40;87;4;35;4;0;5
2019-11-14 17:15:00;93;117;114;24;28;47;79;11;31;2;0;6
2019-11-14 17:30:00;70;81;96;22;27;41;88;4;23;3;0;5
2019-11-14 17:45:00;79;92;110;33;18;35;90;5;18;2;0;2
2019-11-14 18:00:00;64;79;90;24;24;33;75;2;25;0;0;0
2019-11-14 18:15:00;67;87;94;38;17;46;102;3;38;1;0;0
2019-11-14 18:30:00;54;71;79;31;21;38;90;6;17;2;0;2
2019-11-14 18:45:00;46;74;79;29;13;33;89;4;11;1;0;9
2019-11-14 19:00:00;41;52;93;28;20;33;80;7;20;2;0;0
2019-11-14 19:15:00;38;51;70;17;15;28;85;2;14;2;0;0
2019-11-14 19:30:00;36;60;89;22;16;29;91;0;14;0;0;3
2019-11-14 19:45:00;21;32;43;23;16;22;86;1;9;1;0;2
2019-11-14 20:00:00;20;31;56;22;29;23;69;0;7;1;0;1
2019-11-14 20:15:00;16;29;34;17;17;17;53;0;3;1;0;4
2019-11-14 20:30:00;10;22;26;13;8;21;42;1;2;0;0;0
2019-11-14 20:45:00;11;25;36;7;7;15;54;0;0;2;0;0
2019-11-14 21:00:00;8;14;20;4;3;4;51;1;2;1;0;0
2019-11-14 21:15:00;10;14;20;6;4;13;64;0;0;0;0;0
2019-11-14 21:30:00;14;16;23;1;4;10;50;0;0;0;0;0
2019-11-14 21:45:00;31;30;44;2;3;14;39;0;3;1;0;1
2019-11-14 22:00:00;36;34;46;6;7;16;34;1;0;0;0;0
2019-11-14 22:15:00;21;20;23;3;1;10;38;0;1;1;0;0
2019-11-14 22:30:00;7;18;17;6;1;17;56;0;1;0;0;0
2019-11-14 22:45:00;4;8;15;2;1;11;28;0;1;0;0;0
2019-11-14 23:00:00;3;12;13;6;5;1;14;0;3;1;0;0
2019-11-14 23:15:00;1;2;4;1;3;6;13;0;0;2;0;0
2019-11-14 23:30:00;1;4;5;2;1;2;16;0;1;0;0;0
2019-11-14 23:45:00;3;7;11;0;2;6;15;0;0;0;0;0
