DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-11 00:00:00;2;1;0;7;0;0;0;0
2020-02-11 00:15:00;0;0;0;5;0;0;0;0
2020-02-11 00:30:00;0;0;1;2;0;0;0;0
2020-02-11 00:45:00;0;2;0;5;2;0;0;0
2020-02-11 01:00:00;2;1;0;6;0;0;0;0
2020-02-11 01:15:00;4;1;0;1;1;0;0;0
2020-02-11 01:30:00;2;0;0;2;0;0;0;0
2020-02-11 01:45:00;2;1;1;3;0;0;0;0
2020-02-11 02:00:00;1;0;0;0;1;0;0;0
2020-02-11 02:15:00;1;0;1;0;0;0;0;0
2020-02-11 02:30:00;1;1;1;1;0;0;0;0
2020-02-11 02:45:00;1;0;0;1;1;0;0;0
2020-02-11 03:00:00;2;2;0;1;0;0;0;0
2020-02-11 03:15:00;0;0;0;0;0;0;0;0
2020-02-11 03:30:00;2;0;0;1;1;0;0;0
2020-02-11 03:45:00;2;0;0;2;0;0;0;0
2020-02-11 04:00:00;6;0;1;2;0;0;0;0
2020-02-11 04:15:00;7;0;1;1;0;0;0;0
2020-02-11 04:30:00;12;0;0;4;0;0;0;0
2020-02-11 04:45:00;11;1;1;1;1;0;0;0
2020-02-11 05:00:00;23;5;3;7;3;0;0;0
2020-02-11 05:15:00;28;7;1;8;2;0;0;0
2020-02-11 05:30:00;62;11;4;38;1;0;0;0
2020-02-11 05:45:00;67;9;9;25;4;0;0;0
2020-02-11 06:00:00;77;5;11;19;2;0;0;0
2020-02-11 06:15:00;86;12;11;30;6;0;0;0
2020-02-11 06:30:00;150;12;10;74;9;2;0;0
2020-02-11 06:45:00;162;11;11;85;13;0;0;0
2020-02-11 07:00:00;196;14;13;70;17;4;0;0
2020-02-11 07:15:00;217;25;19;104;39;1;0;1
2020-02-11 07:30:00;232;27;31;120;56;17;0;0
2020-02-11 07:45:00;164;28;56;103;55;1;0;0
2020-02-11 08:00:00;146;22;38;109;49;1;0;0
2020-02-11 08:15:00;119;20;28;86;33;7;0;0
2020-02-11 08:30:00;134;19;24;102;19;7;0;0
2020-02-11 08:45:00;103;18;34;72;19;6;0;1
2020-02-11 09:00:00;98;15;22;80;21;2;0;3
2020-02-11 09:15:00;75;11;24;74;9;5;0;0
2020-02-11 09:30:00;79;15;28;81;18;1;0;0
2020-02-11 09:45:00;82;15;23;86;13;1;0;0
2020-02-11 10:00:00;77;15;30;78;14;1;0;0
2020-02-11 10:15:00;93;17;27;79;18;8;0;0
2020-02-11 10:30:00;89;16;42;89;10;1;0;0
2020-02-11 10:45:00;91;12;40;87;16;1;0;0
2020-02-11 11:00:00;85;9;28;94;10;1;0;0
2020-02-11 11:15:00;82;11;41;89;15;32;0;0
2020-02-11 11:30:00;78;15;25;96;19;0;0;0
2020-02-11 11:45:00;93;17;40;106;22;2;0;0
2020-02-11 12:00:00;87;21;38;96;21;3;0;0
2020-02-11 12:15:00;79;9;45;75;9;5;0;0
2020-02-11 12:30:00;81;16;42;113;18;5;0;0
2020-02-11 12:45:00;87;10;36;81;8;3;0;0
2020-02-11 13:00:00;81;15;37;120;13;3;0;0
2020-02-11 13:15:00;85;15;34;132;14;2;0;0
2020-02-11 13:30:00;111;12;33;116;13;0;0;0
2020-02-11 13:45:00;100;14;41;126;15;6;0;0
2020-02-11 14:00:00;74;12;45;99;15;2;0;0
2020-02-11 14:15:00;104;18;66;94;16;4;0;0
2020-02-11 14:30:00;103;18;52;96;17;18;0;0
2020-02-11 14:45:00;114;13;49;108;18;8;0;0
2020-02-11 15:00:00;94;24;59;124;11;10;0;0
2020-02-11 15:15:00;98;18;53;156;20;12;0;0
2020-02-11 15:30:00;140;10;58;156;19;9;0;0
2020-02-11 15:45:00;121;15;46;138;16;4;0;0
2020-02-11 16:00:00;112;13;56;177;21;6;0;0
2020-02-11 16:15:00;155;11;75;180;27;8;0;0
2020-02-11 16:30:00;144;18;56;133;17;11;0;0
2020-02-11 16:45:00;119;15;61;185;23;26;0;0
2020-02-11 17:00:00;139;20;61;206;19;2;0;0
2020-02-11 17:15:00;110;18;70;183;21;0;0;0
2020-02-11 17:30:00;102;12;70;162;20;4;0;0
2020-02-11 17:45:00;125;16;43;149;21;4;0;0
2020-02-11 18:00:00;95;16;53;148;21;3;0;0
2020-02-11 18:15:00;102;13;45;133;18;8;0;1
2020-02-11 18:30:00;102;6;52;109;8;10;0;0
2020-02-11 18:45:00;94;14;38;111;17;8;0;0
2020-02-11 19:00:00;69;16;25;79;10;7;0;0
2020-02-11 19:15:00;54;11;18;78;6;5;0;0
2020-02-11 19:30:00;67;10;15;56;7;7;0;0
2020-02-11 19:45:00;36;7;18;70;6;1;0;0
2020-02-11 20:00:00;50;8;16;69;7;0;0;0
2020-02-11 20:15:00;41;5;11;69;2;0;0;0
2020-02-11 20:30:00;29;8;8;57;3;0;0;0
2020-02-11 20:45:00;25;6;6;53;6;0;0;0
2020-02-11 21:00:00;21;2;8;42;2;0;0;0
2020-02-11 21:15:00;22;5;5;52;7;0;0;0
2020-02-11 21:30:00;21;7;4;48;6;0;0;0
2020-02-11 21:45:00;18;2;10;36;2;0;0;0
2020-02-11 22:00:00;14;1;10;50;0;0;0;0
2020-02-11 22:15:00;17;6;13;28;3;0;0;0
2020-02-11 22:30:00;18;3;6;36;1;0;0;0
2020-02-11 22:45:00;16;3;8;20;2;0;0;0
2020-02-11 23:00:00;12;4;1;9;3;0;0;0
2020-02-11 23:15:00;6;0;2;14;0;0;0;0
2020-02-11 23:30:00;8;0;3;7;0;0;0;0
