DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-04 00:00:00;1;0;2;5;0;0;0;0
2020-02-04 00:15:00;3;2;0;7;0;0;0;0
2020-02-04 00:30:00;2;0;0;6;4;0;0;0
2020-02-04 00:45:00;1;2;0;3;2;0;0;0
2020-02-04 01:00:00;3;4;0;2;0;0;0;0
2020-02-04 01:15:00;2;1;0;1;1;0;0;0
2020-02-04 01:30:00;0;1;0;2;0;0;0;0
2020-02-04 01:45:00;3;1;0;0;0;0;0;0
2020-02-04 02:00:00;1;0;0;3;0;0;0;0
2020-02-04 02:15:00;1;0;0;2;2;0;0;0
2020-02-04 02:30:00;3;1;1;1;0;0;0;0
2020-02-04 02:45:00;0;0;0;2;0;0;0;0
2020-02-04 03:00:00;2;1;0;3;0;0;0;0
2020-02-04 03:15:00;0;0;0;1;0;0;0;0
2020-02-04 03:30:00;5;1;0;1;0;0;0;0
2020-02-04 03:45:00;1;0;0;0;0;0;0;0
2020-02-04 04:00:00;3;0;1;2;0;0;0;0
2020-02-04 04:15:00;6;0;0;1;0;0;0;0
2020-02-04 04:30:00;7;0;0;3;0;0;0;0
2020-02-04 04:45:00;10;0;2;4;0;0;0;0
2020-02-04 05:00:00;25;5;2;8;2;0;0;0
2020-02-04 05:15:00;36;8;1;12;0;0;0;0
2020-02-04 05:30:00;54;14;6;32;2;0;0;0
2020-02-04 05:45:00;69;5;12;25;3;0;0;0
2020-02-04 06:00:00;71;7;16;28;4;0;0;0
2020-02-04 06:15:00;88;7;13;22;5;0;0;0
2020-02-04 06:30:00;159;18;7;53;9;6;0;0
2020-02-04 06:45:00;148;12;4;87;14;11;0;0
2020-02-04 07:00:00;182;7;8;85;11;5;0;1
2020-02-04 07:15:00;201;22;18;102;31;11;0;0
2020-02-04 07:30:00;222;21;35;98;53;24;0;0
2020-02-04 07:45:00;208;31;40;116;53;9;0;0
2020-02-04 08:00:00;142;21;37;137;39;4;0;0
2020-02-04 08:15:00;143;25;35;120;45;1;0;0
2020-02-04 08:30:00;87;9;21;53;10;1;0;0
2020-02-04 08:45:00;
2020-02-04 09:00:00;42;9;12;27;9;1;0;0
2020-02-04 09:15:00;84;15;27;78;13;1;0;0
2020-02-04 09:30:00;82;13;22;80;8;6;0;0
2020-02-04 09:45:00;38;7;23;33;4;1;0;0
2020-02-04 10:00:00;84;16;43;91;17;2;0;0
2020-02-04 10:15:00;86;17;29;85;19;0;0;0
2020-02-04 10:30:00;84;16;27;85;12;17;0;0
2020-02-04 10:45:00;83;14;26;82;15;3;0;0
2020-02-04 11:00:00;90;17;33;90;14;5;0;0
2020-02-04 11:15:00;72;20;27;81;23;5;0;0
2020-02-04 11:30:00;83;13;32;83;24;1;0;0
2020-02-04 11:45:00;76;18;39;91;19;6;0;0
2020-02-04 12:00:00;71;19;32;105;13;0;0;0
2020-02-04 12:15:00;84;17;45;82;19;17;0;0
2020-02-04 12:30:00;80;20;40;121;17;2;0;0
2020-02-04 12:45:00;98;7;27;88;15;1;0;0
2020-02-04 13:00:00;111;17;30;128;20;20;0;0
2020-02-04 13:15:00;82;19;51;126;13;0;0;0
2020-02-04 13:30:00;87;11;38;116;8;1;0;0
2020-02-04 13:45:00;101;14;44;120;22;5;0;0
2020-02-04 14:00:00;78;11;54;103;17;4;0;0
2020-02-04 14:15:00;93;13;84;90;17;9;0;0
2020-02-04 14:30:00;108;8;51;127;22;9;0;0
2020-02-04 14:45:00;114;21;44;102;22;7;0;0
2020-02-04 15:00:00;110;11;45;118;18;4;0;0
2020-02-04 15:15:00;105;13;61;131;11;6;0;0
2020-02-04 15:30:00;141;13;55;127;18;4;0;0
2020-02-04 15:45:00;137;16;47;149;13;13;0;0
2020-02-04 16:00:00;123;12;57;187;19;0;0;0
2020-02-04 16:15:00;115;10;77;186;17;2;0;0
2020-02-04 16:30:00;158;11;57;184;18;9;0;0
2020-02-04 16:45:00;136;16;63;192;17;14;0;0
2020-02-04 17:00:00;162;19;47;198;18;10;0;0
2020-02-04 17:15:00;115;26;64;187;13;25;0;2
2020-02-04 17:30:00;113;11;55;129;25;10;0;0
2020-02-04 17:45:00;135;14;62;136;22;6;0;0
2020-02-04 18:00:00;128;17;58;154;23;6;0;0
2020-02-04 18:15:00;102;21;38;154;18;1;0;0
2020-02-04 18:30:00;104;14;45;121;13;3;0;0
2020-02-04 18:45:00;97;12;44;102;11;2;0;0
2020-02-04 19:00:00;73;9;25;78;9;4;0;2
2020-02-04 19:15:00;60;7;28;73;11;0;0;0
2020-02-04 19:30:00;70;12;18;72;6;11;0;0
2020-02-04 19:45:00;45;6;20;46;6;0;0;0
2020-02-04 20:00:00;43;8;13;55;8;2;0;0
2020-02-04 20:15:00;33;2;10;41;5;0;0;0
2020-02-04 20:30:00;34;6;10;49;3;0;0;0
2020-02-04 20:45:00;25;2;7;42;3;2;0;0
2020-02-04 21:00:00;15;4;8;54;3;0;0;0
2020-02-04 21:15:00;21;4;3;53;3;0;0;0
2020-02-04 21:30:00;17;5;7;38;5;0;0;0
2020-02-04 21:45:00;22;3;15;38;7;0;0;0
2020-02-04 22:00:00;26;2;11;34;3;0;0;0
2020-02-04 22:15:00;18;2;13;51;5;0;0;0
2020-02-04 22:30:00;18;0;4;30;1;0;0;0
2020-02-04 22:45:00;14;0;3;24;2;0;0;0
2020-02-04 23:00:00;21;1;7;19;3;0;0;0
2020-02-04 23:15:00;6;0;1;14;0;0;0;0
2020-02-04 23:30:00;4;3;2;6;0;0;0;0
