DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-05-08 00:00:00;5;2;6;1;1;1;2;0;0
2020-05-08 00:15:00;2;4;4;3;0;6;3;0;0
2020-05-08 00:30:00;4;3;4;3;0;1;6;0;1
2020-05-08 00:45:00;3;1;2;2;0;3;1;0;1
2020-05-08 01:00:00;6;1;1;3;0;7;2;0;2
2020-05-08 01:15:00;2;0;2;1;1;3;5;0;1
2020-05-08 01:30:00;4;1;2;3;1;2;2;0;1
2020-05-08 01:45:00;1;2;3;2;2;3;2;0;2
2020-05-08 02:00:00;1;0;0;2;0;1;0;0;1
2020-05-08 02:15:00;4;3;2;1;0;0;1;0;2
2020-05-08 02:30:00;3;1;0;0;0;0;2;0;2
2020-05-08 02:45:00;2;3;0;1;1;4;0;0;4
2020-05-08 03:00:00;1;0;0;3;2;3;1;0;3
2020-05-08 03:15:00;1;1;1;3;1;3;0;0;1
2020-05-08 03:30:00;1;0;3;0;0;2;2;0;1
2020-05-08 03:45:00;3;5;1;3;2;1;1;0;4
2020-05-08 04:00:00;3;4;4;1;1;2;2;0;2
2020-05-08 04:15:00;5;2;0;2;1;2;2;0;2
2020-05-08 04:30:00;5;5;2;3;0;3;3;0;5
2020-05-08 04:45:00;2;2;2;6;0;4;4;0;2
2020-05-08 05:00:00;14;8;1;11;7;16;11;0;5
2020-05-08 05:15:00;27;12;3;12;8;16;17;0;2
2020-05-08 05:30:00;35;13;9;22;9;31;33;0;4
2020-05-08 05:45:00;25;13;5;24;13;33;40;0;8
2020-05-08 06:00:00;33;23;7;31;24;29;27;0;8
2020-05-08 06:15:00;32;15;7;20;7;46;56;0;14
2020-05-08 06:30:00;40;29;11;43;25;57;83;0;14
2020-05-08 06:45:00;62;36;5;31;31;69;82;0;10
2020-05-08 07:00:00;36;12;7;19;16;64;71;0;10
2020-05-08 07:15:00;35;19;10;20;9;61;61;0;12
2020-05-08 07:30:00;52;22;14;34;18;88;107;0;24
2020-05-08 07:45:00;55;32;12;30;22;69;91;0;13
2020-05-08 08:00:00;54;26;11;26;16;48;68;0;9
2020-05-08 08:15:00;40;16;14;26;19;62;52;0;11
2020-05-08 08:30:00;56;33;15;34;26;56;65;0;14
2020-05-08 08:45:00;51;35;18;32;18;43;46;0;12
2020-05-08 09:00:00;46;19;12;29;28;34;39;0;19
2020-05-08 09:15:00;42;16;20;33;27;49;57;0;6
2020-05-08 09:30:00;51;27;23;36;36;45;59;0;13
2020-05-08 09:45:00;65;35;20;48;31;51;62;0;11
2020-05-08 10:00:00;46;31;33;42;36;55;43;0;13
2020-05-08 10:15:00;56;37;21;46;38;51;56;0;9
2020-05-08 10:30:00;50;29;28;38;32;49;49;0;15
2020-05-08 10:45:00;60;39;22;44;41;43;53;0;18
2020-05-08 11:00:00;78;51;13;50;28;49;53;0;17
2020-05-08 11:15:00;65;6;20;41;36;44;66;0;10
2020-05-08 11:30:00;67;0;16;40;36;55;63;0;14
2020-05-08 11:45:00;72;0;18;55;41;60;58;0;12
2020-05-08 12:00:00;84;0;12;59;71;46;60;0;23
2020-05-08 12:15:00;87;0;24;62;58;58;61;0;15
2020-05-08 12:30:00;90;0;23;56;65;62;71;0;13
2020-05-08 12:45:00;99;0;20;58;64;44;51;0;12
2020-05-08 13:00:00;89;0;29;63;47;67;62;0;12
2020-05-08 13:15:00;101;0;22;69;68;58;59;0;11
2020-05-08 13:30:00;98;0;14;60;83;72;72;0;9
2020-05-08 13:45:00;80;0;24;88;106;64;81;0;25
2020-05-08 14:00:00;78;0;19;75;73;61;73;0;11
2020-05-08 14:15:00;75;0;9;84;63;47;58;0;11
2020-05-08 14:30:00;88;0;28;82;79;57;72;0;16
2020-05-08 14:45:00;90;0;25;68;63;61;69;0;7
2020-05-08 15:00:00;97;0;18;67;69;45;75;0;16
2020-05-08 15:15:00;86;0;26;74;62;65;65;0;18
2020-05-08 15:30:00;78;0;24;67;49;46;58;0;13
2020-05-08 15:45:00;85;0;12;59;46;61;40;0;19
