DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-08-24 00:00:00;17;14;3;2;5;20;9;0;1;1;0;0
2019-08-24 00:15:00;28;19;1;2;3;22;13;0;1;0;0;0
2019-08-24 00:30:00;16;15;1;2;4;15;8;0;0;0;0;0
2019-08-24 00:45:00;14;8;2;0;2;24;7;0;2;2;0;0
2019-08-24 01:00:00;19;11;2;2;4;18;12;0;2;1;0;0
2019-08-24 01:15:00;10;5;2;1;2;26;18;0;2;2;0;0
2019-08-24 01:30:00;7;8;0;0;0;8;5;0;0;0;0;0
2019-08-24 01:45:00;15;5;1;1;2;19;8;0;1;1;0;0
2019-08-24 02:00:00;13;5;0;0;1;14;10;0;2;1;0;0
2019-08-24 02:15:00;8;7;1;1;2;12;8;0;2;1;0;0
2019-08-24 02:30:00;3;5;2;1;4;4;6;0;1;3;0;0
2019-08-24 02:45:00;7;3;0;2;3;10;9;0;1;1;0;0
2019-08-24 03:00:00;8;8;1;1;2;7;4;1;0;0;0;0
2019-08-24 03:15:00;3;5;0;0;1;4;1;1;2;2;0;0
2019-08-24 03:30:00;3;6;0;0;0;6;7;0;1;0;0;0
2019-08-24 03:45:00;4;2;0;1;1;3;3;0;2;2;0;0
2019-08-24 04:00:00;5;4;0;0;1;4;3;0;0;1;0;0
2019-08-24 04:15:00;7;5;1;1;1;6;5;0;2;3;0;0
2019-08-24 04:30:00;5;6;0;0;0;9;4;0;0;0;0;0
2019-08-24 04:45:00;8;7;0;1;2;5;4;0;0;0;0;0
2019-08-24 05:00:00;6;6;3;4;6;8;8;0;0;1;0;0
2019-08-24 05:15:00;19;13;4;2;6;13;5;0;0;0;0;0
2019-08-24 05:30:00;15;7;1;3;5;12;9;0;0;3;0;0
2019-08-24 05:45:00;20;7;0;2;1;19;13;0;2;2;0;0
2019-08-24 06:00:00;20;12;1;1;1;16;8;0;2;1;0;0
2019-08-24 06:15:00;28;9;1;1;2;21;20;0;0;2;0;0
2019-08-24 06:30:00;23;11;2;2;5;24;17;0;2;4;1;2
2019-08-24 06:45:00;20;17;1;2;3;20;14;0;1;3;5;10
2019-08-24 07:00:00;24;16;2;2;3;13;8;0;4;2;1;11
2019-08-24 07:15:00;29;10;3;2;4;18;15;1;3;4;6;16
2019-08-24 07:30:00;33;18;2;3;4;15;18;0;4;1;3;37
2019-08-24 07:45:00;38;23;2;3;9;35;39;1;2;3;1;2
2019-08-24 08:00:00;42;22;3;2;4;25;23;1;3;3;3;2
2019-08-24 08:15:00;53;21;2;6;10;47;37;0;3;1;3;1
2019-08-24 08:30:00;63;26;2;12;15;39;25;0;1;6;1;0
2019-08-24 08:45:00;49;29;2;7;12;47;44;1;3;3;0;0
2019-08-24 09:00:00;50;31;1;7;11;43;33;0;6;5;1;1
2019-08-24 09:15:00;57;41;2;11;13;57;36;0;9;8;2;6
2019-08-24 09:30:00;67;42;5;9;8;67;56;1;6;4;5;11
