DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-08-27 00:00:00;6;7;1;0;16;8;0;0;10;0;0
2020-08-27 00:15:00;6;4;0;0;11;7;1;0;8;0;0
2020-08-27 00:30:00;6;7;1;0;18;11;0;0;9;0;0
2020-08-27 00:45:00;11;11;1;0;4;4;0;0;3;1;0
2020-08-27 01:00:00;2;4;1;0;11;10;0;0;12;0;0
2020-08-27 01:15:00;6;7;0;0;9;3;1;0;4;0;0
2020-08-27 01:30:00;7;5;1;0;6;3;0;0;4;0;0
2020-08-27 01:45:00;5;4;0;0;5;0;0;0;0;0;0
2020-08-27 02:00:00;4;9;0;0;4;4;0;0;3;0;0
2020-08-27 02:15:00;5;6;1;0;2;3;0;0;2;0;0
2020-08-27 02:30:00;6;3;0;0;7;4;0;0;5;0;0
2020-08-27 02:45:00;7;8;1;0;6;4;0;0;4;0;0
2020-08-27 03:00:00;10;11;2;1;6;7;0;0;8;0;0
2020-08-27 03:15:00;5;3;0;0;5;5;0;0;5;0;0
2020-08-27 03:30:00;6;7;1;2;2;1;0;0;2;0;0
2020-08-27 03:45:00;7;4;0;0;5;2;1;0;2;0;0
2020-08-27 04:00:00;11;4;0;0;3;5;0;0;4;0;0
2020-08-27 04:15:00;10;9;0;0;11;6;0;0;11;0;0
2020-08-27 04:30:00;19;9;1;0;7;4;0;0;5;0;0
2020-08-27 04:45:00;15;20;0;0;15;3;0;0;6;0;0
2020-08-27 05:00:00;27;24;3;1;26;12;0;0;18;0;0
2020-08-27 05:15:00;27;24;3;0;33;15;0;0;23;0;0
2020-08-27 05:30:00;53;44;5;1;41;25;2;0;29;0;0
2020-08-27 05:45:00;56;59;10;2;42;29;0;0;37;0;0
2020-08-27 06:00:00;56;62;11;8;65;37;0;0;40;1;0
2020-08-27 06:15:00;58;63;18;6;79;47;3;0;58;0;0
2020-08-27 06:30:00;79;87;18;10;93;63;4;0;70;0;14
2020-08-27 06:45:00;77;91;8;3;93;74;7;0;85;0;9
2020-08-27 07:00:00;56;97;10;6;87;99;6;0;107;1;7
2020-08-27 07:15:00;65;82;7;9;93;94;14;0;93;3;1
2020-08-27 07:30:00;92;114;9;2;104;95;2;0;105;3;5
2020-08-27 07:45:00;79;115;8;2;84;94;7;0;92;1;7
2020-08-27 08:00:00;73;85;10;5;76;61;6;0;70;3;0
2020-08-27 08:15:00;72;111;5;1;75;74;4;0;76;3;2
2020-08-27 08:30:00;58;94;8;9;80;84;13;0;89;10;5
2020-08-27 08:45:00;80;80;12;7;104;83;6;0;94;6;0
2020-08-27 09:00:00;75;93;12;6;69;70;11;0;70;4;4
2020-08-27 09:15:00;67;106;12;3;89;75;6;0;91;5;2
2020-08-27 09:30:00;52;89;7;2;82;76;7;0;82;5;3
2020-08-27 09:45:00;75;96;9;4;86;89;12;0;93;13;2
2020-08-27 10:00:00;74;107;8;5;77;72;8;0;78;7;2
2020-08-27 10:15:00;61;108;10;4;89;96;7;0;104;14;7
2020-08-27 10:30:00;62;120;16;7;88;84;8;0;89;4;1
2020-08-27 10:45:00;75;106;12;7;92;96;8;0;111;9;18
2020-08-27 11:00:00;78;106;6;7;97;87;9;0;97;8;11
2020-08-27 11:15:00;85;88;8;6;95;91;7;0;94;3;8
2020-08-27 11:30:00;81;97;12;6;93;85;7;0;91;5;5
2020-08-27 11:45:00;108;108;14;10;89;96;6;0;101;2;20
2020-08-27 12:00:00;90;103;8;6;84;75;9;0;86;7;3
2020-08-27 12:15:00;85;97;11;6;91;85;10;0;88;9;6
2020-08-27 12:30:00;87;108;12;3;92;82;5;0;89;2;8
2020-08-27 12:45:00;93;97;10;6;78;92;1;0;94;2;2
2020-08-27 13:00:00;94;114;12;21;92;79;8;0;84;6;189
2020-08-27 13:15:00;76;125;14;7;94;85;8;0;93;8;8
2020-08-27 13:30:00;89;106;11;9;82;101;13;0;106;2;3
2020-08-27 13:45:00;97;106;10;4;89;102;10;0;110;9;10
2020-08-27 14:00:00;101;113;14;5;91;95;9;0;98;9;4
2020-08-27 14:15:00;103;136;14;8;107;113;11;0;116;13;4
2020-08-27 14:30:00;94;110;11;9;101;124;4;0;130;7;5
2020-08-27 14:45:00;105;119;8;8;105;116;9;0;116;8;6
2020-08-27 15:00:00;94;114;15;17;101;118;8;0;123;6;3
2020-08-27 15:15:00;106;122;8;10;111;111;10;0;116;11;6
2020-08-27 15:30:00;96;121;21;14;104;112;8;0;112;14;17
2020-08-27 15:45:00;100;113;10;14;108;136;8;0;144;8;5
2020-08-27 16:00:00;98;128;16;14;127;130;15;0;134;9;17
2020-08-27 16:15:00;105;152;17;24;124;149;11;0;152;16;15
2020-08-27 16:30:00;101;117;10;26;108;141;6;0;131;8;14
2020-08-27 16:45:00;100;137;11;22;131;148;7;0;157;4;6
2020-08-27 17:00:00;101;128;14;16;120;134;8;0;134;7;16
2020-08-27 17:15:00;102;140;12;9;132;145;3;0;145;7;20
2020-08-27 17:30:00;98;130;11;13;111;140;5;0;135;5;37
2020-08-27 17:45:00;92;117;15;6;115;106;2;0;122;4;9
2020-08-27 18:00:00;77;101;10;10;91;110;4;0;105;3;7
2020-08-27 18:15:00;77;104;11;11;97;108;3;0;110;3;6
2020-08-27 18:30:00;75;100;6;9;97;80;3;0;78;1;3
2020-08-27 18:45:00;71;85;5;6;96;87;4;0;89;0;22
2020-08-27 19:00:00;55;80;7;3;92;87;2;0;93;0;8
2020-08-27 19:15:00;45;70;5;2;64;84;4;0;81;1;0
2020-08-27 19:30:00;48;57;9;8;83;69;2;0;67;1;9
2020-08-27 19:45:00;48;45;8;5;74;74;4;0;73;2;3
2020-08-27 20:00:00;40;55;5;3;69;52;4;0;59;0;4
2020-08-27 20:15:00;40;52;2;2;56;56;0;0;58;0;4
2020-08-27 20:30:00;48;55;1;7;61;55;1;0;56;1;0
2020-08-27 20:45:00;45;53;2;2;58;32;3;0;34;0;0
2020-08-27 21:00:00;48;46;4;2;48;43;1;0;50;1;0
2020-08-27 21:15:00;29;28;1;0;31;31;1;0;34;0;0
2020-08-27 21:30:00;29;41;3;1;47;35;2;0;34;0;0
2020-08-27 21:45:00;26;37;2;3;42;27;2;0;39;0;0
2020-08-27 22:00:00;39;34;2;0;40;41;2;0;44;0;0
2020-08-27 22:15:00;33;29;5;0;35;31;0;0;31;0;0
2020-08-27 22:30:00;34;34;2;0;34;22;0;0;21;0;0
2020-08-27 22:45:00;18;26;2;1;24;19;0;0;26;0;0
2020-08-27 23:00:00;18;20;2;0;30;15;0;0;17;0;0
2020-08-27 23:15:00;18;22;2;1;17;13;2;0;9;0;0
2020-08-27 23:30:00;17;17;1;1;23;9;0;0;12;0;0
2020-08-27 23:45:00;12;14;1;2;15;9;0;0;12;0;0
