DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-10-03 00:00:00;26;27;3;0;24;16;2;0;12;0;0
2019-10-03 00:15:00;18;16;1;0;25;18;2;0;21;0;0
2019-10-03 00:30:00;22;22;0;0;15;13;0;0;15;0;0
2019-10-03 00:45:00;15;13;1;2;19;17;0;0;19;0;0
2019-10-03 01:00:00;22;16;0;7;29;15;0;0;14;0;0
2019-10-03 01:15:00;11;12;0;3;12;13;1;0;10;0;0
2019-10-03 01:30:00;12;14;0;0;18;9;1;0;13;0;0
2019-10-03 01:45:00;8;11;2;0;18;6;1;0;10;0;0
2019-10-03 02:00:00;9;13;0;3;16;9;0;0;9;0;0
2019-10-03 02:15:00;10;14;0;1;9;3;0;0;8;0;0
2019-10-03 02:30:00;6;12;1;1;17;8;0;0;7;0;0
2019-10-03 02:45:00;4;5;0;0;15;6;0;0;8;0;0
2019-10-03 03:00:00;8;11;2;0;9;7;0;0;7;0;0
2019-10-03 03:15:00;6;9;0;0;2;2;1;0;2;0;0
2019-10-03 03:30:00;4;5;0;0;12;4;0;0;9;0;0
2019-10-03 03:45:00;4;11;1;1;12;5;0;0;8;0;0
2019-10-03 04:00:00;5;5;0;1;13;5;0;0;7;1;0
2019-10-03 04:15:00;10;14;1;0;8;6;0;0;5;0;0
2019-10-03 04:30:00;9;14;1;0;7;7;0;0;10;0;0
2019-10-03 04:45:00;10;18;2;0;8;7;0;0;10;0;1
2019-10-03 05:00:00;11;13;0;0;14;8;0;0;12;0;0
2019-10-03 05:15:00;9;10;2;0;12;5;0;0;7;0;0
2019-10-03 05:30:00;14;21;5;1;11;9;0;0;11;0;0
2019-10-03 05:45:00;9;10;0;0;10;7;0;0;8;0;0
2019-10-03 06:00:00;17;28;4;3;9;8;0;0;6;0;0
2019-10-03 06:15:00;23;25;2;0;16;11;1;0;13;0;0
2019-10-03 06:30:00;22;26;4;2;12;9;1;0;9;0;0
2019-10-03 06:45:00;8;14;0;0;17;2;0;0;3;0;0
2019-10-03 07:00:00;17;16;1;1;20;6;0;0;3;0;0
2019-10-03 07:15:00;21;25;2;1;15;11;0;0;11;0;0
2019-10-03 07:30:00;22;31;1;2;22;12;1;0;12;0;0
2019-10-03 07:45:00;22;22;3;0;20;9;0;0;11;0;0
2019-10-03 08:00:00;28;26;1;4;23;9;0;0;12;0;0
2019-10-03 08:15:00;41;38;1;1;18;9;3;0;11;0;0
2019-10-03 08:30:00;34;54;5;2;33;8;0;0;12;0;0
2019-10-03 08:45:00;42;46;6;3;24;15;0;0;18;0;0
2019-10-03 09:00:00;42;53;2;0;30;16;1;0;17;0;0
2019-10-03 09:15:00;40;69;5;0;34;26;1;0;25;0;0
2019-10-03 09:30:00;49;64;5;0;44;33;2;0;35;1;0
2019-10-03 09:45:00;47;42;4;1;35;36;1;0;36;0;0
2019-10-03 10:00:00;51;56;5;1;39;28;2;0;22;0;1
2019-10-03 10:15:00;44;56;1;3;45;31;1;0;34;0;8
2019-10-03 10:30:00;57;67;8;2;52;34;2;0;36;0;4
2019-10-03 10:45:00;63;76;2;0;48;46;3;0;50;3;2
2019-10-03 11:00:00;45;46;4;1;55;29;3;0;33;0;0
2019-10-03 11:15:00;50;56;3;1;59;37;1;0;42;3;0
2019-10-03 11:30:00;52;58;9;3;59;43;3;0;44;1;3
2019-10-03 11:45:00;37;51;3;6;78;50;2;0;45;1;2
2019-10-03 12:00:00;44;58;4;3;74;63;4;0;61;1;3
2019-10-03 12:15:00;59;69;3;3;87;64;2;0;66;0;2
2019-10-03 12:30:00;56;74;6;1;81;51;3;0;52;2;1
2019-10-03 12:45:00;55;73;0;0;76;59;2;0;55;1;0
2019-10-03 13:00:00;61;60;5;3;83;68;4;0;70;0;1
2019-10-03 13:15:00;54;61;2;0;79;57;4;0;57;0;0
2019-10-03 13:30:00;55;74;5;2;90;75;4;0;72;2;3
2019-10-03 13:45:00;48;59;7;0;88;63;2;0;67;2;0
2019-10-03 14:00:00;44;62;1;2;89;73;1;0;68;2;0
2019-10-03 14:15:00;74;90;8;1;85;73;3;0;77;0;0
2019-10-03 14:30:00;48;72;2;1;98;76;3;0;78;3;4
2019-10-03 14:45:00;74;99;8;0;90;78;5;0;76;3;15
2019-10-03 15:00:00;59;59;4;2;90;65;2;0;63;2;1
2019-10-03 15:15:00;63;69;6;1;91;54;3;0;55;0;3
2019-10-03 15:30:00;79;74;2;1;80;59;5;0;60;1;5
2019-10-03 15:45:00;82;77;7;0;93;57;5;0;53;2;2
2019-10-03 16:00:00;74;71;6;1;75;61;1;0;63;1;2
2019-10-03 16:15:00;56;74;2;3;76;72;2;0;70;0;8
2019-10-03 16:30:00;73;97;6;0;76;45;2;0;52;2;3
2019-10-03 16:45:00;67;85;6;1;88;60;3;0;60;1;1
2019-10-03 17:00:00;79;96;8;1;72;52;1;0;52;2;5
2019-10-03 17:15:00;71;96;5;1;82;56;4;0;52;1;3
2019-10-03 17:30:00;60;90;9;1;95;74;6;0;76;2;2
2019-10-03 17:45:00;67;95;8;2;87;65;2;0;63;2;0
2019-10-03 18:00:00;76;67;4;1;89;75;6;0;81;0;0
2019-10-03 18:15:00;60;84;9;1;81;53;2;0;58;0;0
2019-10-03 18:30:00;66;79;9;1;78;71;3;0;69;4;1
2019-10-03 18:45:00;65;70;3;1;78;64;0;0;66;0;0
2019-10-03 19:00:00;66;81;8;5;76;68;2;0;75;1;0
2019-10-03 19:15:00;37;47;1;1;55;45;0;0;48;0;1
2019-10-03 19:30:00;48;68;3;2;75;65;2;0;65;0;0
2019-10-03 19:45:00;31;40;1;1;46;39;0;0;46;0;0
2019-10-03 20:00:00;47;48;2;1;59;47;4;0;48;0;0
