DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-08-08 00:00:00;1;0;1;1;5;5;1;0;0;0;0;0;0
2019-08-08 00:15:00;1;0;5;5;3;1;3;1;0;0;0;0;0
2019-08-08 00:30:00;0;0;3;3;6;4;4;1;0;0;0;0;0
2019-08-08 00:45:00;2;0;3;3;5;3;4;1;0;0;0;0;0
2019-08-08 01:00:00;0;0;2;2;7;3;5;1;0;0;0;0;0
2019-08-08 01:15:00;1;0;2;2;7;4;3;0;0;0;0;0;0
2019-08-08 01:30:00;1;0;2;2;2;3;1;0;0;0;0;0;0
2019-08-08 01:45:00;2;0;2;2;2;0;2;1;0;0;0;0;0
2019-08-08 02:00:00;1;0;2;2;2;3;1;0;0;0;0;0;0
2019-08-08 02:15:00;2;0;4;3;7;3;6;0;0;0;0;0;0
2019-08-08 02:30:00;2;0;1;1;2;3;2;1;0;0;0;0;0
2019-08-08 02:45:00;0;0;1;1;7;2;2;1;0;0;0;0;0
2019-08-08 03:00:00;0;0;4;4;8;0;5;0;0;0;0;0;0
2019-08-08 03:15:00;0;0;2;2;7;6;5;1;0;0;0;0;0
2019-08-08 03:30:00;1;0;2;2;7;3;6;0;0;0;0;0;0
2019-08-08 03:45:00;0;0;0;0;8;2;4;0;0;0;0;0;0
2019-08-08 04:00:00;3;0;7;7;6;9;5;0;0;0;0;0;0
2019-08-08 04:15:00;3;0;3;3;6;4;6;3;0;0;0;0;0
2019-08-08 04:30:00;2;0;2;2;4;3;4;0;0;0;0;0;0
2019-08-08 04:45:00;5;1;22;23;6;6;5;0;0;0;0;0;0
2019-08-08 05:00:00;4;0;54;53;9;8;8;1;0;0;0;0;0
2019-08-08 05:15:00;14;0;147;147;7;22;7;1;0;0;0;0;0
2019-08-08 05:30:00;22;0;127;127;12;51;15;2;0;0;0;0;0
2019-08-08 05:45:00;13;0;67;68;12;136;14;21;0;0;0;0;0
2019-08-08 06:00:00;3;0;41;43;7;125;11;8;0;0;0;0;0
2019-08-08 06:15:00;8;0;44;43;11;32;10;1;0;0;0;0;0
2019-08-08 06:30:00;7;0;65;65;16;35;18;5;0;0;0;0;0
2019-08-08 06:45:00;6;0;70;69;12;40;9;2;0;0;0;0;0
2019-08-08 07:00:00;3;1;65;64;13;29;15;3;0;0;0;0;0
2019-08-08 07:15:00;3;0;58;57;10;39;10;2;0;0;0;0;0
2019-08-08 07:30:00;3;0;55;55;11;42;10;2;0;0;0;0;0
2019-08-08 07:45:00;7;2;58;56;12;43;8;0;0;0;0;0;0
2019-08-08 08:00:00;7;0;48;45;17;49;19;2;0;0;0;0;0
2019-08-08 08:15:00;5;0;44;42;10;40;27;2;0;0;0;0;0
2019-08-08 08:30:00;2;0;30;29;12;35;10;4;0;0;0;0;0
2019-08-08 08:45:00;7;0;38;38;14;44;12;2;0;0;0;0;0
2019-08-08 09:00:00;7;2;28;25;18;39;16;0;0;0;0;0;0
2019-08-08 09:15:00;6;0;39;38;11;38;14;3;0;0;0;0;0
2019-08-08 09:30:00;3;0;35;32;12;35;12;3;0;0;0;0;0
2019-08-08 09:45:00;7;0;37;34;17;36;16;4;0;0;0;0;0
2019-08-08 10:00:00;1;1;47;47;7;43;10;3;0;0;0;0;0
2019-08-08 10:15:00;6;0;33;31;16;38;14;1;0;0;0;0;0
2019-08-08 10:30:00;3;0;20;20;7;33;8;2;0;0;0;0;0
2019-08-08 10:45:00;7;1;38;33;16;31;21;4;0;0;0;0;0
2019-08-08 11:00:00;1;0;25;23;19;39;15;4;0;0;0;0;0
2019-08-08 11:15:00;7;2;39;35;18;54;28;6;0;0;0;0;0
2019-08-08 11:30:00;6;0;41;40;13;36;13;4;0;0;0;0;0
2019-08-08 11:45:00;0;0;36;37;12;50;12;2;0;0;0;0;0
2019-08-08 12:00:00;3;1;33;31;21;61;37;8;0;0;0;0;0
2019-08-08 12:15:00;2;0;38;37;13;42;27;1;0;0;0;0;0
2019-08-08 12:30:00;3;1;42;40;16;51;17;2;0;0;0;0;0
2019-08-08 12:45:00;3;1;63;60;19;60;25;4;0;0;0;0;0
2019-08-08 13:00:00;9;0;76;73;13;53;13;4;0;0;0;0;0
2019-08-08 13:15:00;12;0;106;105;20;42;24;3;0;0;0;0;0
2019-08-08 13:30:00;12;0;96;97;20;69;15;4;0;0;0;0;0
