DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-10-02 00:00:00;12;8;0;0;0;0;12;7;0;0;0
2019-10-02 00:15:00;15;5;3;1;0;2;18;6;0;1;0
2019-10-02 00:30:00;18;5;1;2;0;4;15;6;0;2;0
2019-10-02 00:45:00;11;5;1;1;1;3;12;2;0;3;0
2019-10-02 01:00:00;11;3;0;1;0;4;12;4;0;4;0
2019-10-02 01:15:00;9;4;1;3;0;6;12;0;0;0;0
2019-10-02 01:30:00;4;5;0;0;0;2;7;2;0;1;0
2019-10-02 01:45:00;3;7;3;0;0;3;8;1;0;0;0
2019-10-02 02:00:00;1;1;0;3;1;2;9;2;0;0;0
2019-10-02 02:15:00;3;6;4;3;1;3;13;4;0;0;0
2019-10-02 02:30:00;6;4;0;0;0;0;5;3;0;1;0
2019-10-02 02:45:00;4;7;0;1;0;2;14;1;0;0;0
2019-10-02 03:00:00;5;5;2;2;0;2;8;0;0;1;0
2019-10-02 03:15:00;1;5;3;0;0;1;11;1;0;0;0
2019-10-02 03:30:00;1;2;1;1;0;3;17;3;0;0;0
2019-10-02 03:45:00;5;4;2;1;0;1;20;5;0;1;0
2019-10-02 04:00:00;6;2;3;1;0;4;16;1;0;0;0
2019-10-02 04:15:00;8;7;2;2;1;4;17;2;0;1;0
2019-10-02 04:30:00;13;11;8;2;0;2;29;4;0;0;0
2019-10-02 04:45:00;14;9;5;3;0;4;51;17;0;1;0
2019-10-02 05:00:00;28;18;3;3;0;4;97;62;1;2;0
2019-10-02 05:15:00;33;20;11;2;1;11;131;102;1;3;0
2019-10-02 05:30:00;50;30;23;8;0;15;109;114;0;5;0
2019-10-02 05:45:00;108;35;31;21;4;34;112;108;0;3;0
2019-10-02 06:00:00;123;54;56;20;2;27;109;110;0;8;0
2019-10-02 06:15:00;125;51;46;26;8;33;144;138;2;3;0
2019-10-02 06:30:00;94;38;32;34;13;53;127;124;0;6;2
2019-10-02 06:45:00;81;57;48;33;14;50;122;147;2;6;1
2019-10-02 07:00:00;68;43;34;59;31;87;146;173;3;22;1
2019-10-02 07:15:00;80;45;54;56;35;86;158;173;1;29;1
2019-10-02 07:30:00;77;46;49;55;41;87;149;166;2;15;2
2019-10-02 07:45:00;86;43;37;48;18;66;134;166;1;18;0
2019-10-02 08:00:00;67;36;37;35;13;51;118;149;2;10;0
2019-10-02 08:15:00;95;45;45;33;10;42;114;133;2;13;0
2019-10-02 08:30:00;95;42;40;34;12;45;114;117;0;9;1
2019-10-02 08:45:00;91;41;40;24;13;38;99;116;3;9;1
2019-10-02 09:00:00;94;40;41;34;12;45;93;98;0;13;0
2019-10-02 09:15:00;102;37;47;28;9;49;98;103;0;14;3
2019-10-02 09:30:00;90;32;31;25;8;36;99;82;2;12;2
2019-10-02 09:45:00;92;40;28;32;6;39;94;84;4;9;2
2019-10-02 10:00:00;89;49;29;27;7;35;96;98;1;16;0
2019-10-02 10:15:00;113;39;33;28;6;36;94;94;5;12;3
2019-10-02 10:30:00;111;42;38;24;5;29;81;100;0;16;2
2019-10-02 10:45:00;145;48;43;29;7;31;83;72;0;13;3
2019-10-02 11:00:00;132;43;40;21;4;20;85;74;1;8;0
2019-10-02 11:15:00;123;47;47;16;3;18;83;73;0;6;1
2019-10-02 11:30:00;126;54;49;26;1;30;99;99;2;10;0
2019-10-02 11:45:00;106;41;38;25;8;29;93;83;1;16;3
2019-10-02 12:00:00;103;44;42;22;6;30;86;87;2;11;1
2019-10-02 12:15:00;138;58;69;23;6;27;103;66;0;10;2
2019-10-02 12:30:00;145;54;55;22;11;31;94;98;1;16;1
2019-10-02 12:45:00;123;57;60;18;5;26;103;107;1;17;0
2019-10-02 13:00:00;142;50;44;25;9;32;102;125;0;13;0
2019-10-02 13:15:00;149;54;61;23;6;29;128;152;3;17;2
2019-10-02 13:30:00;155;60;66;20;10;26;135;146;1;8;1
2019-10-02 13:45:00;162;65;81;20;8;27;112;129;0;10;3
2019-10-02 14:00:00;173;56;50;22;7;29;105;90;0;9;1
2019-10-02 14:15:00;216;108;96;20;4;23;103;101;1;10;2
2019-10-02 14:30:00;207;92;94;21;6;28;107;94;1;13;0
2019-10-02 14:45:00;187;96;104;22;8;29;86;87;1;16;2
2019-10-02 15:00:00;212;96;103;16;7;21;108;103;1;13;4
2019-10-02 15:15:00;216;89;95;28;6;36;97;101;0;9;1
2019-10-02 15:30:00;198;93;97;25;10;30;106;109;3;17;3
2019-10-02 15:45:00;164;91;93;28;5;36;110;102;2;13;3
