DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-10-30 00:00:00;12;3;1;1;0;3;12;5;0;2;0
2019-10-30 00:15:00;7;3;3;2;0;5;10;2;0;3;0
2019-10-30 00:30:00;10;3;2;1;0;2;18;1;0;1;0
2019-10-30 00:45:00;7;4;1;1;1;5;13;3;0;0;0
2019-10-30 01:00:00;7;7;1;0;0;1;24;5;0;1;0
2019-10-30 01:15:00;9;3;2;1;0;1;10;3;0;1;0
2019-10-30 01:30:00;8;5;1;0;0;2;11;2;0;1;0
2019-10-30 01:45:00;5;5;1;0;0;1;12;3;1;1;0
2019-10-30 02:00:00;10;8;2;2;0;2;3;1;0;2;0
2019-10-30 02:15:00;4;6;1;1;0;2;7;3;0;1;0
2019-10-30 02:30:00;6;10;2;1;1;3;12;0;0;1;0
2019-10-30 02:45:00;7;4;0;0;0;1;10;1;0;0;0
2019-10-30 03:00:00;2;2;1;0;0;0;6;3;0;1;0
2019-10-30 03:15:00;4;3;1;1;0;3;9;2;0;0;0
2019-10-30 03:30:00;5;3;3;2;1;6;12;3;0;2;0
2019-10-30 03:45:00;5;6;3;2;0;5;14;5;0;0;0
2019-10-30 04:00:00;9;10;6;0;0;3;17;1;0;1;0
2019-10-30 04:15:00;23;8;5;2;0;5;24;2;0;1;0
2019-10-30 04:30:00;8;15;5;0;0;1;37;4;0;1;0
2019-10-30 04:45:00;14;10;2;2;0;5;52;28;0;3;0
2019-10-30 05:00:00;26;14;10;2;1;8;87;57;0;1;0
2019-10-30 05:15:00;40;30;15;7;2;16;103;103;0;4;1
2019-10-30 05:30:00;60;28;20;6;1;12;98;112;0;4;0
2019-10-30 05:45:00;109;39;44;16;3;28;110;118;1;6;0
2019-10-30 06:00:00;128;50;48;13;2;19;129;130;0;5;1
2019-10-30 06:15:00;88;41;42;36;10;49;133;147;3;5;0
2019-10-30 06:30:00;72;46;50;36;10;47;146;141;2;10;1
2019-10-30 06:45:00;103;50;54;43;17;56;135;134;2;6;2
2019-10-30 07:00:00;69;45;54;36;19;58;129;137;3;12;1
2019-10-30 07:15:00;96;51;60;43;20;60;126;148;2;14;2
2019-10-30 07:30:00;73;45;58;44;16;67;122;137;2;21;1
2019-10-30 07:45:00;94;53;60;37;17;60;110;128;4;13;0
2019-10-30 08:00:00;75;43;51;37;11;48;104;99;0;12;0
2019-10-30 08:15:00;91;43;49;27;7;38;115;126;0;10;0
2019-10-30 08:30:00;80;54;44;36;10;49;103;121;2;10;2
2019-10-30 08:45:00;101;49;43;26;12;41;109;117;2;8;0
2019-10-30 09:00:00;78;34;47;13;6;24;103;101;2;13;1
2019-10-30 09:15:00;101;44;53;24;6;33;107;114;1;10;2
2019-10-30 09:30:00;86;34;39;34;7;42;105;92;5;10;2
2019-10-30 09:45:00;84;42;41;26;14;37;98;104;2;11;2
