DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-08-03 00:00:00;7;2;0;1;5;13;11;3;4;4;0;0
2020-08-03 00:15:00;10;9;1;2;3;8;7;4;8;7;0;0
2020-08-03 00:30:00;4;5;0;1;1;6;13;7;5;3;0;0
2020-08-03 00:45:00;4;2;1;1;3;6;7;5;4;4;0;0
2020-08-03 01:00:00;5;3;2;0;2;8;6;2;3;1;0;0
2020-08-03 01:15:00;5;4;0;0;0;7;8;2;3;2;0;0
2020-08-03 01:30:00;5;4;0;2;2;5;4;2;2;2;0;0
2020-08-03 01:45:00;2;0;1;0;1;5;9;6;4;2;0;0
2020-08-03 02:00:00;3;4;0;0;2;6;3;1;0;3;0;0
2020-08-03 02:15:00;1;1;0;1;1;3;7;4;3;2;0;0
2020-08-03 02:30:00;13;3;0;0;0;1;6;5;4;6;0;0
2020-08-03 02:45:00;0;1;1;1;3;2;3;2;3;1;0;0
2020-08-03 03:00:00;2;2;0;0;0;3;2;1;3;2;0;0
2020-08-03 03:15:00;1;0;0;3;2;1;2;3;3;2;0;0
2020-08-03 03:30:00;2;3;1;1;1;1;2;2;2;2;0;0
2020-08-03 03:45:00;6;5;0;0;0;2;5;2;2;1;0;0
2020-08-03 04:00:00;7;4;0;1;1;5;8;4;3;3;0;0
2020-08-03 04:15:00;10;6;0;1;1;3;4;1;2;2;0;0
2020-08-03 04:30:00;5;3;0;2;1;8;9;5;6;7;0;0
2020-08-03 04:45:00;13;14;0;2;1;8;14;8;14;5;0;0
2020-08-03 05:00:00;28;13;1;2;4;9;6;2;5;1;0;0
2020-08-03 05:15:00;24;11;2;2;2;19;14;6;32;4;0;0
2020-08-03 05:30:00;32;9;1;6;5;28;42;20;41;4;0;2
2020-08-03 05:45:00;44;12;5;7;14;50;50;16;40;16;0;0
2020-08-03 06:00:00;40;19;0;5;4;51;64;31;29;15;6;2
2020-08-03 06:15:00;39;15;4;9;9;75;81;45;35;21;0;4
2020-08-03 06:30:00;47;25;1;8;13;79;94;52;51;21;2;0
2020-08-03 06:45:00;61;26;2;13;14;105;117;67;51;40;3;0
2020-08-03 07:00:00;58;22;3;11;10;112;105;80;38;32;4;2
2020-08-03 07:15:00;54;34;0;11;10;118;104;92;60;19;3;1
2020-08-03 07:30:00;54;34;2;13;17;126;86;78;78;22;4;5
2020-08-03 07:45:00;63;37;3;14;16;131;100;101;75;24;0;3
2020-08-03 08:00:00;51;29;4;10;11;90;113;68;62;16;4;1
2020-08-03 08:15:00;65;29;4;9;14;86;103;72;65;17;2;52
2020-08-03 08:30:00;64;34;3;11;17;104;106;77;64;13;5;15
2020-08-03 08:45:00;66;35;4;12;20;79;89;51;73;12;1;5
2020-08-03 09:00:00;53;40;1;8;9;73;75;51;57;8;5;2
2020-08-03 09:15:00;76;37;5;14;15;77;81;49;76;14;4;0
2020-08-03 09:30:00;76;33;3;7;10;63;72;59;68;31;3;14
2020-08-03 09:45:00;62;37;1;6;5;62;74;67;65;14;3;8
2020-08-03 10:00:00;65;37;6;14;12;79;62;66;60;20;4;0
2020-08-03 10:15:00;71;43;5;16;15;79;77;78;72;9;2;1
2020-08-03 10:30:00;69;46;2;8;7;85;88;61;82;20;2;0
2020-08-03 10:45:00;71;60;5;6;7;69;72;58;78;13;3;7
2020-08-03 11:00:00;81;44;6;15;18;63;81;63;68;15;2;13
2020-08-03 11:15:00;91;51;7;9;11;82;68;57;58;10;0;0
2020-08-03 11:30:00;70;54;3;11;10;84;99;75;67;17;5;17
2020-08-03 11:45:00;83;55;8;8;9;82;64;54;88;26;2;11
2020-08-03 12:00:00;86;66;5;6;10;76;70;71;76;45;2;12
2020-08-03 12:15:00;81;58;9;13;14;98;83;69;75;8;2;19
2020-08-03 12:30:00;78;62;7;15;14;67;72;66;80;11;3;13
2020-08-03 12:45:00;64;39;7;6;6;63;73;65;72;6;5;18
2020-08-03 13:00:00;91;57;4;11;13;75;71;61;72;13;8;28
2020-08-03 13:15:00;79;62;4;12;14;91;97;70;90;21;4;12
2020-08-03 13:30:00;81;58;10;12;11;87;112;88;89;17;2;28
2020-08-03 13:45:00;86;53;2;11;9;88;97;70;92;15;1;10
2020-08-03 14:00:00;99;64;0;6;11;88;108;73;94;21;7;3
2020-08-03 14:15:00;87;58;4;9;13;83;76;66;69;18;2;35
2020-08-03 14:30:00;90;48;6;10;11;90;87;80;71;27;7;2
2020-08-03 14:45:00;86;71;6;15;15;90;83;66;105;14;4;23
2020-08-03 15:00:00;106;69;3;10;12;123;90;72;85;17;6;29
2020-08-03 15:15:00;89;73;4;12;10;81;76;75;104;16;2;0
2020-08-03 15:30:00;106;62;8;13;18;105;101;70;98;8;8;16
2020-08-03 15:45:00;109;72;6;14;26;107;90;79;95;20;5;8
2020-08-03 16:00:00;114;82;5;19;22;127;71;68;123;16;2;7
2020-08-03 16:15:00;143;109;6;20;27;137;70;59;130;12;1;1
2020-08-03 16:30:00;126;87;10;20;27;121;82;73;122;16;4;39
2020-08-03 16:45:00;129;98;8;20;20;118;73;84;140;17;5;2
2020-08-03 17:00:00;116;78;4;25;22;116;72;78;120;20;8;137
2020-08-03 17:15:00;132;94;6;14;22;130;64;78;131;18;9;17
2020-08-03 17:30:00;98;79;10;15;22;101;95;71;108;18;8;16
2020-08-03 17:45:00;105;59;8;21;20;91;71;79;90;13;2;15
2020-08-03 18:00:00;89;71;7;13;14;87;84;78;92;21;6;20
2020-08-03 18:15:00;92;59;3;9;14;84;73;64;74;13;3;1
2020-08-03 18:30:00;89;60;8;6;18;67;82;68;60;12;3;4
2020-08-03 18:45:00;59;36;6;13;14;63;74;65;66;17;0;12
2020-08-03 19:00:00;72;39;3;10;7;51;57;51;54;16;1;1
2020-08-03 19:15:00;46;31;4;5;6;50;56;45;63;9;2;19
2020-08-03 19:30:00;52;29;4;4;17;53;51;28;56;11;3;35
2020-08-03 19:45:00;50;28;2;13;17;63;57;35;58;14;1;5
2020-08-03 20:00:00;47;32;1;12;17;61;71;43;50;22;3;6
2020-08-03 20:15:00;47;29;5;1;11;55;51;40;65;9;0;0
2020-08-03 20:30:00;38;21;4;5;12;34;47;34;26;13;0;0
2020-08-03 20:45:00;46;22;3;4;10;36;39;23;35;9;0;0
2020-08-03 21:00:00;32;27;3;0;6;29;35;23;24;10;0;0
2020-08-03 21:15:00;31;19;5;5;13;35;32;19;27;13;0;0
2020-08-03 21:30:00;25;8;6;6;10;27;28;28;23;6;0;0
2020-08-03 21:45:00;31;13;4;4;9;25;30;19;21;4;0;0
2020-08-03 22:00:00;21;16;4;6;14;26;34;18;22;13;0;0
2020-08-03 22:15:00;22;13;4;3;10;21;25;20;10;13;0;0
2020-08-03 22:30:00;10;9;4;7;12;21;22;13;18;6;0;0
2020-08-03 22:45:00;18;12;2;3;5;11;9;6;25;11;0;0
2020-08-03 23:00:00;14;12;3;3;4;18;15;6;15;9;0;0
2020-08-03 23:15:00;10;6;1;2;3;13;11;7;9;6;0;0
2020-08-03 23:30:00;6;9;0;1;2;4;17;11;8;5;0;0
2020-08-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
