DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-04-09 00:00:00;2;0;0;0;0;10;1;0;0
2020-04-09 00:15:00;1;0;0;3;0;14;1;0;0
2020-04-09 00:30:00;2;1;0;2;0;12;0;0;0
2020-04-09 00:45:00;2;0;0;2;0;13;1;0;0
2020-04-09 01:00:00;1;1;1;3;0;12;1;0;0
2020-04-09 01:15:00;0;0;0;4;0;14;1;0;0
2020-04-09 01:30:00;2;2;0;2;0;12;1;0;0
2020-04-09 01:45:00;0;1;0;1;0;14;0;0;0
2020-04-09 02:00:00;3;3;0;2;0;12;1;0;0
2020-04-09 02:15:00;2;0;0;2;0;14;1;0;0
2020-04-09 02:30:00;4;2;0;2;0;12;1;0;0
2020-04-09 02:45:00;1;2;0;5;0;13;1;0;0
2020-04-09 03:00:00;1;0;0;1;0;12;0;0;0
2020-04-09 03:15:00;0;1;0;2;0;14;1;0;0
2020-04-09 03:30:00;3;1;0;3;0;12;1;0;0
2020-04-09 03:45:00;0;0;0;0;0;14;1;0;0
2020-04-09 04:00:00;3;0;0;2;0;12;1;0;0
2020-04-09 04:15:00;6;3;0;4;0;13;0;0;0
2020-04-09 04:30:00;5;4;0;12;0;12;1;0;0
2020-04-09 04:45:00;10;1;1;8;0;14;1;0;0
2020-04-09 05:00:00;7;1;0;12;0;9;1;0;0
2020-04-09 05:15:00;24;5;2;20;0;11;0;0;0
2020-04-09 05:30:00;59;15;1;36;0;9;1;0;0
2020-04-09 05:45:00;51;8;2;64;0;11;1;0;0
2020-04-09 06:00:00;58;15;1;57;0;9;0;0;0
2020-04-09 06:15:00;49;11;5;67;0;11;1;0;0
2020-04-09 06:30:00;60;21;4;85;0;9;0;0;0
2020-04-09 06:45:00;65;8;4;93;0;10;1;0;0
2020-04-09 07:00:00;63;14;9;72;0;10;1;0;0
2020-04-09 07:15:00;54;20;6;112;0;10;0;0;0
2020-04-09 07:30:00;56;15;6;98;0;10;1;0;0
2020-04-09 07:45:00;58;15;5;103;0;10;1;0;0
2020-04-09 08:00:00;75;8;5;75;0;10;0;0;0
2020-04-09 08:15:00;70;17;9;90;0;10;1;0;0
2020-04-09 08:30:00;58;14;3;76;0;10;0;0;0
2020-04-09 08:45:00;69;19;8;86;0;10;1;0;0
