DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-01-11 00:00:00;16;16;18;1;4;0;13;10
2020-01-11 00:15:00;12;14;15;4;7;0;24;11
2020-01-11 00:30:00;5;11;11;4;4;0;24;14
2020-01-11 00:45:00;9;9;9;1;2;0;13;3
2020-01-11 01:00:00;8;21;21;4;4;0;12;9
2020-01-11 01:15:00;10;9;9;3;5;0;11;6
2020-01-11 01:30:00;7;8;8;1;2;0;11;6
2020-01-11 01:45:00;6;5;6;3;2;0;13;4
2020-01-11 02:00:00;3;10;9;1;4;0;9;4
2020-01-11 02:15:00;4;5;6;1;1;0;14;8
2020-01-11 02:30:00;2;8;8;1;3;0;5;1
2020-01-11 02:45:00;6;9;9;2;2;0;4;3
2020-01-11 03:00:00;7;8;11;1;4;0;5;4
2020-01-11 03:15:00;4;4;3;0;3;0;8;6
2020-01-11 03:30:00;2;4;4;1;1;0;3;2
2020-01-11 03:45:00;6;6;6;1;1;0;2;1
2020-01-11 04:00:00;5;8;8;2;4;0;5;2
2020-01-11 04:15:00;3;6;6;3;2;0;1;4
2020-01-11 04:30:00;1;4;4;1;2;0;5;1
2020-01-11 04:45:00;3;6;6;0;3;0;1;2
2020-01-11 05:00:00;4;9;10;3;7;0;4;4
2020-01-11 05:15:00;10;12;15;2;5;0;7;5
2020-01-11 05:30:00;15;14;14;4;10;0;16;8
2020-01-11 05:45:00;9;15;15;8;8;0;11;6
2020-01-11 06:00:00;8;16;16;5;7;0;18;14
2020-01-11 06:15:00;11;18;18;5;4;0;12;8
2020-01-11 06:30:00;14;18;20;2;3;0;21;7
2020-01-11 06:45:00;12;16;15;4;8;0;11;7
2020-01-11 07:00:00;12;16;16;5;9;0;15;12
2020-01-11 07:15:00;15;20;20;3;6;0;17;9
2020-01-11 07:30:00;12;19;18;4;7;0;19;9
2020-01-11 07:45:00;30;21;23;9;13;0;22;12
2020-01-11 08:00:00;25;17;19;5;9;0;16;7
2020-01-11 08:15:00;20;27;24;9;10;0;25;18
2020-01-11 08:30:00;24;20;20;7;10;0;28;15
2020-01-11 08:45:00;42;35;32;9;12;0;39;23
2020-01-11 09:00:00;33;31;34;13;19;0;30;20
2020-01-11 09:15:00;50;48;45;8;18;0;31;23
2020-01-11 09:30:00;42;42;42;13;18;0;46;24
2020-01-11 09:45:00;47;48;48;11;18;0;44;38
2020-01-11 10:00:00;53;44;41;23;29;0;57;31
2020-01-11 10:15:00;61;44;46;14;21;0;50;34
2020-01-11 10:30:00;44;53;53;14;17;0;47;24
2020-01-11 10:45:00;49;64;62;16;19;0;50;32
2020-01-11 11:00:00;55;57;61;19;15;0;68;31
2020-01-11 11:15:00;56;56;54;17;20;0;62;40
2020-01-11 11:30:00;66;56;52;17;17;0;63;37
2020-01-11 11:45:00;67;54;49;16;21;0;69;36
2020-01-11 12:00:00;58;49;49;23;29;0;72;50
2020-01-11 12:15:00;70;48;49;21;28;0;64;46
2020-01-11 12:30:00;73;66;63;18;22;0;62;34
2020-01-11 12:45:00;71;60;60;18;24;0;74;37
2020-01-11 13:00:00;70;68;64;12;18;0;73;39
2020-01-11 13:15:00;69;61;59;17;14;0;71;48
2020-01-11 13:30:00;71;68;68;19;23;0;67;50
2020-01-11 13:45:00;80;63;62;12;24;0;64;44
