DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-09-11 00:00:00;10;8;0;0;0;18;12;0;0
2019-09-11 00:15:00;16;5;0;0;0;11;5;0;0
2019-09-11 00:30:00;17;12;1;1;0;20;6;0;0
2019-09-11 00:45:00;9;7;0;0;0;7;3;0;0
2019-09-11 01:00:00;13;16;0;0;1;6;2;0;0
2019-09-11 01:15:00;6;4;0;1;0;12;6;0;0
2019-09-11 01:30:00;5;8;0;0;0;6;3;0;0
2019-09-11 01:45:00;3;3;0;0;0;2;2;0;0
2019-09-11 02:00:00;15;6;0;0;0;8;1;0;0
2019-09-11 02:15:00;8;2;0;0;0;6;4;0;0
2019-09-11 02:30:00;7;0;0;0;0;9;3;0;0
2019-09-11 02:45:00;5;3;0;0;0;1;1;0;0
2019-09-11 03:00:00;6;6;0;0;0;14;6;0;0
2019-09-11 03:15:00;6;6;0;0;1;6;4;0;0
2019-09-11 03:30:00;6;2;1;0;0;7;0;0;0
2019-09-11 03:45:00;6;3;0;0;0;16;6;0;0
2019-09-11 04:00:00;12;5;0;0;0;13;5;0;0
2019-09-11 04:15:00;12;5;0;0;0;14;5;0;0
2019-09-11 04:30:00;22;17;2;0;1;30;12;0;0
2019-09-11 04:45:00;23;22;3;1;0;58;22;0;0
2019-09-11 05:00:00;44;31;3;1;2;121;76;0;0
2019-09-11 05:15:00;41;42;2;1;3;206;161;0;1
2019-09-11 05:30:00;55;57;3;1;4;242;189;1;0
2019-09-11 05:45:00;130;152;5;2;3;163;155;0;1
2019-09-11 06:00:00;170;198;3;0;0;175;148;2;0
2019-09-11 06:15:00;125;121;5;2;2;195;181;0;2
2019-09-11 06:30:00;93;121;8;5;4;221;224;17;3
2019-09-11 06:45:00;101;113;7;4;11;253;264;11;4
2019-09-11 07:00:00;83;107;2;10;16;229;231;6;1
2019-09-11 07:15:00;100;109;10;10;8;238;235;7;1
2019-09-11 07:30:00;114;124;11;12;14;246;273;37;3
2019-09-11 07:45:00;130;145;11;12;16;271;270;7;1
2019-09-11 08:00:00;119;127;11;17;15;238;251;10;2
2019-09-11 08:15:00;101;127;7;12;16;222;238;4;3
2019-09-11 08:30:00;109;130;7;8;10;204;208;23;3
2019-09-11 08:45:00;118;114;10;18;22;167;176;7;1
2019-09-11 09:00:00;95;102;12;16;25;153;182;5;3
2019-09-11 09:15:00;89;106;10;19;15;119;159;9;3
