DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-05-05 00:00:00;1;3;0;0;0;0;0;2;0;0;0;0;0;0
2020-05-05 00:15:00;0;1;0;0;0;0;0;0;4;0;0;0;0;0
2020-05-05 00:30:00;0;1;0;0;0;0;0;6;4;0;0;0;0;0
2020-05-05 00:45:00;2;1;0;0;0;0;0;2;3;0;0;0;0;0
2020-05-05 01:00:00;1;1;1;1;2;0;0;1;3;0;0;0;0;0
2020-05-05 01:15:00;0;1;0;1;0;0;0;0;3;0;0;0;0;0
2020-05-05 01:30:00;3;5;0;0;0;0;0;0;1;0;0;0;0;0
2020-05-05 01:45:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-05-05 02:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-05-05 02:15:00;1;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-05-05 02:30:00;0;2;0;0;0;0;0;2;1;0;0;0;0;0
2020-05-05 02:45:00;1;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-05-05 03:00:00;1;5;0;0;0;0;0;1;1;0;0;0;0;0
2020-05-05 03:15:00;1;1;0;0;0;0;0;3;2;0;0;0;0;0
2020-05-05 03:30:00;1;1;0;0;0;0;0;2;2;0;0;0;0;0
2020-05-05 03:45:00;0;2;0;0;0;0;0;1;1;0;0;0;0;0
2020-05-05 04:00:00;0;4;0;0;0;0;0;2;1;0;0;0;0;0
2020-05-05 04:15:00;2;4;0;0;0;0;0;1;1;0;0;0;0;0
2020-05-05 04:30:00;1;1;2;1;0;0;0;1;1;0;0;0;0;0
2020-05-05 04:45:00;3;6;1;1;0;0;0;3;5;0;0;0;0;0
2020-05-05 05:00:00;1;4;3;3;0;0;0;15;14;0;0;0;0;0
2020-05-05 05:15:00;4;11;10;8;1;1;0;27;36;0;0;0;0;0
2020-05-05 05:30:00;9;13;10;10;3;0;1;36;45;0;0;0;0;0
2020-05-05 05:45:00;3;11;9;13;6;1;1;42;48;0;0;0;0;0
2020-05-05 06:00:00;10;19;15;13;3;3;4;33;33;0;0;0;0;0
2020-05-05 06:15:00;11;13;30;31;7;1;0;43;52;0;0;0;5;3
2020-05-05 06:30:00;16;11;56;57;10;3;0;84;85;0;0;0;1;0
2020-05-05 06:45:00;18;25;33;39;11;4;2;63;69;1;0;0;1;0
2020-05-05 07:00:00;26;28;20;29;12;2;2;45;55;0;0;0;6;0
2020-05-05 07:15:00;33;45;23;22;7;1;2;64;69;1;0;1;0;0
2020-05-05 07:30:00;22;21;17;21;5;0;1;63;88;0;0;0;2;0
2020-05-05 07:45:00;30;32;31;32;8;2;0;81;75;0;0;0;1;4
2020-05-05 08:00:00;22;21;14;13;5;6;1;45;48;0;0;0;3;1
2020-05-05 08:15:00;24;26;18;17;3;2;0;42;41;0;0;0;3;13
2020-05-05 08:30:00;17;9;13;18;5;3;0;31;32;0;0;0;1;0
2020-05-05 08:45:00;19;24;12;16;2;0;0;38;35;0;0;0;0;0
2020-05-05 09:00:00;22;27;6;6;4;4;2;21;19;0;0;3;2;2
2020-05-05 09:15:00;28;25;4;10;13;1;0;30;24;0;0;0;0;0
2020-05-05 09:30:00;21;22;12;13;6;6;0;35;30;0;0;0;0;0
2020-05-05 09:45:00;27;29;6;10;12;4;1;28;26;0;0;0;3;1
2020-05-05 10:00:00;18;29;11;15;5;2;1;27;35;0;0;0;2;0
2020-05-05 10:15:00;24;19;8;16;10;2;1;26;27;0;0;0;0;0
2020-05-05 10:30:00;16;14;8;13;11;4;0;30;32;0;0;0;2;0
2020-05-05 10:45:00;22;29;3;3;5;2;0;29;21;0;0;0;2;6
2020-05-05 11:00:00;23;21;11;10;11;3;0;22;33;0;0;0;1;0
2020-05-05 11:15:00;23;21;9;9;8;6;0;30;34;0;0;0;1;2
2020-05-05 11:30:00;26;27;9;12;10;9;0;23;25;0;0;0;3;2
2020-05-05 11:45:00;37;30;11;12;14;2;3;27;32;0;0;0;0;0
2020-05-05 12:00:00;24;28;12;12;14;10;2;31;18;0;0;0;7;6
2020-05-05 12:15:00;25;30;5;6;13;4;1;31;26;1;0;0;5;3
2020-05-05 12:30:00;24;25;9;13;8;4;0;40;53;0;0;0;2;0
2020-05-05 12:45:00;32;34;10;12;10;9;2;32;50;0;0;0;0;0
2020-05-05 13:00:00;22;24;9;11;12;4;1;34;43;0;0;0;1;0
2020-05-05 13:15:00;30;34;13;22;12;4;0;50;60;0;0;0;3;0
2020-05-05 13:30:00;24;33;23;29;32;10;3;50;72;0;0;0;2;0
2020-05-05 13:45:00;38;38;12;16;21;6;2;57;75;2;0;0;2;1
2020-05-05 14:00:00;35;41;15;19;22;5;3;54;70;0;0;0;5;4
2020-05-05 14:15:00;40;48;6;12;23;13;4;33;37;0;0;0;3;2
2020-05-05 14:30:00;28;46;7;9;16;7;7;23;34;0;0;0;0;0
2020-05-05 14:45:00;41;61;13;14;30;19;9;31;29;0;0;0;2;1
2020-05-05 15:00:00;32;42;20;21;28;12;14;35;27;0;0;0;2;0
2020-05-05 15:15:00;54;43;16;24;71;29;9;33;37;0;0;0;3;5
2020-05-05 15:30:00;38;45;1;7;15;8;4;52;46;0;0;0;3;2
2020-05-05 15:45:00;39;40;10;14;25;12;2;23;27;2;0;0;3;0
2020-05-05 16:00:00;40;33;11;12;18;12;5;21;29;0;0;1;3;1
2020-05-05 16:15:00;36;55;5;9;15;16;6;36;33;0;0;0;8;7
2020-05-05 16:30:00;39;48;5;5;17;19;7;23;26;1;0;0;5;0
2020-05-05 16:45:00;53;44;12;11;23;10;3;23;24;1;0;0;4;2
2020-05-05 17:00:00;278;39;6;8;18;20;7;25;48;0;0;0;1;1
2020-05-05 17:15:00;31;43;3;5;13;13;4;24;36;25;0;0;4;11
2020-05-05 17:30:00;28;31;6;11;19;12;5;17;48;0;0;0;3;1
2020-05-05 17:45:00;34;36;5;5;13;11;5;25;31;0;0;0;6;1
2020-05-05 18:00:00;19;19;6;9;9;5;2;23;29;0;2;0;4;0
2020-05-05 18:15:00;27;48;6;8;11;9;2;20;37;0;0;0;1;0
2020-05-05 18:30:00;21;30;5;7;10;5;7;15;31;10;0;0;0;0
2020-05-05 18:45:00;28;37;2;3;9;5;1;17;26;0;0;0;5;0
2020-05-05 19:00:00;19;19;1;2;2;2;1;14;27;0;0;0;1;0
2020-05-05 19:15:00;261;20;5;5;0;7;1;9;9;0;0;0;0;0
2020-05-05 19:30:00;258;19;3;4;4;5;2;14;17;9;0;0;0;0
2020-05-05 19:45:00;7;20;2;3;8;3;0;10;18;0;0;0;1;0
2020-05-05 20:00:00;5;16;1;4;3;4;0;12;18;0;0;0;2;0
2020-05-05 20:15:00;11;14;5;7;1;1;0;10;18;0;0;0;0;0
2020-05-05 20:30:00;10;14;0;0;0;2;1;10;11;0;0;0;2;3
2020-05-05 20:45:00;9;10;2;2;2;3;1;11;15;0;0;0;0;0
2020-05-05 21:00:00;3;7;2;5;2;1;1;4;16;0;0;0;0;0
2020-05-05 21:15:00;3;6;1;1;3;2;1;6;9;0;0;0;4;0
2020-05-05 21:30:00;10;9;2;3;4;2;1;12;13;0;0;0;0;0
2020-05-05 21:45:00;19;40;6;10;3;0;3;13;16;0;0;0;2;3
2020-05-05 22:00:00;49;81;7;9;10;16;6;13;17;1;0;0;0;0
2020-05-05 22:15:00;21;32;5;4;1;1;3;4;2;0;0;0;0;0
2020-05-05 22:30:00;2;11;1;4;2;3;0;3;11;0;0;0;0;0
2020-05-05 22:45:00;6;6;0;0;0;0;0;4;5;0;0;0;0;0
2020-05-05 23:00:00;2;8;1;1;0;0;0;2;7;0;0;0;0;0
2020-05-05 23:15:00;6;4;1;1;6;1;0;4;9;0;0;0;0;0
2020-05-05 23:30:00;3;7;0;0;1;0;0;4;10;0;0;0;0;0
