DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-03-08 00:00:00;0;22;1;1;1;2;25;32;5;3
2020-03-08 00:15:00;0;39;0;0;0;1;36;19;3;2
2020-03-08 00:30:00;0;18;0;0;0;2;28;14;1;1
2020-03-08 00:45:00;0;21;0;0;0;1;20;16;1;1
2020-03-08 01:00:00;0;34;0;1;1;2;20;14;1;0
2020-03-08 01:15:00;0;24;1;3;0;2;18;14;0;0
2020-03-08 01:30:00;0;24;0;0;0;2;23;13;1;0
2020-03-08 01:45:00;0;30;2;3;1;2;24;7;1;0
2020-03-08 02:00:00;0;12;0;0;0;0;14;9;4;3
2020-03-08 02:15:00;0;20;0;0;0;4;14;11;0;1
2020-03-08 02:30:00;0;18;0;0;0;2;16;4;0;0
2020-03-08 02:45:00;0;16;0;0;0;0;15;6;1;0
2020-03-08 03:00:00;0;12;0;0;1;1;13;4;1;1
2020-03-08 03:15:00;0;14;0;0;0;0;9;10;0;0
2020-03-08 03:30:00;0;13;0;0;0;1;16;7;0;0
2020-03-08 03:45:00;0;8;1;1;1;1;9;9;0;0
2020-03-08 04:00:00;0;8;0;0;0;0;6;5;1;0
2020-03-08 04:15:00;0;20;0;0;0;0;10;6;1;1
2020-03-08 04:30:00;0;6;0;0;0;2;11;10;1;1
2020-03-08 04:45:00;0;14;0;0;0;2;9;3;0;0
2020-03-08 05:00:00;0;17;0;1;1;8;10;10;1;2
2020-03-08 05:15:00;0;20;1;2;1;11;16;8;3;0
2020-03-08 05:30:00;0;15;0;2;1;11;16;14;3;3
2020-03-08 05:45:00;0;21;1;1;4;12;9;23;1;1
2020-03-08 06:00:00;0;17;0;6;7;7;5;19;0;0
2020-03-08 06:15:00;0;18;8;6;5;3;12;15;1;0
2020-03-08 06:30:00;0;17;1;8;5;2;22;10;0;0
2020-03-08 06:45:00;0;19;0;3;1;2;18;10;0;0
2020-03-08 07:00:00;0;17;2;1;0;2;10;8;1;1
2020-03-08 07:15:00;0;31;0;1;1;1;16;8;0;0
2020-03-08 07:30:00;0;16;0;1;0;1;12;6;1;0
2020-03-08 07:45:00;0;22;2;2;0;2;26;21;1;1
2020-03-08 08:00:00;0;21;1;0;2;2;23;12;2;1
2020-03-08 08:15:00;0;29;0;2;0;2;28;15;2;1
2020-03-08 08:30:00;0;27;0;0;1;2;25;23;1;0
2020-03-08 08:45:00;0;36;0;0;3;5;33;38;3;2
2020-03-08 09:00:00;0;41;0;1;0;3;32;43;2;0
2020-03-08 09:15:00;0;44;1;2;2;10;36;45;4;2
2020-03-08 09:30:00;0;53;3;4;3;17;53;58;4;1
2020-03-08 09:45:00;0;51;1;2;3;14;51;74;2;0
2020-03-08 10:00:00;0;72;4;4;2;8;64;76;5;3
2020-03-08 10:15:00;0;69;1;2;5;8;52;43;4;0
2020-03-08 10:30:00;0;71;0;2;3;9;54;59;2;0
2020-03-08 10:45:00;0;78;0;1;3;9;72;75;10;1
2020-03-08 11:00:00;0;68;0;3;3;11;70;76;2;0
2020-03-08 11:15:00;0;82;2;3;4;12;68;70;3;0
2020-03-08 11:30:00;0;71;1;2;4;12;72;82;8;1
2020-03-08 11:45:00;0;92;3;6;5;8;82;94;4;4
2020-03-08 12:00:00;0;82;2;2;7;15;65;68;2;1
2020-03-08 12:15:00;0;86;2;3;5;11;79;87;5;0
2020-03-08 12:30:00;0;95;1;3;4;9;81;94;3;3
2020-03-08 12:45:00;0;89;1;4;9;20;75;86;1;0
2020-03-08 13:00:00;0;94;3;5;9;13;83;95;6;6
2020-03-08 13:15:00;0;85;7;4;5;16;71;82;5;4
2020-03-08 13:30:00;0;92;3;2;5;19;76;86;6;2
2020-03-08 13:45:00;0;108;2;7;7;15;80;100;4;2
2020-03-08 14:00:00;0;99;8;9;15;15;84;88;6;2
2020-03-08 14:15:00;0;95;6;5;8;8;88;86;8;1
2020-03-08 14:30:00;0;98;4;6;5;15;83;98;7;1
2020-03-08 14:45:00;0;83;3;2;3;15;67;87;9;6
2020-03-08 15:00:00;0;94;4;3;7;7;65;78;9;2
2020-03-08 15:15:00;0;91;2;3;2;10;76;94;4;2
2020-03-08 15:30:00;0;86;2;3;5;12;73;80;9;2
2020-03-08 15:45:00;0;76;4;3;5;12;72;87;7;2
2020-03-08 16:00:00;0;93;3;7;4;10;67;72;6;1
2020-03-08 16:15:00;0;86;2;3;5;11;65;84;7;2
2020-03-08 16:30:00;0;99;3;6;2;7;63;72;7;4
2020-03-08 16:45:00;0;94;0;9;6;13;66;84;4;1
2020-03-08 17:00:00;0;76;4;7;7;14;59;70;7;3
2020-03-08 17:15:00;0;66;0;3;1;7;61;53;10;2
2020-03-08 17:30:00;0;78;0;4;7;15;74;79;6;4
2020-03-08 17:45:00;0;87;0;1;3;8;82;110;7;3
2020-03-08 18:00:00;0;92;4;4;2;18;70;100;6;1
2020-03-08 18:15:00;0;98;3;5;4;12;83;89;8;5
2020-03-08 18:30:00;0;69;0;1;6;10;69;101;2;0
2020-03-08 18:45:00;0;72;4;1;3;8;60;87;5;2
2020-03-08 19:00:00;0;76;0;2;6;8;69;80;6;0
2020-03-08 19:15:00;0;71;1;1;3;16;70;82;4;1
2020-03-08 19:30:00;0;75;2;1;8;12;74;88;3;0
2020-03-08 19:45:00;0;64;2;1;4;9;52;66;3;1
2020-03-08 20:00:00;0;68;2;2;2;11;58;56;7;1
2020-03-08 20:15:00;0;51;3;4;1;16;48;41;4;2
2020-03-08 20:30:00;0;55;1;0;5;9;62;53;6;5
