DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-03-15 00:00:00;0;19;1;0;1;1;20;10;1;1
2020-03-15 00:15:00;0;29;1;0;1;3;19;18;0;1
2020-03-15 00:30:00;0;31;1;2;1;0;19;11;2;0
2020-03-15 00:45:00;0;21;2;0;1;2;16;11;0;0
2020-03-15 01:00:00;0;15;0;1;0;4;18;13;1;0
2020-03-15 01:15:00;0;10;1;0;1;0;15;10;0;0
2020-03-15 01:30:00;0;17;0;0;0;0;12;7;2;1
2020-03-15 01:45:00;0;11;0;0;1;0;9;7;0;0
2020-03-15 02:00:00;0;6;0;0;0;3;15;11;2;2
2020-03-15 02:15:00;0;15;0;0;2;1;8;8;1;0
2020-03-15 02:30:00;0;7;0;1;2;1;15;7;1;1
2020-03-15 02:45:00;0;10;0;1;1;1;13;2;0;0
2020-03-15 03:00:00;0;6;0;0;1;2;11;6;0;0
2020-03-15 03:15:00;0;13;0;0;0;2;5;3;0;0
2020-03-15 03:30:00;0;9;0;0;0;0;5;5;0;0
2020-03-15 03:45:00;0;7;0;0;0;1;7;1;0;0
2020-03-15 04:00:00;0;5;0;0;0;0;4;1;0;0
2020-03-15 04:15:00;0;4;0;0;0;0;5;3;0;0
2020-03-15 04:30:00;0;6;0;0;1;1;10;1;0;0
2020-03-15 04:45:00;0;4;0;0;0;3;5;4;1;1
2020-03-15 05:00:00;0;8;0;0;1;8;4;4;0;0
2020-03-15 05:15:00;0;11;1;1;1;9;4;7;1;0
2020-03-15 05:30:00;0;7;1;0;2;13;9;16;2;2
2020-03-15 05:45:00;0;8;0;0;1;8;12;14;1;0
2020-03-15 06:00:00;0;12;8;7;10;0;4;8;0;0
2020-03-15 06:15:00;0;14;3;7;4;0;13;10;0;0
2020-03-15 06:30:00;0;16;0;0;0;1;13;8;0;1
2020-03-15 06:45:00;0;12;1;0;0;4;10;7;3;3
2020-03-15 07:00:00;0;13;2;1;2;2;7;8;0;1
2020-03-15 07:15:00;0;15;3;2;0;1;11;9;1;0
2020-03-15 07:30:00;0;11;0;0;0;1;14;7;0;0
2020-03-15 07:45:00;0;13;0;0;2;2;19;8;0;1
2020-03-15 08:00:00;0;10;1;1;0;2;8;6;2;2
2020-03-15 08:15:00;0;23;0;0;0;3;16;19;1;0
2020-03-15 08:30:00;0;15;0;2;1;2;15;14;0;0
2020-03-15 08:45:00;0;19;0;0;1;5;22;14;2;1
2020-03-15 09:00:00;0;25;0;1;2;7;19;24;4;3
2020-03-15 09:15:00;0;20;2;1;1;6;24;32;3;2
2020-03-15 09:30:00;0;43;0;3;7;8;35;35;6;3
2020-03-15 09:45:00;0;47;1;0;0;10;31;30;4;2
2020-03-15 10:00:00;0;47;1;2;2;9;41;42;0;0
2020-03-15 10:15:00;0;44;1;3;7;10;34;33;2;1
2020-03-15 10:30:00;0;46;3;6;3;6;44;40;3;5
2020-03-15 10:45:00;0;53;0;2;5;8;38;41;1;1
2020-03-15 11:00:00;0;40;3;4;1;10;46;51;4;1
2020-03-15 11:15:00;0;67;0;5;6;7;43;50;5;4
2020-03-15 11:30:00;0;53;0;3;3;8;44;47;5;3
2020-03-15 11:45:00;0;66;1;6;8;7;65;59;7;6
2020-03-15 12:00:00;0;62;4;2;7;4;42;43;6;6
2020-03-15 12:15:00;0;73;0;3;2;11;57;61;5;2
2020-03-15 12:30:00;0;73;2;0;2;11;52;62;4;2
2020-03-15 12:45:00;0;76;1;0;2;10;56;60;7;2
2020-03-15 13:00:00;0;68;4;5;3;11;52;55;4;0
2020-03-15 13:15:00;0;54;2;2;1;11;47;70;5;2
2020-03-15 13:30:00;0;65;2;7;8;14;66;66;6;2
2020-03-15 13:45:00;0;85;1;4;4;10;69;66;4;1
2020-03-15 14:00:00;0;76;8;9;17;8;65;83;8;1
2020-03-15 14:15:00;0;80;6;7;3;14;73;68;7;3
2020-03-15 14:30:00;0;72;1;3;2;13;77;77;6;4
2020-03-15 14:45:00;0;78;1;4;4;4;65;82;4;2
2020-03-15 15:00:00;0;64;2;4;4;10;64;59;6;3
2020-03-15 15:15:00;0;71;3;4;5;10;59;77;5;2
2020-03-15 15:30:00;0;85;4;2;2;10;86;87;10;3
2020-03-15 15:45:00;0;76;3;1;5;13;68;83;3;2
2020-03-15 16:00:00;0;79;4;2;6;9;63;61;8;2
2020-03-15 16:15:00;0;81;1;2;3;12;69;63;6;3
2020-03-15 16:30:00;0;76;3;8;10;19;87;91;5;1
2020-03-15 16:45:00;0;68;0;3;3;12;53;66;7;1
2020-03-15 17:00:00;0;65;0;4;3;24;72;86;7;0
2020-03-15 17:15:00;0;67;1;3;5;7;61;74;3;3
2020-03-15 17:30:00;0;60;2;7;6;5;64;72;7;1
2020-03-15 17:45:00;0;76;4;5;3;16;65;69;7;0
2020-03-15 18:00:00;0;59;1;3;3;4;70;77;0;0
2020-03-15 18:15:00;0;66;4;3;2;3;71;81;3;0
2020-03-15 18:30:00;0;79;3;3;5;4;61;65;2;0
2020-03-15 18:45:00;0;77;0;5;3;10;81;84;3;2
2020-03-15 19:00:00;0;66;1;2;5;10;61;76;2;1
