DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-03-09 00:00:00;3;7;8;7;1;0;0
2020-03-09 00:15:00;4;3;10;9;0;1;0
2020-03-09 00:30:00;7;8;8;5;2;5;0
2020-03-09 00:45:00;3;5;6;5;0;1;0
2020-03-09 01:00:00;2;5;8;4;1;1;0
2020-03-09 01:15:00;5;7;8;4;0;4;0
2020-03-09 01:30:00;4;4;11;1;0;1;0
2020-03-09 01:45:00;5;2;3;3;1;3;0
2020-03-09 02:00:00;12;8;6;1;0;1;0
2020-03-09 02:15:00;5;3;6;3;0;1;0
2020-03-09 02:30:00;2;0;6;3;0;2;0
2020-03-09 02:45:00;9;7;3;4;1;1;0
2020-03-09 03:00:00;4;4;6;3;0;0;0
2020-03-09 03:15:00;4;1;7;1;0;1;0
2020-03-09 03:30:00;2;5;6;0;1;0;0
2020-03-09 03:45:00;2;3;9;4;1;0;0
2020-03-09 04:00:00;13;6;11;8;1;1;0
2020-03-09 04:15:00;5;10;13;4;2;1;0
2020-03-09 04:30:00;22;17;39;9;3;2;0
2020-03-09 04:45:00;20;31;46;14;2;6;0
2020-03-09 05:00:00;23;28;133;59;5;9;0
2020-03-09 05:15:00;34;45;233;123;8;13;0
2020-03-09 05:30:00;57;80;240;131;9;15;0
2020-03-09 05:45:00;78;106;208;132;17;19;0
2020-03-09 06:00:00;118;151;207;110;14;16;0
2020-03-09 06:15:00;89;122;252;173;12;40;0
2020-03-09 06:30:00;89;142;216;239;425;61;0
2020-03-09 06:45:00;56;105;196;251;15;48;0
2020-03-09 07:00:00;70;103;232;261;23;44;0
2020-03-09 07:15:00;78;115;257;219;53;63;0
2020-03-09 07:30:00;81;122;252;233;57;71;3
2020-03-09 07:45:00;97;162;258;307;30;74;0
2020-03-09 08:00:00;91;125;243;237;65;66;0
2020-03-09 08:15:00;77;144;274;204;15;59;0
2020-03-09 08:30:00;96;124;219;163;32;51;0
2020-03-09 08:45:00;76;142;216;187;21;42;0
2020-03-09 09:00:00;81;116;150;162;22;26;0
2020-03-09 09:15:00;78;113;132;230;35;18;0
2020-03-09 09:30:00;80;134;126;136;173;29;0
2020-03-09 09:45:00;73;107;135;133;17;23;0
2020-03-09 10:00:00;81;139;127;134;17;22;0
2020-03-09 10:15:00;86;133;129;130;25;36;0
2020-03-09 10:30:00;106;141;119;126;239;32;0
2020-03-09 10:45:00;98;140;127;123;18;24;0
2020-03-09 11:00:00;98;128;114;136;15;24;0
2020-03-09 11:15:00;94;142;127;133;18;22;0
2020-03-09 11:30:00;96;160;112;121;17;26;0
2020-03-09 11:45:00;103;157;116;115;29;37;0
2020-03-09 12:00:00;112;186;119;121;15;37;0
2020-03-09 12:15:00;103;163;120;128;28;32;0
2020-03-09 12:30:00;84;138;121;122;23;30;0
2020-03-09 12:45:00;99;134;127;105;10;33;0
2020-03-09 13:00:00;109;182;166;129;20;40;1
2020-03-09 13:15:00;105;160;204;158;22;36;0
2020-03-09 13:30:00;109;161;213;181;15;37;0
2020-03-09 13:45:00;117;181;178;136;19;40;0
2020-03-09 14:00:00;165;236;144;135;18;27;0
2020-03-09 14:15:00;204;259;111;124;24;18;0
2020-03-09 14:30:00;227;291;135;137;24;34;0
2020-03-09 14:45:00;184;277;123;156;30;22;0
2020-03-09 15:00:00;196;237;115;115;250;43;0
2020-03-09 15:15:00;207;269;99;125;19;29;0
2020-03-09 15:30:00;220;277;113;128;82;30;0
2020-03-09 15:45:00;205;277;125;144;27;32;0
2020-03-09 16:00:00;237;314;116;140;23;34;0
2020-03-09 16:15:00;245;289;129;145;21;35;10
2020-03-09 16:30:00;240;292;116;164;58;29;0
2020-03-09 16:45:00;217;296;135;164;18;31;3
2020-03-09 17:00:00;203;271;121;163;32;45;0
2020-03-09 17:15:00;194;271;117;162;27;36;0
2020-03-09 17:30:00;198;268;118;155;16;23;0
2020-03-09 17:45:00;149;213;122;141;29;24;5
2020-03-09 18:00:00;157;222;113;122;20;29;0
2020-03-09 18:15:00;158;224;122;147;17;26;0
2020-03-09 18:30:00;132;178;85;110;13;28;0
2020-03-09 18:45:00;100;161;98;122;21;17;0
2020-03-09 19:00:00;108;135;89;100;18;21;0
2020-03-09 19:15:00;80;123;69;99;20;18;0
2020-03-09 19:30:00;79;114;61;63;12;19;0
2020-03-09 19:45:00;58;86;68;66;6;9;0
2020-03-09 20:00:00;97;135;68;54;4;12;0
2020-03-09 20:15:00;54;72;58;71;0;7;0
2020-03-09 20:30:00;42;69;59;49;5;14;0
2020-03-09 20:45:00;38;61;84;40;4;6;0
2020-03-09 21:00:00;52;61;163;68;5;17;0
2020-03-09 21:15:00;42;44;193;100;1;6;0
2020-03-09 21:30:00;35;59;128;79;4;18;0
2020-03-09 21:45:00;111;132;61;42;6;7;0
2020-03-09 22:00:00;191;222;51;39;6;5;0
2020-03-09 22:15:00;98;107;38;33;0;1;0
2020-03-09 22:30:00;57;60;38;39;2;3;0
2020-03-09 22:45:00;30;32;20;21;1;0;0
2020-03-09 23:00:00;26;37;23;14;0;4;0
2020-03-09 23:15:00;17;23;11;13;0;3;0
2020-03-09 23:30:00;11;16;15;14;1;1;0
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
