DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-10-11 00:00:00;7;2;0;0;4;9;16;3;3;6;5;1;0
2019-10-11 00:15:00;8;4;1;0;5;7;10;3;4;5;3;2;1
2019-10-11 00:30:00;6;2;2;0;2;11;11;2;2;3;4;2;2
2019-10-11 00:45:00;8;3;7;0;5;11;7;2;1;5;5;2;7
2019-10-11 01:00:00;7;4;2;0;1;11;12;3;1;6;5;0;2
2019-10-11 01:15:00;7;2;1;0;2;7;7;1;0;3;4;1;1
2019-10-11 01:30:00;7;1;0;0;2;8;9;2;2;5;4;1;0
2019-10-11 01:45:00;7;1;3;0;4;8;8;1;1;2;3;2;3
2019-10-11 02:00:00;5;1;1;0;1;9;9;0;0;4;2;0;1
2019-10-11 02:15:00;1;0;0;0;3;6;7;0;0;2;1;0;0
2019-10-11 02:30:00;2;2;1;0;1;8;8;2;2;1;2;1;1
2019-10-11 02:45:00;2;1;0;0;5;10;13;1;2;4;2;1;0
2019-10-11 03:00:00;9;0;2;0;3;3;7;3;2;2;1;0;2
2019-10-11 03:15:00;4;0;1;0;0;7;7;1;0;2;2;0;1
2019-10-11 03:30:00;5;1;1;0;2;8;10;3;2;3;1;0;1
2019-10-11 03:45:00;6;0;0;0;6;6;7;1;2;3;3;0;0
2019-10-11 04:00:00;7;1;1;0;4;9;9;1;2;1;2;0;1
2019-10-11 04:15:00;9;3;2;0;2;15;13;4;2;3;3;0;2
2019-10-11 04:30:00;11;6;1;0;10;24;19;6;2;4;6;1;1
2019-10-11 04:45:00;14;8;5;0;9;24;20;12;8;1;0;1;5
2019-10-11 05:00:00;24;11;3;0;14;17;16;7;5;4;3;1;3
2019-10-11 05:15:00;22;13;4;0;38;32;32;16;9;5;1;2;3
2019-10-11 05:30:00;28;36;10;0;39;40;48;15;8;7;8;3;11
2019-10-11 05:45:00;39;43;6;0;43;62;63;21;15;20;14;1;7
2019-10-11 06:00:00;43;36;8;1;49;49;53;20;14;15;5;1;7
2019-10-11 06:15:00;56;53;12;13;47;58;81;33;25;20;15;4;12
2019-10-11 06:30:00;49;46;20;45;58;49;117;43;35;24;12;2;19
2019-10-11 06:45:00;62;58;22;77;64;99;140;55;53;45;21;8;20
2019-10-11 07:00:00;60;54;20;56;63;76;101;51;36;35;19;3;19
2019-10-11 07:15:00;68;86;27;55;62;103;133;69;50;42;26;11;23
2019-10-11 07:30:00;89;85;34;102;87;116;138;81;62;48;22;6;29
2019-10-11 07:45:00;67;84;28;84;56;102;135;91;82;71;28;14;25
2019-10-11 08:00:00;74;59;17;89;51;85;112;83;64;48;24;6;18
2019-10-11 08:15:00;63;57;18;89;36;88;105;83;63;53;30;16;15
2019-10-11 08:30:00;66;54;24;86;43;89;108;83;78;61;35;17;22
2019-10-11 08:45:00;70;65;13;84;40;93;118;84;60;61;48;13;10
2019-10-11 09:00:00;64;57;23;82;40;90;99;73;67;66;42;15;20
2019-10-11 09:15:00;62;53;14;68;45;89;104;67;57;65;56;19;15
2019-10-11 09:30:00;76;64;13;77;45;90;105;73;47;49;44;21;14
2019-10-11 09:45:00;77;67;28;80;32;86;88;66;51;66;57;19;23
2019-10-11 10:00:00;71;49;16;54;34;82;98;68;50;56;46;26;16
2019-10-11 10:15:00;64;62;25;72;38;83;102;69;45;70;62;32;25
2019-10-11 10:30:00;77;65;14;90;40;87;80;63;41;80;60;39;15
2019-10-11 10:45:00;82;67;24;64;37;77;101;67;55;99;70;21;22
2019-10-11 11:00:00;82;58;16;55;35;87;90;62;58;86;57;24;17
2019-10-11 11:15:00;88;78;19;68;43;74;90;62;45;72;60;32;20
2019-10-11 11:30:00;74;69;26;59;26;113;100;70;51;89;81;32;24
2019-10-11 11:45:00;84;73;25;63;33;96;116;61;41;86;68;33;24
2019-10-11 12:00:00;100;93;25;65;34;88;98;73;52;107;85;33;28
2019-10-11 12:15:00;85;70;34;70;38;96;123;67;48;125;73;44;30
2019-10-11 12:30:00;91;83;31;73;45;97;110;58;51;106;62;40;26
2019-10-11 12:45:00;84;92;22;58;44;88;116;76;51;102;72;30;22
2019-10-11 13:00:00;84;93;25;59;44;83;84;41;32;87;57;37;26
2019-10-11 13:15:00;85;90;23;80;45;97;104;56;38;107;67;29;17
2019-10-11 13:30:00;92;86;34;68;44;109;118;75;64;110;68;23;29
2019-10-11 13:45:00;88;81;24;69;40;94;107;63;46;112;76;31;22
2019-10-11 14:00:00;92;90;26;74;36;99;107;63;38;100;69;31;24
2019-10-11 14:15:00;95;116;32;90;54;114;119;56;48;102;77;30;29
2019-10-11 14:30:00;104;95;31;70;43;108;106;66;39;104;76;36;28
2019-10-11 14:45:00;97;95;27;70;40;106;116;82;53;116;75;28;27
2019-10-11 15:00:00;92;94;27;77;36;115;128;70;50;100;79;21;27
2019-10-11 15:15:00;104;109;31;81;33;101;102;66;56;108;88;36;29
2019-10-11 15:30:00;98;110;29;66;51;121;106;63;49;127;75;28;29
2019-10-11 15:45:00;103;87;32;78;44;105;103;76;48;109;74;25;31
2019-10-11 16:00:00;96;91;20;80;44;90;97;72;42;122;67;20;19
2019-10-11 16:15:00;89;64;33;82;41;97;111;75;51;101;70;30;34
2019-10-11 16:30:00;92;88;31;71;43;112;102;68;47;124;92;26;33
