DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-08-13 00:00:00;9;17;1;9;11;2;3;0;0;0;0;0;0;0
2019-08-13 00:15:00;14;16;0;9;15;2;2;0;0;0;0;0;0;0
2019-08-13 00:30:00;5;10;0;2;10;3;3;0;0;0;0;0;0;0
2019-08-13 00:45:00;7;11;0;3;8;4;0;0;0;0;0;0;0;0
2019-08-13 01:00:00;10;10;0;3;8;2;2;0;0;0;0;0;0;0
2019-08-13 01:15:00;3;7;0;6;5;3;1;0;0;0;0;0;0;0
2019-08-13 01:30:00;3;7;0;6;16;2;2;0;0;0;0;0;0;0
2019-08-13 01:45:00;11;11;0;5;5;1;0;0;0;0;0;0;0;0
2019-08-13 02:00:00;1;4;0;6;8;1;1;0;0;0;0;0;0;0
2019-08-13 02:15:00;6;5;0;0;3;0;0;0;0;0;0;0;0;0
2019-08-13 02:30:00;0;4;0;3;5;1;0;0;0;0;1;0;0;0
2019-08-13 02:45:00;7;8;0;4;6;0;1;0;0;0;0;0;0;0
2019-08-13 03:00:00;2;4;0;3;8;1;0;0;0;0;0;0;0;0
2019-08-13 03:15:00;4;6;0;3;5;0;0;0;0;0;0;0;0;0
2019-08-13 03:30:00;1;6;0;3;9;1;0;0;0;0;0;0;0;0
2019-08-13 03:45:00;4;5;0;3;2;0;3;0;0;0;0;0;0;0
2019-08-13 04:00:00;4;6;0;9;8;1;2;0;0;0;0;0;0;0
2019-08-13 04:15:00;4;10;0;9;9;2;0;0;0;0;0;0;0;0
2019-08-13 04:30:00;7;9;0;9;12;1;1;0;0;0;0;0;0;0
2019-08-13 04:45:00;8;12;0;15;22;1;0;0;0;0;0;0;0;0
2019-08-13 05:00:00;19;17;0;14;30;2;1;0;0;1;0;0;0;0
2019-08-13 05:15:00;26;36;0;17;45;7;1;0;0;0;0;0;0;0
2019-08-13 05:30:00;41;75;0;24;37;3;1;0;0;0;0;0;0;0
2019-08-13 05:45:00;69;98;0;19;39;11;4;0;0;1;0;0;0;0
2019-08-13 06:00:00;51;82;0;32;43;10;6;0;0;6;0;0;0;3
2019-08-13 06:15:00;76;103;0;46;64;29;3;0;0;1;0;0;0;0
2019-08-13 06:30:00;101;152;0;71;96;31;8;0;0;4;0;0;0;0
2019-08-13 06:45:00;118;151;0;54;69;32;11;0;0;2;0;0;0;0
2019-08-13 07:00:00;96;159;0;45;69;27;12;0;0;6;0;0;0;0
2019-08-13 07:15:00;100;160;1;66;101;52;19;0;0;8;0;0;0;0
2019-08-13 07:30:00;122;149;2;73;74;57;26;0;0;14;0;50;0;0
2019-08-13 07:45:00;111;145;0;74;88;64;22;0;0;12;0;0;1;0
2019-08-13 08:00:00;108;147;3;65;71;44;16;0;0;8;0;0;0;0
2019-08-13 08:15:00;99;138;2;60;88;46;19;0;0;12;1;2;0;2
2019-08-13 08:30:00;103;137;0;70;94;46;17;0;0;14;1;1;1;0
2019-08-13 08:45:00;118;154;0;61;78;79;14;0;0;11;0;0;1;0
2019-08-13 09:00:00;79;142;2;79;80;44;19;0;0;7;2;2;8;1
2019-08-13 09:15:00;93;151;3;65;86;50;17;0;0;9;2;1;0;0
2019-08-13 09:30:00;87;147;1;72;95;58;24;0;0;8;0;25;3;0
2019-08-13 09:45:00;102;154;3;71;94;60;27;0;0;15;10;1;0;3
2019-08-13 10:00:00;85;131;5;84;113;60;23;0;0;20;7;0;4;2
2019-08-13 10:15:00;90;148;0;92;116;62;23;0;0;9;0;0;2;0
2019-08-13 10:30:00;72;128;0;95;103;58;30;0;0;5;7;0;3;4
2019-08-13 10:45:00;90;148;5;96;111;57;25;0;0;13;0;0;4;0
2019-08-13 11:00:00;89;152;5;74;99;48;30;0;0;18;2;3;24;3
2019-08-13 11:15:00;93;143;0;101;114;47;30;0;0;15;3;12;3;4
2019-08-13 11:30:00;80;127;0;86;99;43;20;0;0;5;2;0;2;0
2019-08-13 11:45:00;84;141;1;84;100;54;22;0;0;5;2;4;0;4
2019-08-13 12:00:00;82;143;1;84;95;47;27;0;0;7;4;1;3;1
2019-08-13 12:15:00;87;161;1;91;111;50;30;0;0;6;7;6;5;1
2019-08-13 12:30:00;79;135;2;89;102;46;26;0;0;6;5;0;6;7
2019-08-13 12:45:00;93;143;0;91;90;38;38;0;0;6;11;0;10;1
2019-08-13 13:00:00;82;159;2;93;107;39;30;0;0;6;1;6;16;0
2019-08-13 13:15:00;65;151;1;99;113;52;24;0;0;9;8;11;0;2
2019-08-13 13:30:00;111;163;1;93;102;65;23;0;0;7;1;5;0;2
2019-08-13 13:45:00;122;148;4;106;125;66;26;0;0;8;0;3;7;0
2019-08-13 14:00:00;88;150;1;95;127;49;35;0;0;1;0;19;2;1
2019-08-13 14:15:00;84;151;2;97;107;51;18;0;0;8;2;13;14;1
2019-08-13 14:30:00;99;155;2;99;107;56;37;0;0;11;3;40;2;1
2019-08-13 14:45:00;92;167;0;105;101;56;24;0;0;8;2;1;5;1
2019-08-13 15:00:00;83;149;0;92;105;68;24;0;0;10;4;1;18;4
2019-08-13 15:15:00;103;143;2;111;118;69;24;0;0;10;2;5;0;3
2019-08-13 15:30:00;103;161;2;99;120;72;36;0;0;9;1;1;10;6
2019-08-13 15:45:00;103;158;2;125;145;65;32;0;0;12;3;0;1;6
2019-08-13 16:00:00;112;154;0;127;123;76;28;0;0;7;2;0;1;3
2019-08-13 16:15:00;101;164;1;119;116;68;36;0;0;12;3;30;31;2
2019-08-13 16:30:00;108;174;0;117;132;58;43;0;0;11;5;3;4;5
2019-08-13 16:45:00;131;167;2;109;107;67;34;0;0;18;1;0;62;2
2019-08-13 17:00:00;92;161;1;128;131;58;35;0;0;16;1;6;19;0
2019-08-13 17:15:00;103;174;3;116;117;79;39;0;0;16;5;4;2;2
2019-08-13 17:30:00;117;168;0;120;128;71;38;0;0;16;5;2;9;10
2019-08-13 17:45:00;101;146;2;117;105;81;30;0;0;17;11;4;5;1
2019-08-13 18:00:00;109;169;0;93;95;73;35;0;0;8;2;10;3;2
2019-08-13 18:15:00;100;137;1;95;102;58;31;0;0;14;3;8;18;11
2019-08-13 18:30:00;91;142;0;93;102;53;33;0;0;8;2;10;1;2
2019-08-13 18:45:00;96;138;1;100;122;49;17;0;0;14;8;3;10;4
2019-08-13 19:00:00;82;129;0;94;104;54;25;0;0;10;1;5;4;2
2019-08-13 19:15:00;65;124;2;67;76;46;18;0;0;7;1;2;0;1
2019-08-13 19:30:00;61;106;1;80;89;39;19;0;0;11;0;5;7;0
2019-08-13 19:45:00;60;93;1;70;81;40;12;0;0;12;3;9;3;8
2019-08-13 20:00:00;53;99;0;80;83;38;22;0;0;9;1;13;0;0
2019-08-13 20:15:00;59;87;0;70;85;29;9;0;0;10;1;49;0;0
2019-08-13 20:30:00;45;90;0;56;73;24;10;0;0;7;3;0;0;0
2019-08-13 20:45:00;31;51;0;48;59;26;15;0;0;0;2;5;3;1
2019-08-13 21:00:00;40;66;1;43;52;22;14;0;0;0;8;3;1;10
2019-08-13 21:15:00;42;66;0;36;49;9;10;0;0;5;0;0;0;0
2019-08-13 21:30:00;40;60;0;28;49;16;8;0;0;3;0;0;0;0
2019-08-13 21:45:00;35;48;0;34;64;13;17;0;0;3;2;0;0;0
