DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-11-01 00:00:00;21;21;7;9;7;13;14;11
2019-11-01 00:15:00;27;21;10;6;8;17;33;17
2019-11-01 00:30:00;16;8;10;8;5;12;21;9
2019-11-01 00:45:00;13;14;7;4;4;7;18;8
2019-11-01 01:00:00;12;16;7;6;6;10;17;10
2019-11-01 01:15:00;15;17;5;7;11;17;20;9
2019-11-01 01:30:00;8;10;10;2;2;6;18;11
2019-11-01 01:45:00;7;9;5;4;4;8;16;8
2019-11-01 02:00:00;6;13;2;0;1;3;9;9
2019-11-01 02:15:00;10;8;9;6;3;12;12;8
2019-11-01 02:30:00;11;11;6;3;3;7;14;5
2019-11-01 02:45:00;6;9;5;3;1;5;14;3
2019-11-01 03:00:00;1;3;3;1;1;2;14;9
2019-11-01 03:15:00;11;6;2;1;3;2;18;13
2019-11-01 03:30:00;7;6;1;6;7;10;12;9
2019-11-01 03:45:00;8;7;3;3;4;5;18;11
2019-11-01 04:00:00;4;6;3;1;0;3;10;3
2019-11-01 04:15:00;2;6;6;3;3;2;6;2
2019-11-01 04:30:00;4;3;1;5;5;6;7;3
2019-11-01 04:45:00;6;8;5;2;2;3;7;3
2019-11-01 05:00:00;4;4;3;2;3;2;3;1
2019-11-01 05:15:00;3;9;6;3;2;4;11;5
2019-11-01 05:30:00;13;11;8;3;3;7;10;4
2019-11-01 05:45:00;14;12;8;5;6;6;9;5
2019-11-01 06:00:00;7;7;9;2;0;4;11;6
2019-11-01 06:15:00;8;14;5;6;5;12;13;6
2019-11-01 06:30:00;4;20;5;3;2;10;9;6
2019-11-01 06:45:00;9;6;6;3;2;8;11;3
2019-11-01 07:00:00;6;17;8;2;1;3;5;2
2019-11-01 07:15:00;9;13;13;4;4;9;14;6
2019-11-01 07:30:00;4;13;14;2;3;5;10;4
2019-11-01 07:45:00;13;27;25;7;5;17;18;10
2019-11-01 08:00:00;16;18;21;3;5;14;12;2
2019-11-01 08:15:00;13;27;22;6;10;17;17;9
2019-11-01 08:30:00;14;28;21;5;4;17;20;11
2019-11-01 08:45:00;20;44;26;13;7;24;32;14
2019-11-01 09:00:00;27;29;28;7;6;21;29;15
2019-11-01 09:15:00;24;28;33;9;9;21;20;15
2019-11-01 09:30:00;31;40;29;7;6;21;28;20
2019-11-01 09:45:00;27;39;36;8;6;31;28;20
2019-11-01 10:00:00;42;43;60;12;12;37;40;28
2019-11-01 10:15:00;38;40;43;16;18;47;50;26
2019-11-01 10:30:00;37;35;46;15;8;41;51;16
2019-11-01 10:45:00;36;57;38;16;14;44;36;26
2019-11-01 11:00:00;49;54;45;10;13;39;34;21
2019-11-01 11:15:00;39;44;43;26;16;49;41;26
2019-11-01 11:30:00;34;35;35;28;21;53;54;39
2019-11-01 11:45:00;43;42;46;25;10;43;46;38
2019-11-01 12:00:00;40;58;23;26;21;47;37;35
2019-11-01 12:15:00;42;55;43;30;21;60;41;35
2019-11-01 12:30:00;36;49;33;18;11;46;59;40
2019-11-01 12:45:00;37;61;31;84;24;59;52;40
2019-11-01 13:00:00;47;61;38;26;21;56;46;37
2019-11-01 13:15:00;40;46;37;23;13;47;51;36
2019-11-01 13:30:00;59;58;39;31;18;56;52;44
2019-11-01 13:45:00;43;44;34;30;25;71;52;38
2019-11-01 14:00:00;37;45;42;47;21;68;63;57
2019-11-01 14:15:00;49;46;30;77;27;75;50;38
2019-11-01 14:30:00;49;48;27;23;18;58;69;49
2019-11-01 14:45:00;47;49;29;16;19;62;67;45
2019-11-01 15:00:00;45;52;20;21;21;86;76;54
2019-11-01 15:15:00;32;39;31;17;23;84;76;66
2019-11-01 15:30:00;46;47;32;31;33;93;87;65
2019-11-01 15:45:00;43;45;41;15;18;74;98;89
2019-11-01 16:00:00;45;41;31;17;21;78;86;70
2019-11-01 16:15:00;39;50;37;23;21;71;76;58
2019-11-01 16:30:00;50;51;34;20;24;77;77;78
2019-11-01 16:45:00;43;36;29;17;15;65;58;51
2019-11-01 17:00:00;41;49;37;18;14;50;51;60
2019-11-01 17:15:00;41;50;42;26;32;73;59;56
2019-11-01 17:30:00;54;55;35;23;27;76;64;61
2019-11-01 17:45:00;30;40;28;22;28;69;58;51
2019-11-01 18:00:00;36;41;28;21;26;73;56;51
2019-11-01 18:15:00;32;43;23;23;29;75;64;63
2019-11-01 18:30:00;32;39;19;63;24;63;56;45
2019-11-01 18:45:00;37;35;19;29;24;62;59;59
2019-11-01 19:00:00;27;29;27;29;20;56;54;49
2019-11-01 19:15:00;25;32;30;24;18;55;54;31
2019-11-01 19:30:00;59;88;98;21;18;42;41;36
2019-11-01 19:45:00;68;91;88;21;20;39;51;39
2019-11-01 20:00:00;32;48;39;19;13;40;46;33
2019-11-01 20:15:00;29;46;27;16;14;37;38;30
2019-11-01 20:30:00;31;34;33;14;15;36;35;26
2019-11-01 20:45:00;26;35;23;16;10;25;34;30
