DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-07-05 00:00:00;264;8;2;2;2;4;0;5;9;0;0;0;0;0
2020-07-05 00:15:00;265;5;0;0;2;0;1;5;18;0;0;0;0;0
2020-07-05 00:30:00;14;14;4;4;0;1;1;5;14;0;0;0;0;0
2020-07-05 00:45:00;254;5;1;1;3;0;0;2;8;0;0;0;0;0
2020-07-05 01:00:00;528;16;2;3;1;4;0;4;10;0;0;0;0;0
2020-07-05 01:15:00;4;8;1;1;1;1;0;2;11;0;0;0;0;0
2020-07-05 01:30:00;257;4;1;1;2;2;0;0;8;0;0;0;0;0
2020-07-05 01:45:00;258;11;0;2;0;0;0;3;6;0;0;0;0;0
2020-07-05 02:00:00;3;9;2;1;1;0;0;4;6;0;0;0;0;0
2020-07-05 02:15:00;5;4;1;1;0;0;1;1;4;0;0;0;0;0
2020-07-05 02:30:00;262;6;0;0;0;0;0;0;3;0;0;0;0;0
2020-07-05 02:45:00;8;5;0;0;0;0;0;0;11;0;0;0;0;0
2020-07-05 03:00:00;266;6;0;0;0;0;0;3;4;0;0;0;0;0
2020-07-05 03:15:00;512;2;0;0;0;0;0;0;3;0;0;0;0;0
2020-07-05 03:30:00;265;4;0;0;0;0;0;0;1;0;0;0;0;0
2020-07-05 03:45:00;15;4;2;1;0;1;0;0;2;0;0;0;0;0
2020-07-05 04:00:00;255;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-05 04:15:00;6;1;0;0;0;0;0;2;2;0;0;0;0;0
2020-07-05 04:30:00;3;5;2;2;1;0;0;1;2;0;0;0;0;0
2020-07-05 04:45:00;1;1;0;0;2;2;1;1;5;0;0;0;0;0
2020-07-05 05:00:00;2;2;0;0;1;0;0;1;4;0;0;0;0;0
2020-07-05 05:15:00;0;1;0;0;0;0;0;1;2;0;0;0;0;0
2020-07-05 05:30:00;1;0;0;0;1;0;0;2;2;0;0;0;0;0
2020-07-05 05:45:00;1;4;0;0;0;2;0;1;1;0;0;0;0;0
2020-07-05 06:00:00;254;1;0;0;0;1;0;1;1;0;0;0;0;0
2020-07-05 06:15:00;6;3;0;0;0;0;0;1;3;0;0;0;0;0
2020-07-05 06:30:00;46;2;0;0;0;0;0;0;2;0;0;0;0;0
2020-07-05 06:45:00;3;4;1;1;0;0;0;1;5;0;0;0;0;0
2020-07-05 07:00:00;273;2;1;1;0;0;0;3;6;0;0;0;0;0
2020-07-05 07:15:00;264;5;0;0;0;0;0;1;0;0;0;0;0;0
