DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-10-06 00:00:00;12;4;0;4;4;0;5;3;2;11
2020-10-06 00:15:00;4;5;0;6;10;1;10;3;5;4
2020-10-06 00:30:00;3;1;0;6;8;0;7;7;2;2
2020-10-06 00:45:00;4;3;1;2;4;1;2;1;4;3
2020-10-06 01:00:00;3;4;0;8;7;3;8;5;4;2
2020-10-06 01:15:00;3;3;1;4;4;1;4;2;4;2
2020-10-06 01:30:00;0;3;0;5;3;0;2;5;3;0
2020-10-06 01:45:00;3;4;0;5;4;3;3;4;4;2
2020-10-06 02:00:00;4;3;1;6;4;2;3;4;3;3
2020-10-06 02:15:00;4;3;1;2;2;0;2;2;2;3
2020-10-06 02:30:00;0;2;1;0;1;0;1;0;2;0
2020-10-06 02:45:00;5;3;0;1;1;0;1;0;2;4
2020-10-06 03:00:00;1;1;0;0;0;0;0;0;1;1
2020-10-06 03:15:00;2;0;0;0;0;0;0;0;0;1
2020-10-06 03:30:00;2;0;1;3;3;1;3;1;0;1
2020-10-06 03:45:00;3;1;1;2;4;0;5;2;3;4
2020-10-06 04:00:00;4;2;1;2;2;1;2;2;1;4
2020-10-06 04:15:00;1;2;3;3;5;1;5;3;2;2
2020-10-06 04:30:00;2;6;1;5;7;2;7;4;6;3
2020-10-06 04:45:00;12;7;3;12;11;2;12;11;11;12
2020-10-06 05:00:00;24;11;5;12;25;9;28;14;15;24
2020-10-06 05:15:00;22;14;3;60;66;4;70;61;12;21
2020-10-06 05:30:00;36;17;2;49;48;13;52;47;19;34
2020-10-06 05:45:00;49;38;2;64;64;10;65;67;40;38
2020-10-06 06:00:00;46;51;4;63;66;8;68;51;56;29
2020-10-06 06:15:00;67;57;6;68;85;15;90;66;59;58
2020-10-06 06:30:00;52;41;6;103;91;22;98;103;46;47
2020-10-06 06:45:00;55;54;6;110;112;26;115;102;43;51
2020-10-06 07:00:00;48;41;10;146;115;16;122;133;38;42
2020-10-06 07:15:00;65;65;8;182;148;23;138;167;58;54
2020-10-06 07:30:00;68;47;15;172;167;41;177;181;44;53
2020-10-06 07:45:00;89;67;20;134;147;52;166;147;71;76
2020-10-06 08:00:00;70;57;18;87;114;34;119;91;63;63
2020-10-06 08:15:00;51;60;12;115;108;26;117;107;51;47
2020-10-06 08:30:00;57;51;14;96;90;25;94;99;50;43
2020-10-06 08:45:00;62;43;10;79;72;22;82;75;47;56
2020-10-06 09:00:00;31;29;12;63;80;17;78;58;27;23
2020-10-06 09:15:00;61;51;3;81;74;21;87;89;47;47
2020-10-06 09:30:00;55;44;6;83;80;18;82;78;44;42
2020-10-06 09:45:00;56;45;18;69;80;20;85;63;48;48
2020-10-06 10:00:00;59;64;11;68;76;24;85;68;67;53
2020-10-06 10:15:00;72;71;13;63;77;9;75;61;55;66
2020-10-06 10:30:00;62;51;19;64;68;38;82;63;49;57
2020-10-06 10:45:00;79;50;24;49;68;22;72;49;59;66
2020-10-06 11:00:00;64;71;11;82;56;13;69;62;64;59
2020-10-06 11:15:00;74;61;22;66;73;16;81;60;61;65
2020-10-06 11:30:00;71;66;19;68;92;23;98;65;68;63
2020-10-06 11:45:00;67;66;22;60;76;18;85;58;72;61
2020-10-06 12:00:00;71;71;10;62;88;24;92;61;69;63
2020-10-06 12:15:00;86;86;16;53;69;28;72;52;78;86
2020-10-06 12:30:00;77;61;17;43;67;21;77;45;60;63
2020-10-06 12:45:00;63;61;27;68;76;15;77;69;70;61
2020-10-06 13:00:00;76;67;17;55;74;33;91;52;71;65
2020-10-06 13:15:00;88;96;10;76;81;19;80;65;100;83
2020-10-06 13:30:00;94;69;17;84;94;27;104;88;71;80
2020-10-06 13:45:00;78;60;25;73;102;20;108;72;65;75
2020-10-06 14:00:00;103;85;20;79;91;15;95;71;89;97
2020-10-06 14:15:00;113;86;20;76;76;24;83;66;101;99
2020-10-06 14:30:00;103;108;11;85;86;22;93;75;109;90
