DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-07-20 00:00:00;4;0;5;1;0;0
2020-07-20 00:15:00;2;1;1;1;0;0
2020-07-20 00:30:00;2;0;2;0;0;0
2020-07-20 00:45:00;3;0;4;0;0;0
2020-07-20 01:00:00;1;0;2;0;0;0
2020-07-20 01:15:00;2;0;0;0;0;0
2020-07-20 01:30:00;1;0;2;0;0;0
2020-07-20 01:45:00;2;0;1;0;0;0
2020-07-20 02:00:00;0;0;0;0;0;0
2020-07-20 02:15:00;1;0;1;0;0;0
2020-07-20 02:30:00;1;0;0;0;0;0
2020-07-20 02:45:00;0;0;0;0;0;0
2020-07-20 03:00:00;2;0;2;0;0;0
2020-07-20 03:15:00;1;0;0;0;0;0
2020-07-20 03:30:00;2;1;2;0;0;0
2020-07-20 03:45:00;1;0;2;0;0;0
2020-07-20 04:00:00;3;0;6;0;0;0
2020-07-20 04:15:00;5;0;4;0;0;0
2020-07-20 04:30:00;4;2;9;0;0;0
2020-07-20 04:45:00;6;1;22;0;0;0
2020-07-20 05:00:00;17;7;61;1;6;0
2020-07-20 05:15:00;37;22;129;0;14;8
2020-07-20 05:30:00;43;22;170;1;7;8
2020-07-20 05:45:00;55;18;96;4;47;3
2020-07-20 06:00:00;41;12;73;9;11;3
2020-07-20 06:15:00;39;12;104;2;7;5
2020-07-20 06:30:00;53;17;129;5;12;2
2020-07-20 06:45:00;58;11;147;3;11;12
2020-07-20 07:00:00;74;7;115;0;7;8
2020-07-20 07:15:00;54;2;138;0;8;6
2020-07-20 07:30:00;87;11;125;2;6;7
2020-07-20 07:45:00;88;9;98;1;4;8
2020-07-20 08:00:00;74;2;103;4;5;1
2020-07-20 08:15:00;70;5;81;1;5;2
2020-07-20 08:30:00;57;1;86;2;1;1
2020-07-20 08:45:00;55;3;72;2;1;1
2020-07-20 09:00:00;45;1;55;2;0;0
2020-07-20 09:15:00;55;0;64;1;9;0
2020-07-20 09:30:00;54;2;63;3;0;0
2020-07-20 09:45:00;51;8;63;1;0;1
2020-07-20 10:00:00;51;3;54;3;2;0
2020-07-20 10:15:00;50;0;61;3;0;1
2020-07-20 10:30:00;59;0;51;2;0;3
2020-07-20 10:45:00;59;0;68;1;0;1
2020-07-20 11:00:00;64;0;46;1;0;0
2020-07-20 11:15:00;52;0;65;5;4;0
2020-07-20 11:30:00;71;2;56;2;0;0
2020-07-20 11:45:00;78;1;54;4;4;2
2020-07-20 12:00:00;78;2;56;6;6;10
2020-07-20 12:15:00;50;1;60;3;1;0
2020-07-20 12:30:00;71;2;63;7;7;1
2020-07-20 12:45:00;55;3;78;7;2;2
2020-07-20 13:00:00;67;5;71;5;5;14
2020-07-20 13:15:00;70;10;90;6;11;4
2020-07-20 13:30:00;71;23;159;9;7;10
2020-07-20 13:45:00;107;41;156;20;19;13
2020-07-20 14:00:00;118;21;132;33;11;45
2020-07-20 14:15:00;129;7;94;73;11;25
2020-07-20 14:30:00;122;3;58;75;13;6
2020-07-20 14:45:00;82;5;72;31;13;14
2020-07-20 15:00:00;110;1;72;32;13;20
2020-07-20 15:15:00;126;1;62;24;23;8
2020-07-20 15:30:00;85;1;66;17;13;5
2020-07-20 15:45:00;94;1;49;17;17;11
2020-07-20 16:00:00;116;1;51;14;9;7
2020-07-20 16:15:00;102;3;57;20;5;7
2020-07-20 16:30:00;89;5;73;18;2;1
2020-07-20 16:45:00;100;2;69;9;5;5
2020-07-20 17:00:00;81;1;52;9;4;2
2020-07-20 17:15:00;97;1;58;13;7;3
2020-07-20 17:30:00;79;1;76;5;2;0
2020-07-20 17:45:00;73;0;56;4;1;1
2020-07-20 18:00:00;60;0;55;2;0;0
2020-07-20 18:15:00;68;0;56;3;0;0
2020-07-20 18:30:00;61;1;44;5;0;2
2020-07-20 18:45:00;45;0;48;2;0;0
2020-07-20 19:00:00;37;0;38;1;1;0
2020-07-20 19:15:00;46;0;31;0;0;19
2020-07-20 19:30:00;35;0;23;0;2;0
2020-07-20 19:45:00;34;0;32;1;0;0
2020-07-20 20:00:00;23;0;37;1;0;0
2020-07-20 20:15:00;39;0;25;0;0;1
2020-07-20 20:30:00;22;2;34;0;0;0
2020-07-20 20:45:00;26;5;47;2;1;1
2020-07-20 21:00:00;33;10;95;0;11;2
2020-07-20 21:15:00;38;26;167;4;13;5
2020-07-20 21:30:00;24;16;83;34;7;15
2020-07-20 21:45:00;59;3;64;84;6;11
2020-07-20 22:00:00;118;3;26;89;4;22
2020-07-20 22:15:00;37;0;18;19;2;0
2020-07-20 22:30:00;20;0;12;6;0;0
2020-07-20 22:45:00;8;0;22;6;0;0
2020-07-20 23:00:00;12;0;11;1;0;0
2020-07-20 23:15:00;14;0;8;1;0;0
2020-07-20 23:30:00;8;1;7;0;0;0
2020-07-20 23:45:00;11;1;10;2;0;0
