DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-04-16 00:00:00;0;1;0;0;1;1;4;3;1;1;0;0
2020-04-16 00:15:00;4;3;1;0;1;2;4;5;2;2;0;0
2020-04-16 00:30:00;7;4;0;0;0;2;3;1;1;2;0;0
2020-04-16 00:45:00;5;0;0;1;3;3;2;0;1;3;0;0
2020-04-16 01:00:00;0;1;0;0;0;3;4;3;1;0;0;0
2020-04-16 01:15:00;1;0;0;0;0;0;5;2;0;1;0;0
2020-04-16 01:30:00;1;3;1;0;0;1;2;1;1;1;0;0
2020-04-16 01:45:00;1;1;0;0;1;5;3;2;1;1;0;0
2020-04-16 02:00:00;0;2;1;1;2;2;3;0;1;0;0;0
2020-04-16 02:15:00;1;1;1;0;1;2;1;1;2;1;0;0
2020-04-16 02:30:00;3;0;0;0;0;0;1;1;1;1;0;0
2020-04-16 02:45:00;2;0;1;1;3;0;2;1;3;1;0;0
2020-04-16 03:00:00;3;2;0;1;1;1;2;1;3;1;0;0
2020-04-16 03:15:00;0;0;0;0;0;5;1;0;1;0;0;0
2020-04-16 03:30:00;1;0;0;0;0;1;2;4;0;3;0;0
2020-04-16 03:45:00;3;2;0;1;0;1;2;2;2;3;0;0
2020-04-16 04:00:00;1;1;0;1;0;1;1;0;2;0;0;0
2020-04-16 04:15:00;7;4;1;0;2;6;1;0;5;3;0;0
2020-04-16 04:30:00;4;4;0;2;2;6;2;2;3;3;0;0
2020-04-16 04:45:00;8;3;0;0;1;8;6;2;5;4;0;0
2020-04-16 05:00:00;12;11;1;1;1;8;9;4;9;2;0;0
2020-04-16 05:15:00;20;13;1;3;2;16;12;6;17;3;0;0
2020-04-16 05:30:00;37;12;2;4;4;21;22;8;33;7;2;0
2020-04-16 05:45:00;30;13;2;6;7;48;48;24;27;7;1;1
2020-04-16 06:00:00;32;9;1;1;6;30;36;22;35;9;8;6
2020-04-16 06:15:00;38;12;2;4;5;50;64;28;39;9;0;2
2020-04-16 06:30:00;47;20;0;8;21;78;79;40;51;10;1;0
