DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-06-12 00:00:00;0;3;0;0;0;1;0;5;0;0;0;0;0
2020-06-12 00:15:00;1;5;2;2;1;6;1;3;0;0;0;0;0
2020-06-12 00:30:00;2;3;1;1;0;1;0;4;0;0;0;0;0
2020-06-12 00:45:00;0;3;3;3;0;0;0;6;0;0;0;0;0
2020-06-12 01:00:00;0;2;0;0;0;6;0;3;0;0;0;0;0
2020-06-12 01:15:00;0;2;0;0;1;3;1;1;0;0;0;0;0
2020-06-12 01:30:00;0;0;1;1;0;0;0;1;0;0;0;0;0
2020-06-12 01:45:00;0;2;1;1;0;2;0;0;0;0;0;0;0
2020-06-12 02:00:00;0;2;0;1;1;0;0;2;0;0;0;0;0
2020-06-12 02:15:00;0;1;1;1;2;0;2;1;0;0;0;0;0
2020-06-12 02:30:00;0;0;2;1;0;4;0;1;0;0;0;0;0
2020-06-12 02:45:00;0;2;0;0;1;2;0;0;0;0;0;0;0
2020-06-12 03:00:00;0;1;1;1;1;0;1;2;0;0;0;0;0
2020-06-12 03:15:00;0;0;1;0;0;0;0;2;0;0;0;0;0
2020-06-12 03:30:00;0;2;1;0;1;1;1;0;0;0;0;0;0
2020-06-12 03:45:00;0;0;0;0;0;2;0;1;0;0;0;0;0
2020-06-12 04:00:00;0;1;0;0;0;0;0;1;0;0;0;0;0
2020-06-12 04:15:00;2;3;0;0;0;1;0;2;0;0;0;0;0
2020-06-12 04:30:00;2;3;0;0;1;0;1;0;0;0;0;0;0
2020-06-12 04:45:00;0;5;2;2;2;1;2;4;0;0;0;0;0
2020-06-12 05:00:00;0;5;0;0;0;2;0;3;0;0;0;0;0
2020-06-12 05:15:00;0;3;3;3;1;2;0;10;0;0;0;0;0
2020-06-12 05:30:00;1;7;7;6;4;3;4;17;0;0;0;0;0
2020-06-12 05:45:00;0;9;3;3;0;6;1;8;0;0;0;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;0;10;6;6;6;5;5;15;0;0;0;0;0
2020-06-12 06:30:00;1;10;17;17;3;12;3;25;0;0;0;0;0
2020-06-12 06:45:00;1;10;4;4;5;8;5;31;0;0;0;0;0
2020-06-12 07:00:00;3;12;1;1;9;3;7;11;0;0;0;0;0
2020-06-12 07:15:00;3;15;5;5;14;7;6;28;0;0;0;0;0
2020-06-12 07:30:00;0;12;7;9;8;9;11;26;0;0;0;0;0
2020-06-12 07:45:00;1;17;10;9;8;12;8;24;0;0;0;0;0
2020-06-12 08:00:00;1;15;2;3;3;9;3;32;0;0;0;0;0
2020-06-12 08:15:00;4;20;7;8;7;10;6;23;0;0;0;0;0
2020-06-12 08:30:00;2;14;6;6;7;7;7;27;0;0;0;0;0
2020-06-12 08:45:00;2;29;6;6;6;8;5;28;0;0;0;0;0
2020-06-12 09:15:00;2;29;6;6;6;5;6;29;0;0;0;0;0
2020-06-12 09:30:00;4;29;5;5;8;13;8;39;0;0;0;0;0
2020-06-12 09:45:00;0;26;9;12;9;13;10;42;0;0;0;0;0
2020-06-12 10:00:00;1;23;3;5;10;9;10;37;0;0;0;0;0
2020-06-12 10:15:00;2;29;1;1;13;12;13;29;0;0;0;0;0
2020-06-12 10:30:00;0;30;9;9;13;24;13;33;0;0;0;0;0
