DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-10-02 00:00:00;3;4;4;2;2;0;1;1;0;0
2019-10-02 00:15:00;1;6;4;6;3;2;1;4;0;0
2019-10-02 00:30:00;3;4;2;3;0;0;2;3;0;0
2019-10-02 00:45:00;3;1;2;2;2;3;1;1;0;0
2019-10-02 01:00:00;0;0;1;1;0;0;1;1;0;0
2019-10-02 01:15:00;0;1;1;0;0;0;2;0;0;0
2019-10-02 01:30:00;1;1;1;0;0;0;0;1;0;0
2019-10-02 01:45:00;1;0;1;3;1;0;1;1;0;0
2019-10-02 02:00:00;2;4;0;1;2;0;1;3;0;0
2019-10-02 02:15:00;3;1;0;0;0;1;1;0;0;0
2019-10-02 02:30:00;3;1;1;0;1;1;0;0;0;0
2019-10-02 02:45:00;1;1;1;0;0;0;0;2;0;0
2019-10-02 03:00:00;2;2;0;0;0;0;0;1;0;0
2019-10-02 03:15:00;1;0;0;0;1;0;0;1;0;0
2019-10-02 03:30:00;3;1;4;2;0;0;0;0;0;0
2019-10-02 03:45:00;9;4;2;2;1;0;1;1;0;0
2019-10-02 04:00:00;5;1;4;1;1;0;1;0;0;0
2019-10-02 04:15:00;5;1;2;0;1;0;1;1;0;0
2019-10-02 04:30:00;8;4;1;3;0;1;0;1;0;0
2019-10-02 04:45:00;27;8;10;3;0;1;1;5;0;0
2019-10-02 05:00:00;77;8;13;3;2;5;3;5;0;0
2019-10-02 05:15:00;126;10;43;12;6;6;2;10;0;0
2019-10-02 05:30:00;185;10;59;11;7;13;10;25;1;0
2019-10-02 05:45:00;98;20;34;14;21;5;41;80;2;0
2019-10-02 06:00:00;68;21;25;20;69;5;94;106;0;1
2019-10-02 06:15:00;74;19;33;11;28;1;36;41;0;0
2019-10-02 06:30:00;83;27;55;8;12;7;18;19;2;0
2019-10-02 06:45:00;97;23;58;6;7;5;10;16;0;0
