DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-04-10 00:00:00;6;6;1;0;0;6;2;0;1
2020-04-10 00:15:00;4;4;0;0;0;7;4;0;0
2020-04-10 00:30:00;6;0;0;0;0;5;2;0;0
2020-04-10 00:45:00;5;2;0;0;0;6;3;0;0
2020-04-10 01:00:00;4;2;0;0;0;7;3;0;0
2020-04-10 01:15:00;4;1;0;0;0;4;3;0;0
2020-04-10 01:30:00;7;3;0;0;0;2;2;0;0
2020-04-10 01:45:00;1;1;0;0;0;1;0;0;0
2020-04-10 02:00:00;2;5;0;0;0;1;0;0;0
2020-04-10 02:15:00;1;2;0;0;0;1;0;0;0
2020-04-10 02:30:00;2;4;0;0;0;0;0;0;0
2020-04-10 02:45:00;1;1;0;0;0;0;1;0;0
2020-04-10 03:00:00;2;3;1;0;0;3;2;0;0
2020-04-10 03:15:00;0;0;0;0;0;1;0;0;0
2020-04-10 03:30:00;3;1;0;0;0;0;1;0;0
2020-04-10 03:45:00;1;0;0;0;0;1;1;0;0
2020-04-10 04:00:00;5;1;0;0;0;0;0;0;0
2020-04-10 04:15:00;1;0;0;0;0;0;0;0;0
2020-04-10 04:30:00;1;0;0;0;0;4;1;0;0
2020-04-10 04:45:00;3;2;0;0;0;1;1;0;0
2020-04-10 05:00:00;5;3;0;0;0;13;0;0;0
2020-04-10 05:15:00;6;0;0;0;0;5;1;0;0
2020-04-10 05:30:00;7;5;1;0;0;15;14;0;1
2020-04-10 05:45:00;19;9;0;0;0;10;12;0;1
2020-04-10 06:00:00;20;12;0;0;0;13;7;0;1
2020-04-10 06:15:00;8;2;0;0;0;11;5;0;0
2020-04-10 06:30:00;13;8;0;0;0;12;7;0;1
2020-04-10 06:45:00;5;4;0;0;0;10;3;0;0
2020-04-10 07:00:00;11;12;0;2;1;7;9;0;0
2020-04-10 07:15:00;11;8;1;0;0;10;5;0;1
2020-04-10 07:30:00;8;10;0;0;0;10;6;0;0
2020-04-10 07:45:00;7;8;0;0;0;13;5;0;0
2020-04-10 08:00:00;7;4;0;0;0;7;9;0;0
2020-04-10 08:15:00;10;6;0;0;0;13;9;0;0
2020-04-10 08:30:00;11;5;0;1;1;13;11;0;0
2020-04-10 08:45:00;15;7;0;0;0;10;9;0;1
2020-04-10 09:00:00;18;8;1;0;0;12;13;0;0
2020-04-10 09:15:00;17;11;1;0;0;14;12;0;0
2020-04-10 09:30:00;14;17;1;0;0;19;19;0;0
2020-04-10 09:45:00;20;22;2;5;0;27;17;0;0
2020-04-10 10:00:00;28;24;2;2;0;17;15;0;0
2020-04-10 10:15:00;23;21;1;1;0;16;18;0;1
2020-04-10 10:30:00;28;26;1;3;2;31;23;0;0
2020-04-10 10:45:00;24;24;1;3;0;37;25;0;3
2020-04-10 11:00:00;31;36;0;1;0;27;17;0;0
2020-04-10 11:15:00;29;24;0;1;0;21;26;0;0
2020-04-10 11:30:00;40;32;0;0;1;37;32;0;3
2020-04-10 11:45:00;37;35;1;2;2;28;20;0;1
2020-04-10 12:00:00;35;33;0;2;1;54;32;0;2
2020-04-10 12:15:00;36;38;0;0;0;38;23;0;1
2020-04-10 12:30:00;27;39;3;1;0;38;26;0;0
2020-04-10 12:45:00;35;35;0;0;0;38;27;0;1
2020-04-10 13:00:00;35;47;3;0;0;49;35;3;0
2020-04-10 13:15:00;36;37;1;3;4;38;26;4;2
2020-04-10 13:30:00;48;24;0;1;0;45;32;0;1
2020-04-10 13:45:00;35;30;0;0;0;39;24;0;1
2020-04-10 14:00:00;50;41;1;1;1;48;32;0;4
2020-04-10 14:15:00;39;34;0;2;0;28;23;0;1
2020-04-10 14:30:00;55;47;4;1;0;39;25;0;0
2020-04-10 14:45:00;31;30;0;0;0;37;33;0;1
2020-04-10 15:00:00;46;38;1;2;1;48;28;0;0
2020-04-10 15:15:00;45;37;3;1;0;35;26;1;2
2020-04-10 15:30:00;42;33;1;1;3;39;28;0;2
2020-04-10 15:45:00;29;34;0;0;0;41;32;1;2
2020-04-10 16:00:00;36;42;3;2;0;48;31;0;1
2020-04-10 16:15:00;37;25;1;0;0;32;26;0;0
2020-04-10 16:30:00;53;39;1;2;1;47;36;0;1
2020-04-10 16:45:00;43;36;0;0;1;32;28;0;0
2020-04-10 17:00:00;38;33;0;0;0;35;28;5;2
2020-04-10 17:15:00;29;33;0;1;0;42;33;0;1
2020-04-10 17:30:00;43;36;1;1;0;36;30;0;0
2020-04-10 17:45:00;49;30;0;2;1;26;28;0;0
2020-04-10 18:00:00;45;26;1;1;0;59;26;0;0
2020-04-10 18:15:00;33;27;0;3;1;54;15;3;1
2020-04-10 18:30:00;38;35;0;1;0;56;15;0;0
2020-04-10 18:45:00;33;29;3;2;0;49;14;0;1
2020-04-10 19:00:00;32;32;2;1;0;46;20;0;2
2020-04-10 19:15:00;40;15;0;3;1;39;17;0;1
2020-04-10 19:30:00;40;36;1;0;0;34;23;1;1
2020-04-10 19:45:00;31;19;0;1;0;41;34;0;0
2020-04-10 20:00:00;42;29;0;1;0;43;25;4;0
2020-04-10 20:15:00;32;18;1;2;1;41;7;0;0
2020-04-10 20:30:00;32;18;2;1;1;11;57;0;1
2020-04-10 20:45:00;24;7;0;0;0;11;41;0;0
2020-04-10 21:00:00;34;15;0;2;0;21;38;0;0
2020-04-10 21:15:00;25;16;0;0;0;22;27;0;0
2020-04-10 21:30:00;22;12;0;0;0;23;14;0;0
2020-04-10 21:45:00;18;22;0;0;0;14;9;0;0
2020-04-10 22:00:00;30;22;0;0;0;13;11;0;0
2020-04-10 22:15:00;11;8;0;0;0;12;11;0;0
2020-04-10 22:30:00;14;12;1;0;0;11;4;0;0
2020-04-10 22:45:00;10;9;1;0;0;12;6;0;0
2020-04-10 23:00:00;11;8;0;0;0;11;6;0;1
2020-04-10 23:15:00;9;6;0;0;0;9;3;0;0
2020-04-10 23:30:00;8;7;2;0;0;10;8;0;0
2020-04-10 23:45:00;8;5;0;0;0;3;3;0;0
