DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-02-18 00:00:00;11;9;0;0;0;9;8;0;0
2020-02-18 00:15:00;11;11;0;1;1;16;6;0;0
2020-02-18 00:30:00;7;4;0;0;0;13;4;0;0
2020-02-18 00:45:00;8;2;0;0;0;13;5;0;2
2020-02-18 01:00:00;13;7;0;0;0;10;7;0;0
2020-02-18 01:15:00;5;4;0;0;1;12;2;0;0
2020-02-18 01:30:00;12;3;0;0;0;6;4;0;0
2020-02-18 01:45:00;7;2;0;0;2;7;2;0;0
2020-02-18 02:00:00;8;9;1;0;0;7;1;0;0
2020-02-18 02:15:00;3;4;0;0;0;7;3;0;0
2020-02-18 02:30:00;12;4;0;0;0;8;3;0;0
2020-02-18 02:45:00;7;0;0;0;0;7;1;0;0
2020-02-18 03:00:00;9;2;0;0;0;8;3;0;0
2020-02-18 03:15:00;6;4;0;0;0;7;2;0;0
2020-02-18 03:30:00;7;7;0;1;0;9;4;0;0
2020-02-18 03:45:00;12;6;0;0;0;17;3;0;0
2020-02-18 04:00:00;14;4;0;0;0;13;4;0;0
2020-02-18 04:15:00;15;9;1;1;1;11;2;0;0
2020-02-18 04:30:00;13;12;1;0;1;23;8;0;0
2020-02-18 04:45:00;14;10;0;0;2;37;19;0;0
2020-02-18 05:00:00;45;21;1;2;0;126;79;0;0
2020-02-18 05:15:00;37;37;2;0;3;168;148;0;5
2020-02-18 05:30:00;75;79;3;0;3;213;169;0;6
2020-02-18 05:45:00;140;123;4;0;3;182;146;0;2
2020-02-18 06:00:00;208;202;2;1;2;221;175;0;2
2020-02-18 06:15:00;116;118;7;3;3;221;186;0;13
2020-02-18 06:30:00;108;118;3;2;6;280;258;3;15
2020-02-18 06:45:00;91;98;15;7;13;222;250;2;11
2020-02-18 07:00:00;88;92;6;13;17;235;249;7;6
2020-02-18 07:15:00;102;104;8;9;12;242;256;4;18
2020-02-18 07:30:00;108;107;6;10;9;283;297;5;16
2020-02-18 07:45:00;132;143;9;13;18;275;287;4;9
2020-02-18 08:00:00;128;139;12;7;15;230;255;12;3
2020-02-18 08:15:00;109;128;10;20;11;200;197;19;10
2020-02-18 08:30:00;118;111;9;18;11;211;228;22;5
2020-02-18 08:45:00;107;102;12;7;10;169;173;32;2
2020-02-18 09:00:00;92;108;9;20;15;134;168;3;1
2020-02-18 09:15:00;97;105;8;10;12;150;182;2;3
2020-02-18 09:30:00;94;90;10;11;12;130;167;8;0
2020-02-18 09:45:00;114;116;12;16;13;126;143;6;0
2020-02-18 10:00:00;111;99;16;21;18;104;142;23;0
2020-02-18 10:15:00;120;98;17;33;24;109;142;28;2
2020-02-18 10:30:00;131;124;13;27;16;111;152;3;0
2020-02-18 10:45:00;120;122;12;25;17;117;141;11;10
2020-02-18 11:00:00;124;148;16;28;20;114;141;12;2
2020-02-18 11:15:00;114;112;11;22;16;105;130;4;0
2020-02-18 11:30:00;121;132;11;27;17;118;149;1;1
2020-02-18 11:45:00;125;137;16;22;16;122;128;9;0
2020-02-18 12:00:00;141;146;14;27;17;111;119;21;0
2020-02-18 12:15:00;140;134;12;23;12;126;123;20;1
2020-02-18 12:30:00;144;185;12;18;11;120;143;52;0
2020-02-18 12:45:00;130;148;10;22;12;145;166;46;2
2020-02-18 13:00:00;123;146;12;19;16;131;164;21;1
2020-02-18 13:15:00;139;160;11;24;9;197;202;13;2
2020-02-18 13:30:00;156;150;10;23;17;215;217;43;1
2020-02-18 13:45:00;156;175;10;20;15;184;190;71;0
2020-02-18 14:00:00;208;217;19;12;13;144;156;26;0
2020-02-18 14:15:00;278;282;16;22;11;128;138;17;1
2020-02-18 14:30:00;267;269;8;20;12;130;143;24;0
2020-02-18 14:45:00;233;234;14;23;11;111;136;39;1
2020-02-18 15:00:00;234;247;12;16;11;110;125;32;2
2020-02-18 15:15:00;248;245;15;23;13;127;146;2;2
2020-02-18 15:30:00;264;263;17;22;10;126;160;36;0
2020-02-18 15:45:00;277;264;25;30;14;134;168;4;0
2020-02-18 16:00:00;270;263;10;26;14;120;164;35;1
2020-02-18 16:15:00;278;279;15;26;18;128;171;16;2
2020-02-18 16:30:00;261;261;16;29;18;148;166;77;3
2020-02-18 16:45:00;250;255;17;25;10;138;148;2;2
2020-02-18 17:00:00;220;229;14;29;7;126;170;14;4
2020-02-18 17:15:00;274;266;16;24;21;133;185;15;3
2020-02-18 17:30:00;276;262;14;28;10;140;162;13;2
2020-02-18 17:45:00;256;263;11;28;14;129;155;18;2
2020-02-18 18:00:00;206;234;3;19;6;113;155;15;1
2020-02-18 18:15:00;205;222;11;12;11;120;145;21;10
2020-02-18 18:30:00;184;192;3;20;9;93;123;10;1
2020-02-18 18:45:00;139;152;1;19;6;102;125;13;5
2020-02-18 19:00:00;129;157;3;17;4;94;106;23;4
2020-02-18 19:15:00;138;137;1;6;3;79;90;0;5
2020-02-18 19:30:00;102;113;1;1;0;82;78;7;4
2020-02-18 19:45:00;92;85;1;3;2;60;51;13;2
2020-02-18 20:00:00;90;98;1;3;1;74;68;5;0
2020-02-18 20:15:00;88;97;1;0;0;71;62;4;5
2020-02-18 20:30:00;67;79;1;0;0;80;71;0;0
2020-02-18 20:45:00;67;66;2;3;1;80;64;0;6
2020-02-18 21:00:00;79;58;0;1;2;175;119;2;4
2020-02-18 21:15:00;58;63;2;0;1;158;121;0;2
2020-02-18 21:30:00;79;74;0;1;1;140;102;0;0
2020-02-18 21:45:00;125;116;0;1;2;62;40;0;0
2020-02-18 22:00:00;212;210;1;1;1;50;43;0;6
2020-02-18 22:15:00;128;119;3;0;1;47;37;0;1
2020-02-18 22:30:00;68;60;0;3;0;41;34;0;1
2020-02-18 22:45:00;44;29;0;0;0;22;23;0;0
2020-02-18 23:00:00;52;36;1;0;0;40;21;0;1
2020-02-18 23:15:00;31;18;0;0;0;19;14;0;0
2020-02-18 23:30:00;17;21;0;0;0;19;10;0;0
