DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-06-28 00:00:00;27;31;1;2;0;24;20;0;0
2020-06-28 00:15:00;39;23;0;0;0;26;22;0;0
2020-06-28 00:30:00;22;20;0;0;0;33;20;0;0
2020-06-28 00:45:00;24;18;0;0;1;26;19;0;0
2020-06-28 01:00:00;27;15;0;0;0;20;15;0;0
2020-06-28 01:15:00;27;16;0;0;0;22;9;0;0
2020-06-28 01:30:00;22;10;0;0;1;18;13;0;0
2020-06-28 01:45:00;20;18;0;0;0;20;17;0;0
2020-06-28 02:00:00;13;6;1;1;0;19;11;0;0
2020-06-28 02:15:00;16;7;0;0;1;13;8;0;0
2020-06-28 02:30:00;13;7;0;0;0;10;4;0;0
2020-06-28 02:45:00;12;12;0;1;0;11;10;0;0
2020-06-28 03:00:00;5;6;0;0;0;7;7;0;0
2020-06-28 03:15:00;12;11;0;0;0;12;7;0;0
2020-06-28 03:30:00;9;11;0;0;0;9;3;0;0
2020-06-28 03:45:00;10;4;0;0;0;10;7;0;0
2020-06-28 04:00:00;6;4;0;0;0;6;3;0;0
2020-06-28 04:15:00;8;6;0;0;0;12;3;0;0
2020-06-28 04:30:00;8;4;1;0;0;1;1;0;0
2020-06-28 04:45:00;9;3;0;0;2;5;4;0;1
2020-06-28 05:00:00;10;3;0;0;0;14;2;0;0
2020-06-28 05:15:00;11;9;0;0;0;15;7;0;0
2020-06-28 05:30:00;6;3;0;0;0;16;6;0;0
2020-06-28 05:45:00;16;12;0;0;0;19;17;0;1
2020-06-28 06:00:00;9;6;0;0;0;3;8;0;0
2020-06-28 06:15:00;13;7;0;0;0;10;3;0;0
2020-06-28 06:30:00;13;9;0;0;0;12;13;0;1
2020-06-28 06:45:00;10;8;1;0;0;9;5;0;0
2020-06-28 07:00:00;19;10;0;1;0;16;10;0;0
2020-06-28 07:15:00;18;8;0;0;0;15;7;0;2
2020-06-28 07:30:00;20;11;0;1;0;9;4;0;0
2020-06-28 07:45:00;12;17;1;0;0;15;14;0;0
2020-06-28 08:00:00;11;10;0;0;0;18;11;0;0
2020-06-28 08:15:00;25;16;2;1;1;19;19;0;1
2020-06-28 08:30:00;24;10;1;2;0;21;15;0;0
2020-06-28 08:45:00;31;26;1;1;0;30;22;0;2
2020-06-28 09:00:00;27;18;0;1;3;39;23;0;0
2020-06-28 09:15:00;42;34;1;1;3;38;22;0;1
2020-06-28 09:30:00;37;26;2;1;0;37;32;0;1
2020-06-28 09:45:00;48;53;0;0;1;37;38;0;1
2020-06-28 10:00:00;43;29;2;1;1;46;34;0;1
2020-06-28 10:15:00;59;37;1;2;0;59;43;0;0
2020-06-28 10:30:00;53;44;0;2;1;55;43;0;2
2020-06-28 10:45:00;70;65;0;2;1;64;57;5;3
2020-06-28 11:00:00;58;48;2;1;1;59;52;2;1
2020-06-28 11:15:00;69;66;1;7;0;59;40;21;2
2020-06-28 11:30:00;62;61;0;3;3;62;54;2;1
2020-06-28 11:45:00;93;68;0;1;2;65;52;0;2
2020-06-28 12:00:00;59;56;1;1;1;57;52;0;1
2020-06-28 12:15:00;81;70;0;3;1;58;55;0;0
2020-06-28 12:30:00;56;47;1;0;1;66;46;0;0
2020-06-28 12:45:00;74;64;1;1;1;86;61;0;2
2020-06-28 13:00:00;69;64;5;2;4;60;66;0;4
2020-06-28 13:15:00;83;75;3;3;0;87;64;0;0
2020-06-28 13:30:00;64;65;1;1;2;68;70;0;0
2020-06-28 13:45:00;74;62;4;1;0;81;79;0;2
2020-06-28 14:00:00;67;52;1;2;3;67;46;1;0
2020-06-28 14:15:00;94;85;3;4;4;79;72;0;1
2020-06-28 14:30:00;71;71;0;3;3;67;52;0;0
2020-06-28 14:45:00;77;80;3;5;2;78;65;0;1
2020-06-28 15:00:00;76;59;1;6;0;86;65;0;0
2020-06-28 15:15:00;74;78;4;9;5;66;58;0;0
2020-06-28 15:30:00;71;63;1;2;3;73;64;0;2
2020-06-28 15:45:00;97;84;1;5;0;76;74;0;2
2020-06-28 16:00:00;81;74;1;4;2;71;59;0;5
2020-06-28 16:15:00;94;77;3;7;1;76;71;0;10
2020-06-28 16:30:00;76;60;0;3;0;73;67;0;0
2020-06-28 16:45:00;86;75;4;4;2;81;81;1;2
2020-06-28 17:00:00;76;70;3;4;1;68;64;0;1
2020-06-28 17:15:00;86;89;0;2;1;94;79;0;1
2020-06-28 17:30:00;81;68;1;2;0;78;74;1;1
2020-06-28 17:45:00;79;84;0;1;0;89;71;2;2
2020-06-28 18:00:00;67;61;0;2;0;80;69;2;1
2020-06-28 18:15:00;75;73;1;2;1;78;74;0;2
2020-06-28 18:30:00;72;59;1;0;0;90;59;0;3
2020-06-28 18:45:00;71;59;1;3;2;81;74;0;2
2020-06-28 19:00:00;74;52;0;3;1;72;60;1;0
2020-06-28 19:15:00;89;74;1;1;0;73;64;0;1
2020-06-28 19:30:00;61;56;1;2;2;62;57;0;4
2020-06-28 19:45:00;63;45;3;0;0;81;89;0;1
2020-06-28 20:00:00;66;70;0;0;1;70;66;0;2
2020-06-28 20:15:00;85;76;2;3;1;73;60;0;0
2020-06-28 20:30:00;60;51;2;2;3;73;50;0;0
2020-06-28 20:45:00;73;52;1;2;1;68;61;0;0
2020-06-28 21:00:00;53;49;0;0;0;77;46;0;4
2020-06-28 21:15:00;52;43;1;2;1;63;45;0;7
2020-06-28 21:30:00;45;45;1;1;1;61;42;0;2
2020-06-28 21:45:00;44;26;0;3;2;50;43;0;0
2020-06-28 22:00:00;38;32;2;1;0;43;26;0;0
2020-06-28 22:15:00;41;30;0;1;1;44;33;0;0
2020-06-28 22:30:00;42;27;1;0;0;36;23;0;0
2020-06-28 22:45:00;29;21;0;1;1;33;22;0;2
2020-06-28 23:00:00;24;22;0;0;0;18;19;0;0
2020-06-28 23:15:00;25;19;0;0;0;33;26;0;0
2020-06-28 23:30:00;18;12;0;0;0;21;11;0;0
2020-06-28 23:45:00;26;12;0;0;0;19;11;0;1
