DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-09-03 00:00:00;15;14;2;0;0;5;3;0;0;0;0
2019-09-03 00:15:00;10;7;0;1;0;9;2;0;0;0;0
2019-09-03 00:30:00;5;4;1;2;0;9;4;0;0;0;0
2019-09-03 00:45:00;7;4;1;1;0;6;1;0;0;0;0
2019-09-03 01:00:00;8;3;3;2;0;8;0;0;0;0;0
2019-09-03 01:15:00;8;3;1;1;0;7;0;0;0;0;0
2019-09-03 01:30:00;4;1;1;3;0;4;1;0;0;0;0
2019-09-03 01:45:00;5;3;1;0;0;2;1;0;0;0;0
2019-09-03 02:00:00;8;3;1;0;0;4;1;0;0;0;0
2019-09-03 02:15:00;6;2;0;0;0;3;1;0;0;0;0
2019-09-03 02:30:00;3;3;0;1;0;0;0;0;0;0;0
2019-09-03 02:45:00;5;1;1;1;0;8;0;0;0;0;0
2019-09-03 03:00:00;1;1;0;2;0;2;1;0;0;0;0
2019-09-03 03:15:00;5;3;0;0;0;3;0;0;0;0;0
2019-09-03 03:30:00;9;4;1;1;0;3;0;0;0;0;0
2019-09-03 03:45:00;4;5;0;0;0;5;1;0;0;0;0
2019-09-03 04:00:00;10;9;0;1;0;5;0;0;0;0;0
2019-09-03 04:15:00;13;8;2;4;0;7;0;0;0;0;0
2019-09-03 04:30:00;15;11;1;1;0;6;2;0;0;0;0
2019-09-03 04:45:00;18;10;1;1;0;16;3;0;0;0;0
2019-09-03 05:00:00;20;16;0;10;0;37;3;0;0;0;0
2019-09-03 05:15:00;40;19;4;10;0;85;6;0;2;0;0
2019-09-03 05:30:00;44;42;1;22;0;128;10;0;0;0;0
2019-09-03 05:45:00;84;75;6;31;0;120;10;0;0;0;0
2019-09-03 06:00:00;78;93;8;29;0;109;13;0;0;0;0
2019-09-03 06:15:00;68;70;7;23;0;148;14;0;0;0;0
2019-09-03 06:30:00;71;63;10;32;0;158;19;0;0;0;0
2019-09-03 06:45:00;58;68;11;23;0;166;14;0;0;0;0
2019-09-03 07:00:00;70;74;13;27;0;156;18;0;0;0;0
2019-09-03 07:15:00;70;74;9;32;0;169;23;0;5;0;0
2019-09-03 07:30:00;67;79;10;36;0;157;16;0;0;0;0
2019-09-03 07:45:00;67;78;14;51;0;185;22;0;0;0;0
2019-09-03 08:00:00;69;58;8;29;0;136;24;0;3;0;0
2019-09-03 08:15:00;71;72;17;35;0;130;27;0;0;0;0
2019-09-03 08:30:00;83;77;9;43;0;125;32;0;0;0;0
2019-09-03 08:45:00;85;62;15;38;0;125;18;0;0;0;0
2019-09-03 09:00:00;76;74;11;29;0;116;24;2;0;0;0
2019-09-03 09:15:00;74;78;17;37;0;108;15;1;0;0;0
2019-09-03 09:30:00;69;70;15;31;0;106;28;0;0;0;0
2019-09-03 09:45:00;88;84;23;42;0;105;24;21;0;15;0
2019-09-03 10:00:00;71;55;14;41;0;89;14;0;0;0;0
2019-09-03 10:15:00;85;84;19;49;0;92;17;5;0;0;0
2019-09-03 10:30:00;81;66;17;45;0;76;21;0;0;0;0
2019-09-03 10:45:00;89;84;28;44;0;82;17;0;1;0;0
2019-09-03 11:00:00;88;77;15;40;0;93;26;0;0;0;0
2019-09-03 11:15:00;87;80;24;38;0;85;18;0;0;0;0
2019-09-03 11:30:00;103;97;21;44;0;97;20;0;0;0;0
2019-09-03 11:45:00;83;84;21;31;0;87;18;1;0;0;0
2019-09-03 12:00:00;92;81;23;63;0;66;29;8;0;0;1
2019-09-03 12:15:00;92;80;27;38;0;83;18;0;0;0;0
2019-09-03 12:30:00;95;93;14;50;0;86;26;0;0;0;0
2019-09-03 12:45:00;98;76;20;48;0;80;22;0;0;0;0
2019-09-03 13:00:00;94;105;20;44;0;101;16;0;1;0;0
