DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-06-05 00:00:00;6;2;0;9;0;10;0;0;0
2020-06-05 00:15:00;7;1;0;6;0;14;1;0;0
2020-06-05 00:30:00;7;0;0;4;0;12;1;0;0
2020-06-05 00:45:00;1;0;0;2;0;13;1;0;0
2020-06-05 01:00:00;1;0;0;1;0;12;1;0;0
2020-06-05 01:15:00;2;3;1;4;0;14;1;0;0
2020-06-05 01:30:00;4;1;0;6;0;12;0;0;0
2020-06-05 01:45:00;3;2;0;2;0;14;1;0;0
2020-06-05 02:00:00;2;0;0;2;0;12;1;0;0
2020-06-05 02:15:00;5;2;0;4;0;14;1;0;0
2020-06-05 02:30:00;3;1;0;2;0;12;1;0;0
2020-06-05 02:45:00;2;1;0;4;0;13;0;0;0
2020-06-05 03:00:00;2;0;0;3;0;12;1;0;0
2020-06-05 03:15:00;1;2;0;6;0;14;1;0;0
2020-06-05 03:30:00;1;0;0;2;0;12;1;0;0
2020-06-05 03:45:00;2;1;0;2;0;14;1;0;0
2020-06-05 04:00:00;4;3;0;4;0;12;0;0;0
2020-06-05 04:15:00;5;2;3;10;0;13;1;0;0
2020-06-05 04:30:00;17;3;3;11;0;12;1;0;0
2020-06-05 04:45:00;31;6;1;10;0;14;1;0;0
2020-06-05 05:00:00;67;9;1;20;0;9;0;0;0
2020-06-05 05:15:00;119;15;1;73;0;11;1;0;0
2020-06-05 05:30:00;89;17;1;112;0;9;1;0;0
2020-06-05 05:45:00;123;41;1;191;0;11;0;0;0
2020-06-05 06:00:00;92;20;3;96;0;9;1;0;0
2020-06-05 06:15:00;85;15;1;111;0;11;1;0;0
2020-06-05 06:30:00;80;23;6;117;0;9;0;0;0
2020-06-05 06:45:00;84;14;7;108;0;10;1;0;0
2020-06-05 07:00:00;75;14;5;94;0;10;0;0;0
2020-06-05 07:15:00;75;11;6;117;1;10;1;0;0
2020-06-05 07:30:00;71;8;7;107;3;10;1;0;0
2020-06-05 07:45:00;73;11;2;134;0;10;0;0;0
2020-06-05 08:00:00;76;8;4;100;0;10;1;0;0
2020-06-05 08:15:00;78;20;4;99;0;10;0;0;0
2020-06-05 08:30:00;79;14;11;82;0;10;1;0;0
2020-06-05 08:45:00;56;8;16;122;0;9;1;0;0
2020-06-05 09:00:00;79;16;8;88;0;13;0;0;0
2020-06-05 09:15:00;68;16;9;101;0;12;1;0;0
2020-06-05 09:30:00;87;18;15;99;0;13;1;0;0
2020-06-05 09:45:00;80;12;15;97;8;12;0;0;0
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;94;19;17;103;2;13;1;0;0
2020-06-05 10:30:00;104;13;17;76;1;13;1;0;0
2020-06-05 10:45:00;95;26;19;124;0;13;0;0;0
2020-06-05 11:00:00;108;14;21;96;1;12;1;0;0
2020-06-05 11:15:00;111;19;21;107;0;13;1;0;0
2020-06-05 11:45:00;126;24;16;133;0;13;1;0;0
2020-06-05 12:00:00;129;27;21;144;4;13;1;0;0
2020-06-05 12:15:00;122;18;12;131;3;13;1;0;0
2020-06-05 12:30:00;141;26;24;121;12;13;0;0;0
2020-06-05 12:45:00;112;20;17;124;0;12;1;0;0
2020-06-05 13:00:00;122;21;29;132;2;12;1;0;0
2020-06-05 13:15:00;118;18;18;145;5;9;0;0;0
2020-06-05 13:30:00;153;16;19;129;1;10;1;0;0
2020-06-05 13:45:00;135;16;16;169;52;10;0;0;0
2020-06-05 14:00:00;156;19;26;149;1;10;1;0;0
2020-06-05 14:15:00;141;21;31;147;15;10;1;0;0
2020-06-05 14:30:00;139;21;23;145;3;10;0;0;0
2020-06-05 14:45:00;144;12;18;143;0;9;1;0;0
2020-06-05 15:00:00;129;18;25;149;4;10;1;0;0
2020-06-05 15:15:00;142;22;33;150;8;10;0;0;0
2020-06-05 15:30:00;118;19;17;148;2;10;1;0;0
2020-06-05 15:45:00;113;19;21;138;0;10;0;0;0
2020-06-05 16:00:00;126;10;22;102;5;10;1;0;0
2020-06-05 16:15:00;121;21;25;126;0;10;1;0;0
2020-06-05 16:30:00;118;23;24;132;5;10;0;0;0
2020-06-05 16:45:00;106;18;28;123;1;10;1;0;0
2020-06-05 17:00:00;114;23;19;120;1;10;1;0;0
2020-06-05 17:15:00;122;16;27;106;5;10;0;0;0
2020-06-05 17:30:00;112;14;15;112;5;10;1;0;0
2020-06-05 17:45:00;100;27;17;120;2;10;0;0;0
2020-06-05 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 18:15:00;107;22;14;104;0;10;1;0;0
2020-06-05 18:30:00;69;9;6;76;0;10;0;0;0
2020-06-05 18:45:00;88;5;7;67;0;10;1;0;0
2020-06-05 19:00:00;76;11;8;83;0;10;1;0;0
2020-06-05 19:15:00;75;5;2;62;0;10;0;0;0
2020-06-05 19:30:00;62;4;4;61;2;10;1;0;0
