DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-06-26 00:00:00;12;2;0;6;0;10;0;0;0
2020-06-26 00:15:00;8;6;3;6;0;14;1;0;0
2020-06-26 00:30:00;11;1;0;4;0;12;1;0;0
2020-06-26 00:45:00;9;2;0;5;0;13;1;0;0
2020-06-26 01:00:00;5;0;0;3;0;12;0;0;0
2020-06-26 01:15:00;5;2;0;3;0;14;1;0;0
2020-06-26 01:30:00;1;2;0;1;0;12;1;0;0
2020-06-26 01:45:00;5;1;0;2;0;14;1;0;0
2020-06-26 02:00:00;1;0;0;1;0;12;1;0;0
2020-06-26 02:15:00;2;2;0;2;0;14;1;0;0
2020-06-26 02:30:00;2;0;0;0;0;12;0;0;0
2020-06-26 02:45:00;4;1;0;5;0;13;1;0;0
2020-06-26 03:00:00;4;3;0;3;0;12;1;0;0
2020-06-26 03:15:00;3;1;0;2;0;14;1;0;0
2020-06-26 03:30:00;2;1;0;2;0;12;1;0;0
2020-06-26 03:45:00;5;1;0;2;0;14;0;0;0
2020-06-26 04:00:00;4;0;0;2;0;12;1;0;0
2020-06-26 04:15:00;3;2;0;5;0;13;1;0;0
2020-06-26 04:30:00;12;3;3;11;0;12;1;0;0
2020-06-26 04:45:00;20;2;0;10;0;14;1;0;0
2020-06-26 05:00:00;69;2;0;16;0;9;0;0;0
2020-06-26 05:15:00;130;13;0;59;0;11;1;0;0
2020-06-26 05:30:00;96;17;0;106;0;9;0;0;0
2020-06-26 05:45:00;129;37;3;170;0;11;1;0;0
2020-06-26 06:00:00;101;26;5;92;0;9;1;0;0
2020-06-26 06:15:00;103;11;3;112;0;11;0;0;0
2020-06-26 06:30:00;97;17;6;95;0;9;1;0;0
2020-06-26 06:45:00;73;23;7;120;0;10;1;0;0
2020-06-26 07:00:00;70;17;5;120;0;11;0;0;0
2020-06-26 07:15:00;75;29;9;148;39;9;1;0;0
2020-06-26 07:30:00;92;21;8;140;0;10;0;0;0
2020-06-26 07:45:00;104;20;7;134;0;10;1;0;0
2020-06-26 08:00:00;92;12;5;110;0;10;1;0;0
2020-06-26 08:15:00;78;14;6;129;0;10;0;0;0
2020-06-26 08:30:00;71;17;8;131;2;10;1;0;0
2020-06-26 08:45:00;92;19;14;110;1;10;1;0;0
2020-06-26 09:00:00;82;19;17;104;6;13;0;0;0
2020-06-26 09:15:00;67;19;16;91;0;12;1;0;0
2020-06-26 09:30:00;111;18;13;98;2;13;1;0;0
2020-06-26 09:45:00;69;10;20;109;6;13;0;0;0
2020-06-26 10:00:00;83;11;20;90;19;13;1;0;0
2020-06-26 10:15:00;76;11;14;115;49;13;1;0;0
2020-06-26 10:30:00;87;14;14;99;2;13;0;0;0
2020-06-26 10:45:00;97;18;22;121;1;13;1;0;0
2020-06-26 11:00:00;91;19;18;92;9;12;1;0;0
2020-06-26 11:15:00;117;17;14;102;3;13;0;0;0
2020-06-26 11:30:00;117;10;17;112;3;13;1;0;0
2020-06-26 11:45:00;103;16;22;126;2;13;1;0;0
2020-06-26 12:00:00;131;28;15;147;1;13;0;0;0
2020-06-26 12:15:00;128;20;26;130;8;13;1;0;0
2020-06-26 12:30:00;156;33;13;123;0;13;1;0;0
2020-06-26 12:45:00;133;23;14;114;1;12;1;0;0
2020-06-26 13:00:00;144;18;17;133;11;13;0;0;0
2020-06-26 13:15:00;144;24;21;110;2;9;1;0;0
2020-06-26 13:30:00;152;33;14;160;0;10;0;0;0
2020-06-26 13:45:00;147;24;10;159;0;10;1;0;0
2020-06-26 14:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 14:15:00;130;23;15;152;14;10;0;0;0
2020-06-26 14:30:00;129;12;16;160;1;10;1;0;0
2020-06-26 14:45:00;120;16;27;129;1;10;0;0;0
2020-06-26 15:00:00;124;25;26;148;2;10;1;0;0
2020-06-26 15:15:00;123;28;19;147;0;10;1;0;0
2020-06-26 15:30:00;124;21;22;132;1;10;0;0;0
2020-06-26 15:45:00;122;25;21;121;0;10;1;0;0
2020-06-26 16:00:00;105;14;19;111;0;10;1;0;0
2020-06-26 16:15:00;111;18;20;109;0;10;0;0;0
2020-06-26 16:30:00;111;21;17;122;0;10;1;0;0
2020-06-26 16:45:00;105;15;16;109;0;10;0;0;0
2020-06-26 17:00:00;86;12;26;98;1;10;1;0;0
2020-06-26 17:15:00;110;15;17;91;1;10;1;0;0
2020-06-26 17:30:00;101;15;14;113;0;10;0;0;0
2020-06-26 17:45:00;97;14;14;112;0;10;1;0;0
2020-06-26 18:00:00;115;11;7;97;3;10;1;0;0
2020-06-26 18:15:00;98;14;10;86;13;10;0;0;0
2020-06-26 18:30:00;85;14;5;70;8;10;1;0;0
2020-06-26 18:45:00;91;9;11;92;4;10;0;0;0
2020-06-26 19:00:00;89;10;4;65;0;10;1;0;0
2020-06-26 19:15:00;78;13;6;76;4;10;1;0;0
2020-06-26 19:30:00;67;13;2;73;0;10;0;0;0
2020-06-26 19:45:00;71;10;5;63;0;10;1;0;0
2020-06-26 20:00:00;60;9;1;57;0;12;1;0;0
2020-06-26 20:15:00;71;3;2;47;0;13;0;0;0
2020-06-26 20:30:00;57;9;2;55;0;12;1;0;0
2020-06-26 20:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 21:00:00;74;5;3;38;0;9;1;0;0
2020-06-26 21:15:00;130;11;1;84;0;13;0;0;0
2020-06-26 21:30:00;69;8;1;83;0;12;1;0;0
2020-06-26 21:45:00;63;8;3;89;0;14;1;0;0
2020-06-26 22:00:00;40;7;0;67;0;9;1;0;0
2020-06-26 22:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 22:30:00;15;1;1;33;0;9;1;0;0
2020-06-26 22:45:00;32;8;0;25;0;14;1;0;0
2020-06-26 23:00:00;30;2;0;18;0;12;1;0;0
2020-06-26 23:15:00;25;2;0;22;3;13;0;0;0
2020-06-26 23:30:00;23;8;1;17;0;12;1;0;0
2020-06-26 23:45:00;17;2;1;17;0;14;1;0;0
