DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-10-02 00:00:00;6;4;5;12;0;1
2019-10-02 00:15:00;19;3;3;9;0;2
2019-10-02 00:30:00;19;7;6;6;1;2
2019-10-02 00:45:00;8;2;4;6;0;0
2019-10-02 01:00:00;11;4;5;6;1;2
2019-10-02 01:15:00;8;2;5;6;0;1
2019-10-02 01:30:00;8;1;4;7;0;1
2019-10-02 01:45:00;1;3;2;4;1;0
2019-10-02 02:00:00;11;1;0;3;1;0
2019-10-02 02:15:00;8;2;3;6;1;2
2019-10-02 02:30:00;7;1;0;2;0;2
2019-10-02 02:45:00;11;2;3;5;1;0
2019-10-02 03:00:00;10;0;2;4;1;0
2019-10-02 03:15:00;8;1;5;7;1;3
2019-10-02 03:30:00;10;3;3;2;0;1
2019-10-02 03:45:00;4;2;1;3;1;0
2019-10-02 04:00:00;7;0;5;7;1;2
2019-10-02 04:15:00;23;3;6;5;0;5
2019-10-02 04:30:00;22;3;6;10;0;7
2019-10-02 04:45:00;43;17;12;20;2;6
2019-10-02 05:00:00;57;46;6;15;0;9
2019-10-02 05:15:00;90;76;13;34;3;8
2019-10-02 05:30:00;99;91;26;69;7;19
2019-10-02 05:45:00;97;88;37;76;1;17
2019-10-02 06:00:00;96;71;46;118;6;14
2019-10-02 06:15:00;115;115;33;75;7;19
2019-10-02 06:30:00;131;144;52;91;5;28
2019-10-02 06:45:00;134;149;56;97;7;28
2019-10-02 07:00:00;124;134;50;90;6;27
2019-10-02 07:15:00;153;164;82;128;12;44
2019-10-02 07:30:00;173;176;109;159;14;66
2019-10-02 07:45:00;169;187;95;142;16;63
2019-10-02 08:00:00;164;201;92;132;26;50
2019-10-02 08:15:00;149;126;89;140;12;52
2019-10-02 08:30:00;143;143;80;136;11;46
2019-10-02 08:45:00;132;135;79;136;22;26
2019-10-02 09:00:00;117;117;68;109;14;38
2019-10-02 09:15:00;125;95;84;137;14;27
2019-10-02 09:30:00;124;121;81;127;14;28
2019-10-02 09:45:00;149;152;85;161;11;35
2019-10-02 10:00:00;155;113;94;120;11;34
2019-10-02 10:15:00;151;118;80;155;17;35
2019-10-02 10:30:00;152;111;92;137;16;52
2019-10-02 10:45:00;152;150;86;143;14;40
2019-10-02 11:00:00;132;97;85;158;19;40
2019-10-02 11:15:00;139;117;102;138;10;39
2019-10-02 11:30:00;136;133;90;148;21;48
2019-10-02 11:45:00;164;122;89;125;12;42
2019-10-02 12:00:00;129;111;85;157;22;53
2019-10-02 12:15:00;146;104;99;176;23;52
2019-10-02 12:30:00;134;134;98;177;19;43
2019-10-02 12:45:00;153;125;100;191;25;48
2019-10-02 13:00:00;136;116;83;175;20;54
2019-10-02 13:15:00;176;139;99;167;14;50
2019-10-02 13:30:00;152;145;84;156;18;48
2019-10-02 13:45:00;157;141;108;157;19;41
2019-10-02 14:00:00;135;124;119;168;20;45
2019-10-02 14:15:00;148;128;131;215;17;46
2019-10-02 14:30:00;156;162;137;222;15;37
2019-10-02 14:45:00;168;136;128;228;20;50
2019-10-02 15:00:00;145;124;143;221;23;59
2019-10-02 15:15:00;162;152;135;205;13;57
2019-10-02 15:30:00;166;134;140;231;22;67
2019-10-02 15:45:00;163;142;170;215;21;47
2019-10-02 16:00:00;178;179;154;208;24;53
2019-10-02 16:15:00;157;133;168;266;24;65
2019-10-02 16:30:00;139;136;166;251;29;67
2019-10-02 16:45:00;166;152;182;243;24;54
2019-10-02 17:00:00;155;136;143;235;27;62
2019-10-02 17:15:00;183;183;168;240;33;67
2019-10-02 17:30:00;173;164;139;214;32;61
2019-10-02 17:45:00;170;145;118;209;33;61
2019-10-02 18:00:00;145;134;123;162;23;58
2019-10-02 18:15:00;165;139;137;209;22;59
2019-10-02 18:30:00;156;143;127;166;28;57
2019-10-02 18:45:00;149;117;88;154;17;69
2019-10-02 19:00:00;155;126;75;135;23;40
2019-10-02 19:15:00;134;88;70;138;22;66
2019-10-02 19:30:00;94;73;70;125;17;59
2019-10-02 19:45:00;113;92;51;109;19;39
2019-10-02 20:00:00;107;75;51;89;8;34
2019-10-02 20:15:00;97;66;56;87;11;14
2019-10-02 20:30:00;107;63;63;82;6;9
2019-10-02 20:45:00;99;58;51;79;7;14
2019-10-02 21:00:00;105;76;47;72;9;12
2019-10-02 21:15:00;85;64;51;81;7;13
2019-10-02 21:30:00;88;42;52;67;3;14
2019-10-02 21:45:00;67;38;59;93;1;10
2019-10-02 22:00:00;76;36;56;102;10;14
2019-10-02 22:15:00;62;34;41;87;5;7
2019-10-02 22:30:00;57;30;35;62;6;15
2019-10-02 22:45:00;65;33;20;50;6;5
2019-10-02 23:00:00;53;28;30;52;2;11
2019-10-02 23:15:00;55;27;24;26;1;8
2019-10-02 23:30:00;49;24;16;34;7;15
2019-10-02 23:45:00;40;23;23;43;8;9
