2020-10-07 00:00:00;4;4;2;0;1;5;10;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 00:15:00;6;4;2;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 00:30:00;2;2;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 00:45:00;2;1;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 01:00:00;1;3;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 01:15:00;2;4;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 01:30:00;1;1;2;0;0;3;6;1;0;0;0;0;0;0;0;0;0;0
2020-10-07 01:45:00;2;3;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 02:00:00;0;4;4;1;1;4;6;1;0;0;0;0;0;0;0;0;0;0
2020-10-07 02:15:00;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 02:30:00;2;4;3;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0
2020-10-07 02:45:00;1;2;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 03:00:00;1;2;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 03:15:00;1;1;2;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 03:30:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 03:45:00;2;2;3;1;1;2;5;0;0;0;1;0;0;0;0;0;0;0
2020-10-07 04:00:00;2;4;0;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 04:15:00;7;7;3;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 04:30:00;8;10;1;2;2;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 04:45:00;14;24;4;8;8;5;8;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 05:00:00;42;62;2;15;10;9;19;3;0;0;5;1;0;0;11;14;0;0
2020-10-07 05:15:00;82;150;7;30;27;13;37;0;1;2;14;6;0;0;47;4;0;0
2020-10-07 05:30:00;97;98;6;24;23;30;65;3;3;3;4;8;0;0;35;2;0;0
2020-10-07 05:45:00;70;88;22;29;24;75;132;4;5;3;3;41;4;0;42;0;0;0
2020-10-07 06:00:00;55;51;12;24;8;82;159;2;4;2;3;12;0;0;42;13;4;0
