DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-03-15 00:00:00;1;13;9;2;4;5;1;2;10;11;4;0;8;1;0;0;0;0;0;0;0
2020-03-15 00:15:00;1;12;7;3;8;2;2;0;8;10;5;1;6;6;2;0;0;0;0;0;0
2020-03-15 00:30:00;2;12;9;2;2;5;1;0;15;10;2;0;5;2;1;0;0;0;0;0;0
2020-03-15 00:45:00;1;7;9;5;6;7;2;1;6;6;2;2;9;1;1;0;0;0;0;0;0
2020-03-15 01:00:00;2;11;6;2;0;1;0;0;5;4;0;1;8;3;1;0;0;0;0;0;0
2020-03-15 01:15:00;5;11;5;2;3;6;0;1;7;3;1;1;2;3;3;0;0;0;0;0;0
2020-03-15 01:30:00;2;9;2;2;1;4;0;0;10;6;2;1;4;0;3;0;0;0;0;0;0
2020-03-15 01:45:00;2;7;1;3;6;3;3;0;4;4;0;0;4;4;0;0;0;0;0;0;0
2020-03-15 02:00:00;0;7;5;2;2;1;1;1;5;3;0;0;5;1;1;0;0;0;0;0;0
2020-03-15 02:15:00;0;7;1;4;1;2;0;2;4;6;1;0;0;0;2;0;0;0;0;0;0
2020-03-15 02:30:00;4;5;7;1;3;2;0;3;5;4;1;1;1;1;0;0;0;0;0;0;0
2020-03-15 02:45:00;1;3;3;1;3;1;0;0;2;7;0;0;2;0;0;0;0;0;0;0;0
2020-03-15 03:00:00;2;4;1;4;2;1;0;0;8;2;0;0;1;0;3;0;0;0;0;0;0
2020-03-15 03:15:00;0;3;4;0;4;1;0;0;6;2;0;2;6;1;0;0;0;0;0;0;0
2020-03-15 03:30:00;2;2;2;1;2;1;1;0;1;4;0;0;1;5;1;0;0;0;0;0;0
2020-03-15 03:45:00;1;3;0;0;3;2;0;0;3;5;2;0;0;0;0;0;0;0;0;0;0
2020-03-15 04:00:00;0;2;0;1;1;0;0;0;4;2;1;0;1;2;0;0;0;0;0;0;0
2020-03-15 04:15:00;0;6;3;1;1;0;2;0;0;2;0;0;3;1;0;0;0;0;0;0;0
2020-03-15 04:30:00;1;4;0;2;1;2;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0
2020-03-15 04:45:00;0;4;0;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0
2020-03-15 05:00:00;0;3;1;0;0;1;0;0;3;2;0;1;1;3;4;0;0;0;0;0;0
2020-03-15 05:15:00;1;8;1;4;1;2;0;2;4;2;0;0;0;3;2;0;0;0;0;0;0
2020-03-15 05:30:00;0;16;4;1;5;0;0;0;9;5;1;1;2;2;1;0;0;0;0;0;0
2020-03-15 05:45:00;3;10;9;2;0;0;0;0;7;2;0;0;2;1;0;0;0;0;0;0;0
2020-03-15 06:00:00;1;9;2;0;3;4;2;0;5;3;0;1;2;2;1;0;0;0;0;0;0
2020-03-15 06:15:00;3;11;6;2;1;4;1;0;7;2;0;1;3;1;1;0;0;0;0;0;0
2020-03-15 06:30:00;3;5;4;0;0;0;2;2;7;9;1;2;1;1;0;0;0;0;0;0;0
2020-03-15 06:45:00;3;5;1;1;1;0;0;0;3;9;1;1;3;2;1;0;0;0;0;0;0
2020-03-15 07:00:00;1;6;5;1;1;4;5;1;9;6;0;0;5;1;1;0;0;0;0;0;0
2020-03-15 07:15:00;3;7;2;0;4;1;0;0;4;1;2;1;3;4;1;0;0;0;0;0;0
2020-03-15 07:30:00;2;11;4;4;2;2;2;0;6;3;1;1;4;0;0;0;0;0;0;3;0
2020-03-15 07:45:00;5;9;4;4;3;3;1;2;3;4;3;1;2;6;1;0;0;0;0;0;0
2020-03-15 08:00:00;1;7;4;4;2;2;0;0;7;5;1;4;10;0;2;0;0;0;0;0;0
2020-03-15 08:15:00;5;16;8;5;3;6;1;1;9;6;0;1;14;4;2;0;0;0;0;0;0
2020-03-15 08:30:00;0;21;7;5;3;5;1;2;11;8;6;4;15;2;0;0;0;0;0;0;0
2020-03-15 08:45:00;3;25;5;8;5;7;6;7;8;5;3;3;15;7;3;0;0;0;0;0;0
2020-03-15 09:00:00;2;17;12;10;1;8;1;4;10;7;1;2;24;5;3;0;0;0;0;0;0
2020-03-15 09:15:00;4;21;6;4;7;16;1;0;10;11;6;3;9;2;3;0;1;1;0;0;0
2020-03-15 09:30:00;4;27;17;7;6;11;7;1;17;16;4;7;25;6;1;0;0;0;0;0;0
2020-03-15 09:45:00;7;18;12;9;10;17;2;1;19;14;5;7;22;8;6;0;0;0;0;0;0
2020-03-15 10:00:00;10;26;12;8;15;16;6;3;14;12;7;7;25;9;0;0;0;0;0;0;0
2020-03-15 10:15:00;9;21;13;1;15;20;6;2;22;13;9;5;25;5;4;0;0;0;0;0;0
2020-03-15 10:30:00;15;31;15;11;14;23;2;3;26;19;10;13;14;10;8;0;0;0;0;0;0
2020-03-15 10:45:00;8;31;19;9;14;19;8;2;24;21;5;10;22;7;3;0;0;0;0;0;0
2020-03-15 11:00:00;8;33;22;14;13;18;6;0;24;14;3;9;22;9;1;0;0;0;0;31;0
2020-03-15 11:15:00;8;38;20;7;18;30;5;1;27;31;7;3;27;11;5;0;0;0;0;0;0
2020-03-15 11:30:00;8;37;15;12;19;26;6;2;38;26;1;4;28;11;3;0;2;0;0;0;0
2020-03-15 11:45:00;7;28;18;7;19;28;6;5;26;28;7;1;19;9;9;0;0;1;0;0;0
2020-03-15 12:00:00;9;33;18;11;18;29;9;5;25;29;9;6;32;9;6;0;0;0;0;0;0
2020-03-15 12:15:00;6;40;21;17;13;18;5;3;33;30;4;6;27;11;7;0;0;0;0;0;0
2020-03-15 12:30:00;8;46;30;15;8;22;5;2;37;26;9;5;18;14;8;2;0;0;0;0;0
2020-03-15 12:45:00;13;43;24;17;19;22;7;1;25;26;1;4;29;5;9;0;0;0;0;0;0
2020-03-15 13:00:00;7;44;24;21;11;24;7;5;33;28;6;2;27;6;6;0;0;0;0;0;0
2020-03-15 13:15:00;14;34;24;20;19;29;8;3;25;26;5;3;39;14;7;5;0;0;0;0;0
2020-03-15 13:30:00;11;44;26;13;22;22;7;6;21;24;8;2;101;9;6;0;0;4;0;0;0
2020-03-15 13:45:00;10;40;23;26;27;24;5;2;40;39;11;8;27;13;8;0;0;0;0;0;0
2020-03-15 14:00:00;14;47;36;21;31;27;8;0;32;26;8;9;44;12;5;3;2;1;0;0;0
2020-03-15 14:15:00;10;46;29;22;15;27;5;4;34;41;7;6;36;12;9;0;0;2;0;0;0
2020-03-15 14:30:00;14;52;31;31;22;28;6;3;25;31;6;8;41;14;6;0;2;0;0;0;3
2020-03-15 14:45:00;11;54;40;15;22;20;5;2;34;36;8;5;27;15;4;0;0;2;0;2;0
2020-03-15 15:00:00;9;38;12;29;18;22;3;0;25;40;7;7;37;13;3;0;0;2;0;0;5
2020-03-15 15:15:00;16;33;26;10;28;38;3;5;27;26;3;8;31;10;6;0;0;1;0;0;0
2020-03-15 15:30:00;12;45;23;15;24;22;13;5;30;30;8;5;43;12;7;0;0;0;1;0;0
2020-03-15 15:45:00;14;46;32;17;17;22;6;0;34;32;4;2;22;7;11;0;0;2;0;0;0
2020-03-15 16:00:00;10;35;18;13;26;27;7;2;44;34;11;9;37;14;6;0;0;0;0;0;0
2020-03-15 16:15:00;6;47;22;9;18;22;7;5;27;30;6;5;34;15;9;0;2;0;0;0;1
2020-03-15 16:30:00;14;54;40;23;24;29;11;6;42;35;7;4;30;15;4;2;0;0;0;1;0
2020-03-15 16:45:00;12;62;34;15;29;29;12;4;32;42;7;12;29;14;3;6;0;0;0;0;0
2020-03-15 17:00:00;13;49;28;17;24;36;8;3;33;47;5;8;34;14;8;0;0;0;0;0;0
2020-03-15 17:15:00;7;43;34;23;15;27;4;3;38;30;6;12;26;16;12;0;0;0;1;0;1
2020-03-15 17:30:00;14;58;25;16;24;22;10;7;38;32;13;2;18;22;9;0;0;1;0;3;0
2020-03-15 17:45:00;7;41;23;16;15;34;8;5;33;41;4;4;37;14;9;0;0;0;5;0;0
2020-03-15 18:00:00;4;47;32;14;24;27;8;5;39;42;11;6;22;12;3;0;0;1;0;0;0
2020-03-15 18:15:00;12;53;36;13;27;21;7;5;35;33;8;6;16;10;6;0;0;0;0;2;0
2020-03-15 18:30:00;13;41;29;10;21;24;8;3;41;38;9;5;19;9;8;0;0;2;0;0;0
2020-03-15 18:45:00;7;41;31;16;15;19;13;2;44;43;7;7;19;16;11;0;0;0;0;0;0
2020-03-15 19:00:00;10;50;31;11;18;17;6;6;47;45;6;5;21;11;4;0;0;0;0;0;0
2020-03-15 19:15:00;12;36;18;8;7;13;3;3;30;33;6;4;16;17;7;0;0;0;0;1;0
2020-03-15 19:30:00;11;40;27;7;11;9;2;4;21;28;3;2;17;9;5;0;0;0;0;0;2
2020-03-15 19:45:00;11;37;26;13;11;7;3;4;24;30;0;5;13;3;3;0;0;0;0;2;0
2020-03-15 20:00:00;9;33;21;4;13;12;6;2;26;30;5;8;5;5;3;1;0;0;0;0;0
2020-03-15 20:15:00;5;37;15;9;12;14;6;1;34;23;6;4;16;8;2;0;0;0;0;0;0
2020-03-15 20:30:00;10;32;16;7;4;14;4;1;24;27;3;2;5;3;3;0;0;0;0;0;0
2020-03-15 20:45:00;2;35;14;7;8;6;5;2;27;23;3;1;13;5;6;0;0;0;0;2;0
2020-03-15 21:00:00;8;29;15;10;6;8;3;1;15;13;6;5;8;5;4;0;0;0;0;0;0
2020-03-15 21:15:00;5;20;13;8;6;11;6;2;30;28;5;5;6;4;4;0;0;0;0;0;0
2020-03-15 21:30:00;11;20;10;8;5;5;4;4;21;17;1;3;6;1;3;0;0;0;0;0;0
2020-03-15 21:45:00;4;14;10;5;6;6;3;2;23;22;11;0;8;8;4;0;0;0;0;0;0
2020-03-15 22:00:00;3;17;13;4;6;13;6;1;18;13;0;1;5;5;3;0;0;0;0;0;0
2020-03-15 22:15:00;5;22;13;5;8;14;3;1;14;11;0;0;5;6;1;0;0;0;0;0;0
2020-03-15 22:30:00;10;13;5;3;10;6;0;4;15;11;1;4;7;4;3;0;0;0;0;1;0
2020-03-15 22:45:00;6;11;7;3;5;6;2;0;10;9;0;0;2;6;0;0;0;0;0;0;0
2020-03-15 23:00:00;3;11;3;1;3;3;1;1;11;8;6;0;4;2;0;0;0;0;0;0;0
2020-03-15 23:15:00;1;10;1;2;2;4;1;0;5;4;0;0;3;3;1;0;0;0;0;0;0
2020-03-15 23:30:00;2;13;7;3;3;3;2;1;8;6;0;2;0;5;1;0;0;0;0;0;0
2020-03-15 23:45:00;2;12;3;1;3;3;0;0;5;4;3;0;0;1;1;0;0;0;0;2;0
