DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-02-11 00:00:00;5;2;0;1;9;5;6;14;7;21;14;7;21;0
2020-02-11 00:15:00;15;1;1;0;13;5;2;20;10;30;20;10;30;0
2020-02-11 00:30:00;8;1;1;0;6;3;3;20;10;30;20;10;30;0
2020-02-11 00:45:00;7;3;2;1;5;3;1;20;10;30;20;10;30;0
2020-02-11 01:00:00;2;0;1;1;8;3;5;24;12;36;24;12;36;0
2020-02-11 01:15:00;3;2;1;0;5;2;2;26;13;39;26;13;39;0
2020-02-11 01:30:00;4;1;1;0;10;1;1;26;13;39;26;13;39;0
2020-02-11 01:45:00;3;2;1;1;10;5;1;26;13;39;26;13;39;0
2020-02-11 02:00:00;0;0;1;0;6;5;1;24;12;36;24;12;36;0
2020-02-11 02:15:00;3;1;0;0;4;2;0;26;13;39;26;13;39;0
2020-02-11 02:30:00;3;0;1;0;1;0;0;26;13;39;26;13;39;0
2020-02-11 02:45:00;2;1;0;0;10;7;0;26;13;39;26;13;39;0
2020-02-11 03:00:00;0;1;1;0;8;3;0;26;13;39;26;13;39;0
2020-02-11 03:15:00;2;2;2;1;2;2;0;26;13;39;26;13;39;0
2020-02-11 03:30:00;3;5;3;1;5;2;4;26;13;39;26;13;39;0
2020-02-11 03:45:00;5;4;5;0;11;3;0;24;12;36;24;12;36;0
2020-02-11 04:00:00;5;4;2;2;16;4;1;26;13;39;26;13;39;0
2020-02-11 04:15:00;3;6;1;1;16;3;2;26;13;39;26;13;39;0
2020-02-11 04:30:00;11;7;5;6;26;8;2;26;13;39;26;13;39;0
2020-02-11 04:45:00;12;16;17;9;18;6;1;26;13;39;26;13;39;0
2020-02-11 05:00:00;26;26;30;24;50;12;5;20;10;30;20;10;30;0
2020-02-11 05:15:00;43;46;58;51;68;15;11;20;10;30;20;10;30;0
2020-02-11 05:30:00;46;78;59;64;62;21;14;20;10;30;20;10;30;0
2020-02-11 05:45:00;59;52;72;64;95;31;46;20;10;30;20;10;30;0
2020-02-11 06:00:00;43;70;60;59;118;48;54;20;10;30;20;10;30;0
2020-02-11 06:15:00;78;77;90;80;127;70;40;20;10;30;20;10;30;0
2020-02-11 06:30:00;104;105;106;99;105;60;39;20;10;30;20;10;30;0
2020-02-11 06:45:00;91;109;106;108;118;66;40;20;10;30;20;10;30;0
2020-02-11 07:00:00;106;94;117;120;112;65;41;20;10;30;20;10;30;0
2020-02-11 07:15:00;131;97;120;116;124;73;53;21;11;30;21;11;30;0
2020-02-11 07:30:00;112;135;105;111;108;61;56;20;10;30;20;10;30;0
2020-02-11 07:45:00;153;133;90;102;109;76;69;20;10;30;20;10;30;0
2020-02-11 08:00:00;88;90;85;78;113;66;60;18;9;27;18;9;27;0
2020-02-11 08:15:00;107;96;89;85;115;68;39;21;11;30;21;11;30;0
2020-02-11 08:30:00;88;99;78;71;94;68;48;20;10;30;20;10;30;0
2020-02-11 08:45:00;95;104;64;58;115;51;66;21;11;30;21;11;30;0
2020-02-11 09:00:00;79;75;57;51;88;54;50;20;10;30;20;10;30;0
2020-02-11 09:15:00;89;65;54;44;108;49;32;20;10;30;20;10;30;0
2020-02-11 09:30:00;100;74;55;43;105;52;57;20;10;30;20;10;30;0
2020-02-11 09:45:00;85;67;65;48;111;50;57;20;10;30;20;10;30;0
2020-02-11 10:00:00;81;57;41;33;127;44;78;20;10;30;20;10;30;0
