DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-03-13 00:00:00;0;3;0;7;5;44;4;4;3;1;1
2020-03-13 00:15:00;0;1;1;5;8;38;7;5;5;0;0
2020-03-13 00:30:00;0;3;0;5;5;22;8;4;7;3;1
2020-03-13 00:45:00;0;1;0;9;1;71;2;3;1;0;0
2020-03-13 01:00:00;1;0;0;7;9;6;1;3;5;0;0
2020-03-13 01:15:00;0;1;0;9;3;42;0;4;3;0;0
2020-03-13 01:30:00;0;0;0;4;1;20;0;2;4;1;1
2020-03-13 01:45:00;1;0;0;3;3;63;0;7;3;1;1
2020-03-13 02:00:00;0;0;0;2;1;23;0;0;1;0;0
2020-03-13 02:15:00;0;1;0;4;2;40;2;0;0;0;0
2020-03-13 02:30:00;0;1;0;2;1;69;0;3;2;1;1
2020-03-13 02:45:00;0;0;0;4;2;14;0;4;2;0;0
2020-03-13 03:00:00;0;0;0;1;1;40;2;1;2;1;0
2020-03-13 03:15:00;0;0;0;2;1;6;2;2;2;0;0
2020-03-13 03:30:00;0;2;0;4;0;0;0;1;1;0;0
2020-03-13 03:45:00;1;1;0;3;1;8;0;4;2;1;1
2020-03-13 04:00:00;0;3;0;9;4;7;1;3;4;1;1
2020-03-13 04:15:00;0;1;0;8;4;46;4;1;2;1;1
2020-03-13 04:30:00;0;5;0;9;6;33;0;5;5;0;0
2020-03-13 04:45:00;0;2;0;8;3;24;3;15;12;3;3
2020-03-13 05:00:00;3;9;0;12;9;27;2;19;18;8;10
2020-03-13 05:15:00;2;13;2;22;19;78;4;49;44;17;15
2020-03-13 05:30:00;4;14;2;27;18;23;4;51;57;19;13
2020-03-13 05:45:00;1;24;2;45;37;48;7;67;80;26;20
2020-03-13 06:00:00;1;20;6;62;29;68;2;45;60;15;10
2020-03-13 06:15:00;4;32;3;65;32;195;14;73;65;14;8
2020-03-13 06:30:00;6;43;4;43;40;45;16;88;111;24;15
2020-03-13 06:45:00;15;45;6;63;42;27;23;119;139;30;20
2020-03-13 07:00:00;6;34;3;52;39;43;23;112;147;20;7
2020-03-13 07:15:00;6;44;16;70;61;29;40;126;186;38;34
2020-03-13 07:30:00;12;53;4;92;63;14;55;167;202;35;28
2020-03-13 07:45:00;18;54;5;124;69;15;37;121;143;31;24
2020-03-13 08:00:00;10;40;4;108;68;18;32;102;113;22;13
2020-03-13 08:15:00;12;50;10;84;52;21;42;81;102;16;17
2020-03-13 08:30:00;14;42;6;86;61;160;33;80;93;18;20
2020-03-13 08:45:00;7;119;5;82;76;109;36;84;92;9;9
2020-03-13 09:00:00;7;160;2;83;68;43;25;65;75;9;2
2020-03-13 09:15:00;17;33;3;99;55;58;28;75;74;11;11
2020-03-13 09:30:00;9;38;6;85;42;79;22;74;76;10;11
2020-03-13 09:45:00;10;24;4;85;59;81;41;76;63;15;11
2020-03-13 10:00:00;17;23;8;95;51;73;28;75;70;11;11
2020-03-13 10:15:00;12;23;2;101;60;57;25;66;62;5;6
2020-03-13 10:30:00;16;32;2;83;55;23;32;76;67;4;5
2020-03-13 10:45:00;12;38;3;103;73;27;38;69;64;8;8
2020-03-13 11:00:00;12;30;5;103;79;33;32;53;70;11;9
2020-03-13 11:15:00;13;32;1;111;95;23;47;71;62;7;4
2020-03-13 11:30:00;17;27;4;102;92;17;46;81;64;7;6
2020-03-13 11:45:00;7;38;3;108;84;53;32;79;65;13;10
2020-03-13 12:00:00;15;31;3;137;98;11;43;58;50;6;5
2020-03-13 12:15:00;17;35;3;151;117;28;52;70;57;8;7
2020-03-13 12:30:00;15;37;3;134;99;23;24;71;58;9;6
2020-03-13 12:45:00;12;22;1;113;106;11;35;69;59;12;10
2020-03-13 13:00:00;18;33;2;114;88;21;33;53;49;5;4
2020-03-13 13:15:00;15;34;1;137;139;22;33;55;63;11;7
2020-03-13 13:30:00;31;55;5;152;126;16;48;89;93;14;15
2020-03-13 13:45:00;9;30;3;149;125;25;41;89;87;15;13
2020-03-13 14:00:00;16;39;2;166;124;35;46;81;81;19;15
2020-03-13 14:15:00;14;18;4;148;114;46;29;63;59;18;16
2020-03-13 14:30:00;12;26;1;144;119;62;30;50;46;6;5
2020-03-13 14:45:00;7;18;2;110;81;41;23;31;40;8;9
2020-03-13 15:00:00;11;29;2;154;141;60;43;78;62;7;7
2020-03-13 15:15:00;12;29;4;172;135;80;37;78;70;13;11
2020-03-13 15:30:00;18;29;7;158;118;59;46;84;86;24;16
2020-03-13 15:45:00;16;37;5;149;103;22;47;73;79;12;12
2020-03-13 16:00:00;16;37;6;142;106;50;43;75;80;9;4
2020-03-13 16:15:00;18;23;2;132;93;11;33;76;65;12;11
2020-03-13 16:30:00;20;32;3;120;78;20;39;67;63;7;4
2020-03-13 16:45:00;7;34;6;131;87;25;30;68;83;11;12
2020-03-13 17:00:00;13;22;4;115;88;16;36;74;67;13;10
2020-03-13 17:15:00;13;35;3;119;82;32;36;76;83;13;9
2020-03-13 17:30:00;16;35;2;114;77;26;34;84;64;13;10
2020-03-13 17:45:00;18;36;4;118;90;20;46;78;74;18;18
2020-03-13 18:00:00;9;18;6;86;71;44;38;66;65;14;12
2020-03-13 18:15:00;18;27;4;92;64;15;46;75;62;12;12
2020-03-13 18:30:00;11;23;4;78;51;188;28;46;63;7;8
2020-03-13 18:45:00;18;21;7;71;54;9;31;56;57;12;10
2020-03-13 19:00:00;15;31;2;73;55;37;32;44;39;10;8
2020-03-13 19:15:00;9;18;6;83;49;8;29;37;40;9;8
2020-03-13 19:30:00;11;19;3;50;36;5;20;40;50;11;12
2020-03-13 19:45:00;11;22;9;63;36;122;29;53;51;13;12
2020-03-13 20:00:00;8;18;4;84;56;131;40;49;50;7;5
2020-03-13 20:15:00;12;19;1;65;44;29;31;34;35;5;3
2020-03-13 20:30:00;7;16;3;48;39;19;17;35;27;4;2
2020-03-13 20:45:00;4;12;5;45;30;35;21;34;31;6;6
2020-03-13 21:00:00;4;12;2;45;33;132;25;37;29;2;3
2020-03-13 21:15:00;4;17;1;42;26;236;8;33;33;6;3
2020-03-13 21:30:00;4;17;0;37;19;115;16;36;27;5;3
2020-03-13 21:45:00;23;10;4;50;28;167;19;31;27;6;5
2020-03-13 22:00:00;4;7;0;48;36;20;20;24;18;4;3
2020-03-13 22:15:00;5;5;1;51;28;38;14;23;17;6;4
2020-03-13 22:30:00;6;7;3;31;18;4;20;29;31;0;0
2020-03-13 22:45:00;6;4;4;35;20;8;15;18;19;6;3
2020-03-13 23:00:00;3;4;2;20;25;47;10;22;23;6;4
2020-03-13 23:15:00;4;6;1;21;22;32;10;14;23;4;2
2020-03-13 23:30:00;1;2;0;20;17;86;13;8;13;3;3
2020-03-13 23:45:00;4;4;0;38;21;44;12;16;14;2;0
