DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-10-03 00:00:00;12;11;9;8;11;6;0;15
2019-10-03 00:15:00;17;13;8;11;8;15;0;17
2019-10-03 00:30:00;7;11;6;3;6;10;0;8
2019-10-03 00:45:00;15;13;8;13;5;7;0;7
2019-10-03 01:00:00;10;8;2;5;10;10;0;5
2019-10-03 01:15:00;13;9;4;8;5;7;0;10
2019-10-03 01:30:00;7;7;3;4;6;6;0;1
2019-10-03 01:45:00;12;7;4;4;2;8;0;6
2019-10-03 02:00:00;3;5;5;12;11;8;0;1
2019-10-03 02:15:00;10;6;4;3;2;4;0;6
2019-10-03 02:30:00;5;6;1;4;3;5;0;5
2019-10-03 02:45:00;7;5;0;4;2;8;0;1
2019-10-03 03:00:00;4;4;2;9;6;4;0;2
2019-10-03 03:15:00;2;4;0;1;2;4;0;3
2019-10-03 03:30:00;1;2;3;4;1;2;0;3
2019-10-03 03:45:00;5;8;3;3;3;3;0;2
2019-10-03 04:00:00;2;2;0;3;5;1;0;1
2019-10-03 04:15:00;2;4;2;7;6;1;0;1
2019-10-03 04:30:00;3;3;1;4;4;2;0;0
2019-10-03 04:45:00;1;1;0;3;2;1;0;3
2019-10-03 05:00:00;2;3;2;6;5;1;0;1
2019-10-03 05:15:00;8;11;8;4;6;6;0;2
2019-10-03 05:30:00;8;6;1;5;4;1;0;3
2019-10-03 05:45:00;6;11;4;29;12;6;0;8
2019-10-03 06:00:00;9;12;1;30;18;4;0;6
2019-10-03 06:15:00;10;9;8;29;18;6;0;7
2019-10-03 06:30:00;1;5;1;9;4;2;0;6
2019-10-03 06:45:00;5;4;3;7;7;0;0;3
2019-10-03 07:00:00;13;3;1;2;2;2;0;6
2019-10-03 07:15:00;11;4;4;6;6;2;0;4
2019-10-03 07:30:00;4;7;3;3;3;3;0;4
2019-10-03 07:45:00;11;8;3;0;4;4;0;6
2019-10-03 08:00:00;15;6;0;8;8;2;0;3
2019-10-03 08:15:00;12;10;2;7;6;3;0;5
2019-10-03 08:30:00;10;8;2;6;6;2;0;4
2019-10-03 08:45:00;26;14;8;9;4;11;0;6
2019-10-03 09:00:00;20;17;8;10;9;9;0;9
2019-10-03 09:15:00;20;17;4;11;8;5;0;6
2019-10-03 09:30:00;27;20;8;13;11;6;0;12
2019-10-03 09:45:00;36;26;10;14;11;8;0;13
2019-10-03 10:00:00;30;19;10;9;24;12;0;14
2019-10-03 10:15:00;35;24;11;16;17;12;0;19
2019-10-03 10:30:00;31;21;21;20;31;11;0;17
2019-10-03 10:45:00;34;24;19;19;26;13;0;17
2019-10-03 11:00:00;31;25;8;18;20;12;0;19
2019-10-03 11:15:00;53;28;22;18;31;12;0;18
2019-10-03 11:30:00;48;37;17;29;37;19;0;22
2019-10-03 11:45:00;50;25;28;21;34;19;0;13
2019-10-03 12:00:00;43;27;13;26;35;11;0;30
2019-10-03 12:15:00;44;31;13;23;34;14;0;29
2019-10-03 12:30:00;45;21;16;28;34;25;0;24
2019-10-03 12:45:00;53;25;17;19;59;20;0;21
2019-10-03 13:00:00;68;30;14;24;32;15;0;39
2019-10-03 13:15:00;47;30;28;23;39;25;0;30
2019-10-03 13:30:00;64;25;21;32;48;23;0;29
2019-10-03 13:45:00;60;32;14;20;35;23;0;35
2019-10-03 14:00:00;57;34;18;24;49;31;0;37
2019-10-03 14:15:00;64;41;27;29;39;25;0;35
2019-10-03 14:30:00;85;40;29;30;61;28;0;43
2019-10-03 14:45:00;77;56;28;36;45;36;0;48
2019-10-03 15:00:00;73;34;25;22;36;31;0;39
2019-10-03 15:15:00;65;27;26;25;42;20;0;36
2019-10-03 15:30:00;65;38;23;16;41;23;0;38
2019-10-03 15:45:00;80;38;17;24;32;24;0;37
2019-10-03 16:00:00;61;27;23;29;45;24;0;40
2019-10-03 16:15:00;75;48;29;22;34;26;0;41
2019-10-03 16:30:00;76;32;40;33;41;34;0;29
2019-10-03 16:45:00;75;45;19;26;55;27;0;41
2019-10-03 17:00:00;64;34;23;25;64;31;0;58
2019-10-03 17:15:00;74;42;40;33;39;32;0;46
2019-10-03 17:30:00;62;28;19;32;55;39;0;41
2019-10-03 17:45:00;68;37;23;30;36;38;0;48
2019-10-03 18:00:00;48;23;27;26;37;45;0;43
2019-10-03 18:15:00;53;41;24;24;30;30;0;40
2019-10-03 18:30:00;63;45;19;24;29;27;0;32
2019-10-03 18:45:00;52;31;24;22;27;34;0;43
2019-10-03 19:00:00;54;26;25;36;28;32;0;40
2019-10-03 19:15:00;49;22;27;30;24;39;0;41
2019-10-03 19:30:00;34;24;22;30;32;26;0;35
2019-10-03 19:45:00;39;21;16;24;24;22;0;32
2019-10-03 20:00:00;33;20;16;19;19;32;0;35
2019-10-03 20:15:00;42;19;16;16;17;21;0;31
2019-10-03 20:30:00;30;14;5;11;13;13;0;23
2019-10-03 20:45:00;29;13;11;16;21;20;0;20
2019-10-03 21:00:00;28;10;13;13;22;19;0;24
2019-10-03 21:15:00;29;20;12;9;12;17;0;13
2019-10-03 21:30:00;19;12;17;13;20;14;0;13
2019-10-03 21:45:00;23;7;16;11;26;16;0;16
2019-10-03 22:00:00;25;12;8;14;13;19;0;10
2019-10-03 22:15:00;24;13;7;9;13;12;0;15
2019-10-03 22:30:00;25;20;11;10;37;19;0;8
2019-10-03 22:45:00;19;14;17;18;14;16;0;12
2019-10-03 23:00:00;16;9;6;11;8;12;0;23
2019-10-03 23:15:00;15;7;4;6;12;11;0;13
2019-10-03 23:30:00;8;8;4;3;4;8;0;15
2019-10-03 23:45:00;12;8;4;7;9;8;0;5
