DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-02-07 00:00:00;8;4;10;6;0;0;0;0;0;0;0;0
2020-02-07 00:15:00;8;3;6;7;0;0;0;0;0;0;0;0
2020-02-07 00:30:00;10;6;2;5;0;0;0;0;0;0;0;0
2020-02-07 00:45:00;3;2;2;7;0;0;0;0;0;0;0;0
2020-02-07 01:00:00;4;5;5;4;0;0;0;0;0;0;0;0
2020-02-07 01:15:00;9;2;4;4;0;0;0;0;0;0;0;0
2020-02-07 01:30:00;5;3;7;1;0;0;0;0;0;0;0;0
2020-02-07 01:45:00;5;2;3;4;0;0;0;0;0;0;0;0
2020-02-07 02:00:00;2;3;4;4;0;0;0;0;0;0;0;0
2020-02-07 02:15:00;2;0;2;4;0;0;0;0;0;0;0;0
2020-02-07 02:30:00;5;2;7;4;0;0;0;0;0;0;0;0
2020-02-07 02:45:00;7;1;4;1;0;0;0;0;0;0;0;0
2020-02-07 03:00:00;4;2;4;6;0;0;0;0;0;0;0;0
2020-02-07 03:15:00;3;1;4;2;0;0;0;0;0;0;0;0
2020-02-07 03:30:00;6;2;3;2;0;0;0;0;0;0;0;0
2020-02-07 03:45:00;6;2;2;3;0;0;0;0;0;0;0;0
2020-02-07 04:00:00;4;1;8;2;0;0;0;0;0;0;0;0
2020-02-07 04:15:00;6;2;5;7;0;0;0;0;0;0;0;0
2020-02-07 04:30:00;10;4;4;6;0;0;0;0;0;0;0;0
2020-02-07 04:45:00;16;7;15;15;0;0;0;0;0;0;0;0
2020-02-07 05:00:00;22;7;17;21;0;0;0;0;0;0;0;0
2020-02-07 05:15:00;34;12;22;22;0;0;0;0;0;0;0;0
2020-02-07 05:30:00;59;16;40;39;1;0;0;0;0;0;0;0
2020-02-07 05:45:00;92;41;40;58;0;0;0;0;0;0;0;0
2020-02-07 06:00:00;80;43;42;69;0;0;0;0;0;0;0;0
2020-02-07 06:15:00;96;42;60;88;0;0;0;0;0;0;0;0
2020-02-07 06:30:00;100;38;72;93;5;0;0;0;6;25;0;0
2020-02-07 06:45:00;129;58;62;76;1;14;0;1;9;0;1;0
2020-02-07 07:00:00;124;65;68;96;9;11;0;0;7;5;0;0
2020-02-07 07:15:00;136;86;87;131;49;11;0;0;28;20;3;0
2020-02-07 07:30:00;161;84;92;106;14;6;0;0;12;4;0;0
2020-02-07 07:45:00;134;90;87;114;5;11;0;11;0;4;0;0
2020-02-07 08:00:00;142;75;109;99;77;1;0;0;3;20;0;0
2020-02-07 08:15:00;136;81;85;95;3;22;0;0;15;2;0;0
2020-02-07 08:30:00;130;75;81;62;12;7;0;0;1;12;0;0
2020-02-07 08:45:00;108;73;72;72;28;1;0;0;10;22;0;0
2020-02-07 09:00:00;110;74;60;74;9;4;0;0;5;34;0;0
2020-02-07 09:15:00;110;77;66;65;24;0;4;0;3;7;0;0
2020-02-07 09:30:00;117;75;70;75;5;3;0;0;6;0;4;0
2020-02-07 09:45:00;137;87;75;99;6;1;0;0;21;12;0;0
2020-02-07 10:00:00;100;72;77;75;5;0;0;0;0;5;0;0
2020-02-07 10:15:00;114;69;80;81;17;2;0;1;0;10;1;1
2020-02-07 10:30:00;109;64;78;81;5;10;0;0;6;3;0;0
2020-02-07 10:45:00;113;63;79;97;4;13;0;0;1;8;0;0
2020-02-07 11:00:00;126;87;80;113;10;11;0;0;9;12;0;1
2020-02-07 11:15:00;122;77;101;119;3;0;2;0;9;6;0;2
2020-02-07 11:30:00;125;75;110;119;6;7;1;0;8;27;0;0
2020-02-07 11:45:00;123;69;91;103;11;2;0;0;6;29;0;0
2020-02-07 12:00:00;130;85;130;151;5;5;0;0;17;1;0;0
2020-02-07 12:15:00;110;80;109;134;25;22;0;0;9;13;2;0
2020-02-07 12:30:00;119;95;119;129;17;7;0;0;5;22;0;0
2020-02-07 12:45:00;137;86;97;111;17;16;0;0;2;15;0;0
2020-02-07 13:00:00;133;98;126;137;40;8;0;0;2;31;0;15
