DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-06-06 00:00:00;12;15;3;1;0;11;3;0;0;0;0
2020-06-06 00:15:00;14;12;4;4;0;10;4;0;0;0;0
2020-06-06 00:30:00;13;5;4;4;0;6;2;0;0;0;0
2020-06-06 00:45:00;12;9;3;15;0;11;2;1;0;0;0
2020-06-06 01:00:00;17;9;2;2;0;11;0;0;0;0;0
2020-06-06 01:15:00;11;9;3;1;0;11;0;0;0;0;0
2020-06-06 01:30:00;15;7;1;3;0;5;2;0;0;0;0
2020-06-06 01:45:00;12;6;2;5;0;6;0;0;0;0;0
2020-06-06 02:00:00;4;6;0;1;0;4;1;0;0;0;0
2020-06-06 02:15:00;9;10;1;2;0;4;1;0;0;0;0
2020-06-06 02:30:00;3;4;1;1;0;3;0;0;0;0;0
2020-06-06 02:45:00;7;2;0;3;0;4;2;0;0;0;0
2020-06-06 03:00:00;4;3;0;1;0;7;0;0;0;0;0
2020-06-06 03:15:00;8;7;0;1;0;5;1;0;0;0;0
2020-06-06 03:30:00;1;1;0;1;0;5;1;0;0;0;0
2020-06-06 03:45:00;7;4;0;1;0;4;0;0;0;0;0
2020-06-06 04:00:00;5;3;0;2;0;2;1;0;0;0;0
2020-06-06 04:15:00;8;8;1;3;0;1;0;0;0;0;0
2020-06-06 04:30:00;7;8;5;2;0;7;2;0;0;0;0
2020-06-06 04:45:00;8;4;1;0;0;3;1;0;0;0;0
2020-06-06 05:00:00;10;6;0;1;0;5;3;0;0;0;0
2020-06-06 05:15:00;16;11;2;3;0;12;3;0;0;0;0
2020-06-06 05:30:00;22;12;0;13;0;22;2;0;0;0;0
2020-06-06 05:45:00;57;57;8;28;0;17;2;0;0;0;0
2020-06-06 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-06 06:15:00;69;56;12;25;0;12;5;0;0;0;0
2020-06-06 06:30:00;30;31;8;13;0;10;10;0;0;0;0
2020-06-06 06:45:00;26;16;1;16;0;15;4;0;0;0;0
