DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-06-14 00:00:00;11;8;4;4;0;19;1;0;0;0;0
2020-06-14 00:15:00;19;12;4;6;0;12;5;0;0;0;0
2020-06-14 00:30:00;19;11;2;3;0;7;5;0;0;0;0
2020-06-14 00:45:00;9;8;1;5;0;6;3;0;0;0;0
2020-06-14 01:00:00;22;10;3;1;0;7;3;0;0;0;0
2020-06-14 01:15:00;6;4;3;3;0;13;3;0;0;0;0
2020-06-14 01:30:00;8;5;3;2;0;14;2;0;0;0;0
2020-06-14 01:45:00;6;3;3;2;0;3;0;0;0;0;0
2020-06-14 02:00:00;8;5;0;1;0;6;1;0;0;0;0
2020-06-14 02:15:00;13;7;2;2;0;4;0;0;0;0;0
2020-06-14 02:30:00;2;0;0;0;0;6;2;0;0;0;0
2020-06-14 02:45:00;4;2;2;1;0;2;2;0;0;0;0
2020-06-14 03:00:00;11;4;1;4;0;2;2;0;0;0;0
2020-06-14 03:15:00;11;4;0;1;0;6;1;0;0;0;0
2020-06-14 03:30:00;6;4;0;0;0;4;1;0;0;0;0
2020-06-14 03:45:00;4;1;0;0;0;3;0;0;0;0;0
2020-06-14 04:00:00;6;3;1;2;0;2;0;0;0;0;0
2020-06-14 04:15:00;3;2;2;2;0;0;2;0;0;0;0
2020-06-14 04:30:00;5;4;1;0;0;3;0;0;0;0;0
2020-06-14 04:45:00;3;2;0;1;0;4;0;0;0;0;0
2020-06-14 05:00:00;3;2;0;1;0;5;0;0;0;0;0
2020-06-14 05:15:00;6;5;0;3;0;3;2;0;0;0;0
2020-06-14 05:30:00;5;3;0;2;0;2;1;0;0;0;0
2020-06-14 05:45:00;4;2;0;3;0;5;1;0;0;0;0
2020-06-14 06:00:00;6;2;0;1;0;5;0;0;0;0;0
2020-06-14 06:15:00;4;7;2;1;0;3;3;0;0;0;0
2020-06-14 06:30:00;4;2;2;6;0;3;2;0;0;0;0
2020-06-14 06:45:00;9;9;3;4;0;3;2;0;0;0;0
2020-06-14 07:00:00;4;5;0;4;0;6;2;0;0;0;0
2020-06-14 07:15:00;10;7;1;3;0;1;4;0;0;0;0
2020-06-14 07:30:00;7;10;1;7;0;6;2;0;0;0;0
2020-06-14 07:45:00;9;7;0;8;0;5;7;0;0;0;0
2020-06-14 08:00:00;8;5;2;6;0;5;3;0;0;0;0
2020-06-14 08:15:00;8;3;0;10;0;7;1;0;0;0;0
2020-06-14 08:30:00;13;12;1;5;0;8;6;0;0;0;0
2020-06-14 08:45:00;21;12;5;8;0;9;5;0;0;0;0
2020-06-14 09:00:00;13;6;2;8;0;5;8;0;0;0;0
2020-06-14 09:15:00;24;6;8;14;0;11;15;0;0;0;0
2020-06-14 09:30:00;18;13;3;20;0;16;13;0;0;3;0
2020-06-14 09:45:00;23;10;5;15;0;24;7;0;0;0;0
2020-06-14 10:00:00;34;14;3;14;0;14;1;0;0;0;0
2020-06-14 10:15:00;34;20;6;21;0;12;11;0;5;0;0
2020-06-14 10:30:00;44;19;6;17;0;13;13;0;0;0;0
2020-06-14 10:45:00;35;19;9;13;0;17;9;0;0;0;0
2020-06-14 11:00:00;46;26;12;17;0;14;12;0;0;0;0
2020-06-14 11:15:00;32;15;15;26;0;12;14;0;0;0;0
2020-06-14 11:30:00;46;21;18;18;0;34;26;0;0;0;0
2020-06-14 11:45:00;47;48;15;17;0;18;11;0;1;0;0
2020-06-14 12:00:00;31;30;12;22;0;32;12;0;3;0;0
2020-06-14 12:15:00;32;22;12;23;0;19;16;2;0;0;0
2020-06-14 12:30:00;40;22;15;18;0;27;10;0;2;0;0
2020-06-14 12:45:00;43;29;11;22;0;29;14;0;0;0;0
2020-06-14 13:00:00;34;25;14;21;0;30;18;0;0;0;0
2020-06-14 13:15:00;47;29;15;27;0;40;11;0;0;0;0
2020-06-14 13:30:00;50;28;13;22;0;40;20;0;0;0;0
2020-06-14 13:45:00;41;43;11;26;0;37;17;0;0;0;0
2020-06-14 14:00:00;52;37;9;24;0;33;20;0;0;0;0
2020-06-14 14:15:00;46;35;9;19;0;29;11;5;0;0;0
2020-06-14 14:30:00;53;46;11;22;0;32;14;2;0;0;0
2020-06-14 14:45:00;47;34;16;19;0;35;18;0;0;0;0
2020-06-14 15:00:00;48;34;10;21;0;36;20;11;0;1;0
2020-06-14 15:15:00;53;36;8;25;0;37;19;0;0;0;0
2020-06-14 15:30:00;50;34;9;19;0;41;6;0;0;0;0
2020-06-14 15:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 16:00:00;61;52;7;24;0;30;6;0;0;0;0
2020-06-14 16:15:00;49;40;16;22;0;38;18;0;0;0;0
2020-06-14 16:30:00;66;32;18;22;0;33;10;0;0;0;0
2020-06-14 16:45:00;55;36;13;27;0;35;15;0;1;0;0
2020-06-14 17:00:00;56;31;12;22;0;35;16;0;0;0;0
2020-06-14 17:15:00;48;43;22;27;0;45;22;8;0;0;0
2020-06-14 17:30:00;55;28;11;25;0;38;18;2;1;0;0
2020-06-14 17:45:00;30;35;9;15;0;23;11;0;1;0;0
2020-06-14 18:00:00;45;35;14;42;0;37;19;0;0;0;0
2020-06-14 18:15:00;42;41;15;21;0;30;20;0;17;0;0
2020-06-14 18:30:00;44;35;18;36;0;45;18;0;0;0;0
2020-06-14 18:45:00;47;23;12;36;0;49;12;0;0;3;0
