DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-11-26 00:00:00;0;5;3;5;6;0;0
2020-11-26 00:15:00;0;6;3;7;3;3;3
2020-11-26 00:30:00;0;9;1;5;1;0;0
2020-11-26 00:45:00;0;8;4;4;0;0;0
2020-11-26 01:00:00;0;5;5;4;1;0;0
2020-11-26 01:15:00;0;6;1;4;3;0;0
2020-11-26 01:30:00;0;1;2;2;2;0;0
2020-11-26 01:45:00;0;4;2;4;0;0;0
2020-11-26 02:00:00;0;5;2;3;2;0;0
2020-11-26 02:15:00;0;3;0;5;0;0;0
2020-11-26 02:30:00;0;0;0;3;3;0;0
2020-11-26 02:45:00;0;3;1;4;1;0;0
2020-11-26 03:00:00;0;4;4;5;2;0;0
2020-11-26 03:15:00;0;8;1;5;3;0;0
2020-11-26 03:30:00;0;1;0;12;3;1;1
2020-11-26 03:45:00;0;3;2;7;3;0;0
2020-11-26 04:00:00;0;7;1;7;3;0;0
2020-11-26 04:15:00;0;14;2;11;7;0;0
2020-11-26 04:30:00;0;9;7;13;8;0;0
2020-11-26 04:45:00;17;29;5;14;7;0;0
2020-11-26 05:00:00;1;58;48;27;15;0;0
2020-11-26 05:15:00;6;65;65;34;18;0;0
2020-11-26 05:30:00;16;68;82;43;21;1;1
2020-11-26 05:45:00;4;46;40;65;66;2;2
2020-11-26 06:00:00;10;51;61;64;54;5;5
2020-11-26 06:15:00;29;73;89;64;59;4;4
2020-11-26 06:30:00;8;94;110;69;52;6;6
2020-11-26 06:45:00;22;98;102;76;91;4;4
2020-11-26 07:00:00;4;113;134;60;76;6;7
2020-11-26 07:15:00;63;140;154;82;75;5;5
2020-11-26 07:30:00;12;138;147;78;97;5;5
2020-11-26 07:45:00;32;155;144;106;154;4;4
2020-11-26 08:00:00;29;93;96;105;110;7;6
2020-11-26 08:15:00;20;98;113;78;92;3;3
2020-11-26 08:30:00;25;98;91;84;84;5;6
2020-11-26 08:45:00;24;105;94;96;97;2;2
2020-11-26 09:00:00;5;80;85;100;91;5;5
2020-11-26 09:15:00;21;84;83;101;82;2;2
2020-11-26 09:30:00;6;83;94;97;95;6;6
2020-11-26 09:45:00;36;94;111;100;99;2;2
2020-11-26 10:00:00;3;99;70;90;86;2;2
2020-11-26 10:15:00;5;103;90;97;93;4;4
2020-11-26 10:30:00;5;90;92;84;110;6;6
2020-11-26 10:45:00;9;93;94;107;111;2;2
2020-11-26 11:00:00;8;95;71;105;100;4;4
2020-11-26 11:15:00;11;90;86;97;117;3;3
2020-11-26 11:30:00;36;104;90;111;113;6;6
2020-11-26 11:45:00;17;102;100;115;103;3;3
2020-11-26 12:00:00;18;100;93;103;145;3;3
2020-11-26 12:15:00;14;87;89;120;129;2;2
2020-11-26 12:30:00;4;84;87;106;106;6;6
2020-11-26 12:45:00;9;117;100;116;121;3;3
2020-11-26 13:00:00;38;129;124;116;138;2;2
2020-11-26 13:15:00;9;116;124;116;138;10;10
2020-11-26 13:30:00;29;112;115;128;131;5;4
2020-11-26 13:45:00;29;103;106;131;144;3;4
2020-11-26 14:00:00;25;92;102;117;130;4;4
2020-11-26 14:15:00;15;107;105;126;147;4;4
2020-11-26 14:30:00;15;95;95;128;160;7;7
2020-11-26 14:45:00;29;97;103;149;165;2;2
2020-11-26 15:00:00;6;94;98;134;153;5;5
2020-11-26 15:15:00;19;112;112;130;160;3;3
2020-11-26 15:30:00;23;125;125;138;166;6;6
2020-11-26 15:45:00;32;105;102;150;162;4;4
2020-11-26 16:00:00;58;113;90;133;143;4;4
2020-11-26 16:15:00;49;120;96;160;167;3;3
2020-11-26 16:30:00;26;133;119;146;175;4;4
2020-11-26 16:45:00;23;116;101;139;170;5;5
2020-11-26 17:00:00;94;110;106;138;167;5;4
2020-11-26 17:15:00;37;105;109;169;175;2;3
2020-11-26 17:30:00;3;111;99;122;147;5;5
2020-11-26 17:45:00;86;104;97;113;155;4;4
2020-11-26 18:00:00;10;89;90;99;112;4;4
2020-11-26 18:15:00;62;77;83;134;148;2;2
2020-11-26 18:30:00;21;69;73;86;110;6;6
2020-11-26 18:45:00;25;64;62;82;75;3;3
2020-11-26 19:00:00;8;64;63;72;82;3;3
2020-11-26 19:15:00;1;60;49;83;75;3;3
2020-11-26 19:30:00;3;52;41;74;59;5;5
2020-11-26 19:45:00;1;48;52;59;61;2;2
2020-11-26 20:00:00;3;48;40;59;52;4;4
2020-11-26 20:15:00;3;46;49;55;55;2;2
2020-11-26 20:30:00;4;42;32;39;26;3;3
2020-11-26 20:45:00;0;54;53;48;33;1;1
2020-11-26 21:00:00;0;53;52;46;33;3;3
2020-11-26 21:15:00;3;52;35;41;33;1;1
2020-11-26 21:30:00;0;23;25;37;25;1;1
2020-11-26 21:45:00;0;22;13;59;47;1;1
2020-11-26 22:00:00;2;17;22;65;59;2;2
2020-11-26 22:15:00;0;18;22;60;53;2;2
2020-11-26 22:30:00;0;23;23;37;20;2;2
2020-11-26 22:45:00;0;16;11;22;13;1;1
2020-11-26 23:00:00;0;19;4;14;10;2;2
2020-11-26 23:15:00;0;14;5;11;13;1;1
2020-11-26 23:30:00;0;15;14;18;7;1;1
2020-11-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
