DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-06-05 00:00:00;1;3;0;11;8;2;2;4;7;1;1
2020-06-05 00:15:00;1;0;0;6;5;1;4;8;3;0;0
2020-06-05 00:30:00;0;1;0;6;2;2;0;4;8;1;0
2020-06-05 00:45:00;0;1;0;3;1;0;1;1;1;1;1
2020-06-05 01:00:00;2;1;0;2;1;1;0;3;1;0;0
2020-06-05 01:15:00;0;0;0;4;3;2;1;2;2;0;0
2020-06-05 01:30:00;0;1;0;2;2;1;1;1;5;3;3
2020-06-05 01:45:00;0;3;0;4;2;1;1;3;3;2;2
2020-06-05 02:00:00;0;0;0;2;0;0;2;3;2;0;0
2020-06-05 02:15:00;2;2;0;1;2;1;1;1;1;0;0
2020-06-05 02:30:00;0;1;0;5;1;1;0;2;2;0;0
2020-06-05 02:45:00;1;1;0;7;3;2;0;2;2;0;0
2020-06-05 03:00:00;0;0;0;4;2;1;0;1;0;0;0
2020-06-05 03:15:00;0;0;0;1;0;0;0;4;2;1;1
2020-06-05 03:30:00;0;2;0;3;1;0;1;4;5;1;1
2020-06-05 03:45:00;0;1;0;4;2;0;2;3;4;1;1
2020-06-05 04:00:00;0;2;0;5;2;1;2;1;3;2;2
2020-06-05 04:15:00;0;4;0;4;5;1;2;4;1;0;0
2020-06-05 04:30:00;0;3;0;3;2;3;2;9;7;2;2
2020-06-05 04:45:00;0;2;0;9;7;4;1;8;7;3;3
2020-06-05 05:00:00;2;8;0;17;16;8;4;28;17;6;5
2020-06-05 05:15:00;0;16;2;10;11;6;8;45;37;12;9
2020-06-05 05:30:00;6;24;0;27;13;4;11;55;44;7;5
2020-06-05 05:45:00;2;23;4;35;22;8;4;46;45;20;17
2020-06-05 06:00:00;2;13;4;49;25;6;7;44;39;9;3
2020-06-05 06:15:00;3;30;1;48;29;9;16;47;55;7;4
2020-06-05 06:30:00;6;40;7;48;30;8;12;76;71;9;6
2020-06-05 06:45:00;6;25;5;52;23;7;10;75;90;12;7
2020-06-05 07:00:00;5;31;3;51;41;13;16;56;64;6;5
2020-06-05 07:15:00;10;22;7;50;38;8;12;74;84;10;6
2020-06-05 07:30:00;7;13;5;56;36;11;29;69;75;13;12
2020-06-05 07:45:00;7;41;1;63;38;8;23;77;75;11;6
2020-06-05 08:00:00;8;35;3;55;36;5;27;66;57;11;8
2020-06-05 08:15:00;9;23;4;65;41;12;33;60;64;11;10
2020-06-05 08:30:00;6;24;5;79;42;7;19;68;64;9;10
2020-06-05 08:45:00;7;23;5;75;45;14;29;59;67;12;8
2020-06-05 09:00:00;13;25;6;59;40;11;23;61;60;12;9
2020-06-05 09:15:00;7;23;6;76;51;12;19;48;46;6;5
2020-06-05 09:30:00;4;28;6;69;40;5;16;48;49;10;8
2020-06-05 09:45:00;6;16;4;67;54;6;18;49;47;9;10
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;8;22;4;77;50;5;29;70;62;9;7
2020-06-05 10:30:00;16;24;6;83;51;10;21;56;57;10;8
2020-06-05 10:45:00;9;27;2;78;48;8;26;57;56;5;3
2020-06-05 11:00:00;16;22;3;83;59;17;30;62;51;11;6
2020-06-05 11:15:00;16;25;4;76;60;17;35;64;48;7;7
2020-06-05 11:45:00;10;26;4;84;59;16;33;60;52;8;6
2020-06-05 12:00:00;10;30;6;135;82;15;38;70;57;9;6
2020-06-05 12:15:00;12;29;3;98;75;16;40;75;65;8;7
2020-06-05 12:30:00;9;29;3;88;81;18;44;75;67;15;10
2020-06-05 12:45:00;15;24;3;105;67;16;37;76;58;7;6
2020-06-05 13:00:00;9;20;5;107;78;19;43;67;41;9;10
2020-06-05 13:15:00;11;29;4;124;84;18;39;78;64;23;21
2020-06-05 13:30:00;18;26;3;102;83;24;41;85;66;12;13
2020-06-05 13:45:00;8;30;7;131;92;28;36;71;71;13;9
2020-06-05 14:00:00;16;42;7;115;78;22;34;71;73;17;13
2020-06-05 14:15:00;7;35;2;162;122;22;41;78;57;10;7
2020-06-05 14:30:00;13;33;4;153;117;17;32;67;63;9;11
2020-06-05 14:45:00;13;30;2;148;113;26;29;71;66;12;5
2020-06-05 15:00:00;9;35;7;139;114;23;44;72;74;9;8
2020-06-05 15:15:00;7;25;3;155;121;29;35;76;72;10;10
2020-06-05 15:30:00;9;34;4;121;88;22;30;76;62;10;7
2020-06-05 15:45:00;8;31;2;129;96;27;31;62;68;7;8
2020-06-05 16:00:00;11;25;4;122;82;22;38;66;59;10;5
2020-06-05 16:15:00;9;23;3;115;68;13;31;85;68;12;9
2020-06-05 16:30:00;15;36;2;105;76;18;30;80;62;11;8
2020-06-05 16:45:00;11;18;4;104;76;8;39;95;89;21;19
2020-06-05 17:00:00;14;26;3;83;75;19;40;77;64;8;6
2020-06-05 17:15:00;13;31;4;88;64;19;43;78;59;14;12
2020-06-05 17:30:00;9;29;6;83;68;20;36;88;72;18;13
2020-06-05 17:45:00;13;37;2;90;70;28;40;114;97;16;11
2020-06-05 18:00:00;17;28;6;89;72;20;47;127;112;20;15
2020-06-05 18:15:00;15;31;3;91;73;17;43;120;69;12;13
2020-06-05 18:30:00;11;21;2;72;60;17;28;115;73;14;12
2020-06-05 18:45:00;15;25;4;58;56;17;42;102;66;12;13
2020-06-05 19:00:00;11;25;2;50;53;15;38;78;66;10;9
2020-06-05 19:15:00;10;24;5;76;63;19;33;53;51;11;9
2020-06-05 19:30:00;9;25;1;67;40;7;26;47;49;10;5
2020-06-05 19:45:00;10;19;3;50;49;11;20;41;42;8;6
2020-06-05 20:00:00;7;20;6;59;41;16;24;45;46;5;3
2020-06-05 20:15:00;3;16;1;45;45;13;32;28;36;3;3
2020-06-05 20:30:00;3;15;4;51;36;8;37;33;27;1;1
2020-06-05 20:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 21:00:00;7;19;0;44;34;17;15;27;25;3;3
2020-06-05 21:15:00;3;14;2;40;27;14;13;34;34;8;5
2020-06-05 21:30:00;3;15;2;39;28;24;22;36;25;6;2
2020-06-05 21:45:00;3;17;2;45;27;6;14;17;21;2;1
2020-06-05 22:00:00;4;10;1;88;79;34;17;26;29;6;3
2020-06-05 22:15:00;6;7;2;169;137;21;22;17;18;6;6
2020-06-05 22:30:00;4;12;0;155;132;13;24;32;20;1;1
2020-06-05 22:45:00;6;11;1;91;99;19;23;25;15;2;1
2020-06-05 23:00:00;8;9;1;31;23;8;19;17;10;1;0
2020-06-05 23:15:00;5;3;0;27;10;5;10;16;15;3;2
2020-06-05 23:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
