DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-12-24 00:00:00;
2020-12-24 00:15:00;
2020-12-24 00:30:00;
2020-12-24 00:45:00;
2020-12-24 01:00:00;0;0;3;5;0;0;0
2020-12-24 01:15:00;0;4;2;3;1;3;3
2020-12-24 01:30:00;0;4;2;5;3;0;0
2020-12-24 01:45:00;0;4;2;3;1;0;0
2020-12-24 02:00:00;0;3;2;2;3;0;0
2020-12-24 02:15:00;0;3;0;1;0;0;0
2020-12-24 02:30:00;0;5;2;2;2;0;0
2020-12-24 02:45:00;0;4;1;2;3;0;0
2020-12-24 03:00:00;0;2;0;5;1;0;0
2020-12-24 03:15:00;0;2;1;5;3;0;0
2020-12-24 03:30:00;0;3;1;3;3;0;0
2020-12-24 03:45:00;0;3;1;4;2;0;0
2020-12-24 04:00:00;0;0;2;2;2;0;0
2020-12-24 04:15:00;0;0;2;6;2;0;0
2020-12-24 04:30:00;0;0;1;5;3;0;0
2020-12-24 04:45:00;0;1;1;6;3;0;0
2020-12-24 05:00:00;0;3;1;3;2;0;0
2020-12-24 05:15:00;0;8;4;4;4;0;0
2020-12-24 05:30:00;0;7;2;9;3;0;0
2020-12-24 05:45:00;0;11;6;8;2;0;0
2020-12-24 06:00:00;0;13;4;16;6;0;0
2020-12-24 06:15:00;0;13;5;16;12;0;0
2020-12-24 06:30:00;0;17;17;22;7;0;0
2020-12-24 06:45:00;0;19;15;20;18;0;0
2020-12-24 07:00:00;0;12;9;20;10;1;1
2020-12-24 07:15:00;0;15;9;15;12;0;0
2020-12-24 07:30:00;0;17;10;20;11;2;2
2020-12-24 07:45:00;0;15;11;31;28;1;1
2020-12-24 08:00:00;0;19;12;33;24;1;1
2020-12-24 08:15:00;1;25;19;33;22;2;2
2020-12-24 08:30:00;6;4;13;32;26;1;0
2020-12-24 08:45:00;7;6;4;28;34;2;3
2020-12-24 09:00:00;0;1;2;33;22;2;2
2020-12-24 09:15:00;0;6;4;42;27;2;2
2020-12-24 09:30:00;19;3;4;50;31;4;4
2020-12-24 09:45:00;2;8;5;54;38;1;1
2020-12-24 10:00:00;8;8;6;59;37;2;2
2020-12-24 10:15:00;5;24;15;65;48;2;2
2020-12-24 10:30:00;5;59;52;81;58;3;2
2020-12-24 10:45:00;3;77;58;82;64;1;2
2020-12-24 11:00:00;1;69;68;104;75;1;1
2020-12-24 11:15:00;27;71;73;103;74;2;2
2020-12-24 11:30:00;5;84;83;100;102;5;5
2020-12-24 11:45:00;21;92;93;91;103;1;1
2020-12-24 12:00:00;15;93;83;93;83;2;2
2020-12-24 12:15:00;14;93;70;106;86;2;2
2020-12-24 12:30:00;8;94;85;105;102;3;3
2020-12-24 12:45:00;1;85;89;101;87;1;1
2020-12-24 13:00:00;7;82;69;112;89;1;0
2020-12-24 13:15:00;8;80;82;101;81;4;5
2020-12-24 13:30:00;1;92;95;92;87;3;3
2020-12-24 13:45:00;22;77;79;103;94;1;1
2020-12-24 14:00:00;19;68;81;85;73;2;2
2020-12-24 14:15:00;3;76;79;86;77;2;2
2020-12-24 14:30:00;4;76;86;84;71;3;3
2020-12-24 14:45:00;10;83;76;93;86;1;1
2020-12-24 15:00:00;14;81;73;66;69;2;2
2020-12-24 15:15:00;33;61;63;89;66;3;3
2020-12-24 15:30:00;19;54;76;80;69;3;3
2020-12-24 15:45:00;23;82;84;88;93;1;1
2020-12-24 16:00:00;29;72;59;74;67;3;3
2020-12-24 16:15:00;29;56;54;88;75;1;1
2020-12-24 16:30:00;24;59;54;94;71;2;2
2020-12-24 16:45:00;13;72;71;75;65;2;2
2020-12-24 17:00:00;15;67;60;75;60;2;2
2020-12-24 17:15:00;36;46;55;68;55;3;3
2020-12-24 17:30:00;28;52;61;85;57;3;3
2020-12-24 17:45:00;60;65;57;71;66;1;1
2020-12-24 18:00:00;10;11;79;73;53;2;2
2020-12-24 18:15:00;13;0;74;57;44;2;2
2020-12-24 18:30:00;8;4;71;51;41;3;3
2020-12-24 18:45:00;9;1;73;60;43;1;1
2020-12-24 19:00:00;41;4;50;35;20;1;1
2020-12-24 19:15:00;12;13;28;25;29;3;3
2020-12-24 19:30:00;0;32;24;34;23;4;4
2020-12-24 19:45:00;3;24;26;27;24;1;1
2020-12-24 20:00:00;9;17;37;30;23;2;2
2020-12-24 20:15:00;6;7;47;33;22;1;1
2020-12-24 20:30:00;8;3;54;30;23;3;3
2020-12-24 20:45:00;0;3;65;30;29;2;2
2020-12-24 21:00:00;34;7;89;57;36;3;3
2020-12-24 21:15:00;64;5;107;61;34;0;0
2020-12-24 21:30:00;13;53;127;88;59;5;5
2020-12-24 21:45:00;12;78;88;107;82;1;1
2020-12-24 22:00:00;0;23;22;34;28;2;2
2020-12-24 22:15:00;0;8;4;10;6;1;1
2020-12-24 22:30:00;0;5;2;3;5;1;1
2020-12-24 22:45:00;0;7;6;4;3;1;1
2020-12-24 23:00:00;0;8;3;11;2;2;2
2020-12-24 23:15:00;0;2;3;4;3;1;1
2020-12-24 23:30:00;0;1;1;3;0;1;1
2020-12-24 23:45:00;0;0;2;6;0;1;1
