DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-06-18 00:00:00;0;2;4;0;0;0;3;1;3;3;3
2020-06-18 00:15:00;0;5;3;1;1;1;3;2;1;1;3
2020-06-18 00:30:00;0;3;3;0;0;1;3;0;1;1;0
2020-06-18 00:45:00;0;0;4;0;0;1;2;1;0;0;0
2020-06-18 01:00:00;1;2;2;0;1;2;4;0;0;1;2
2020-06-18 01:15:00;0;1;2;0;0;1;1;4;0;3;2
2020-06-18 01:30:00;0;1;2;1;1;0;3;0;0;1;0
2020-06-18 01:45:00;1;0;0;0;0;0;0;0;1;3;1
2020-06-18 02:00:00;0;1;5;0;0;0;2;1;0;3;0
2020-06-18 02:15:00;0;0;0;0;0;0;1;1;0;2;0
2020-06-18 02:30:00;0;0;2;0;0;0;1;0;0;2;0
2020-06-18 02:45:00;0;0;0;0;0;0;1;0;0;0;0
2020-06-18 03:00:00;0;1;2;0;0;0;1;1;1;4;2
2020-06-18 03:15:00;0;0;1;0;0;0;0;0;0;2;1
2020-06-18 03:30:00;1;2;0;0;1;0;1;0;0;3;0
2020-06-18 03:45:00;0;2;2;0;0;0;1;0;1;1;0
2020-06-18 04:00:00;0;0;0;0;0;0;0;0;0;0;4
2020-06-18 04:15:00;0;2;0;0;0;2;3;0;0;1;1
2020-06-18 04:30:00;0;2;6;1;1;0;0;0;0;1;1
2020-06-18 05:00:00;4;12;4;0;2;1;1;0;1;2;8
2020-06-18 05:15:00;1;17;15;1;2;2;7;0;2;3;8
2020-06-18 05:30:00;5;36;19;2;6;3;11;1;2;17;6
2020-06-18 05:45:00;1;32;25;3;4;7;11;2;6;16;14
2020-06-18 06:00:00;3;22;10;2;4;3;5;2;10;14;11
2020-06-18 06:15:00;2;25;23;8;12;5;19;10;13;26;17
2020-06-18 06:30:00;9;50;38;11;16;10;21;9;14;15;21
2020-06-18 06:45:00;1;46;45;17;19;12;17;7;17;28;22
2020-06-18 07:00:00;3;37;49;26;28;6;24;6;15;25;27
2020-06-18 07:15:00;6;62;61;33;35;17;35;23;43;42;29
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;12;68;83;20;33;32;40;38;46;50;37
2020-06-18 08:00:00;9;23;86;15;20;14;35;26;28;33;23
2020-06-18 08:15:00;10;10;66;16;20;8;26;19;22;39;23
2020-06-18 08:30:00;8;34;55;15;20;11;28;17;23;31;22
2020-06-18 08:45:00;7;28;68;26;34;14;32;16;24;31;23
2020-06-18 09:00:00;7;33;46;12;17;12;29;14;20;30;19
2020-06-18 09:15:00;5;35;45;21;23;7;31;12;27;35;16
2020-06-18 09:30:00;10;33;52;12;22;13;24;15;20;27;18
2020-06-18 09:45:00;9;29;60;20;21;21;25;22;24;33;20
2020-06-18 10:00:00;3;8;66;6;8;14;31;17;20;17;19
2020-06-18 10:15:00;3;3;85;19;21;11;34;20;27;21;24
2020-06-18 10:30:00;7;41;54;14;18;22;39;17;22;22;24
2020-06-18 10:45:00;2;49;60;20;17;17;39;22;27;22;26
2020-06-18 11:00:00;3;50;62;18;20;15;28;22;34;30;21
2020-06-18 11:15:00;7;33;82;12;18;27;34;31;20;17;27
2020-06-18 11:30:00;5;29;93;17;18;27;29;27;23;25;19
2020-06-18 11:45:00;8;31;85;11;16;17;35;22;23;30;17
2020-06-18 12:00:00;7;34;77;10;17;26;37;21;26;31;26
2020-06-18 12:15:00;7;34;92;9;13;22;33;25;18;20;19
2020-06-18 12:30:00;3;33;80;12;13;16;31;24;30;31;20
2020-06-18 12:45:00;7;40;78;13;17;11;30;26;31;26;24
2020-06-18 13:00:00;10;34;78;12;17;28;47;37;28;21;25
2020-06-18 13:15:00;1;24;81;11;12;19;38;25;22;28;24
2020-06-18 13:30:00;5;40;90;10;14;26;39;22;22;21;31
2020-06-18 13:45:00;8;44;91;18;23;14;36;30;21;23;27
2020-06-18 14:00:00;9;50;77;11;14;12;39;22;17;26;26
2020-06-18 14:15:00;8;47;68;15;20;18;32;17;28;30;29
2020-06-18 14:30:00;8;38;79;12;13;19;30;23;31;26;25
2020-06-18 14:45:00;7;40;60;12;16;23;33;18;27;38;29
2020-06-18 15:00:00;5;46;53;6;10;16;35;21;15;27;32
2020-06-18 15:15:00;6;42;52;10;16;19;36;24;23;32;33
2020-06-18 15:30:00;5;52;62;10;14;19;42;32;28;24;32
2020-06-18 15:45:00;4;45;66;14;17;16;56;38;26;29;43
2020-06-18 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 16:15:00;15;60;69;10;18;26;41;30;31;31;38
2020-06-18 16:30:00;14;64;73;13;23;20;40;26;29;27;35
2020-06-18 16:45:00;15;67;75;10;19;21;40;26;30;40;43
2020-06-18 17:00:00;15;69;76;13;24;22;40;27;28;31;55
2020-06-18 17:15:00;5;65;76;14;21;19;47;32;26;30;38
2020-06-18 17:30:00;3;52;93;9;15;16;49;24;31;35;32
2020-06-18 17:45:00;1;47;75;11;12;22;37;20;29;29;28
2020-06-18 18:00:00;7;43;48;12;14;15;30;25;21;19;34
2020-06-18 18:15:00;6;55;50;8;13;20;34;16;24;23;27
2020-06-18 18:30:00;5;42;55;6;7;13;34;15;24;22;22
2020-06-18 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 19:00:00;4;40;30;2;7;19;33;24;17;23;24
2020-06-18 19:15:00;5;34;35;10;11;11;26;15;15;22;15
2020-06-18 19:30:00;4;34;34;5;10;9;23;21;18;25;19
2020-06-18 19:45:00;4;33;32;4;7;10;26;15;8;19;14
2020-06-18 20:00:00;5;30;22;5;9;13;23;19;10;16;8
2020-06-18 20:15:00;4;32;33;5;8;13;15;12;9;23;15
2020-06-18 20:30:00;2;27;24;3;4;6;20;7;8;13;11
2020-06-18 20:45:00;3;19;26;6;9;6;19;6;8;16;8
2020-06-18 21:00:00;1;24;19;5;5;10;19;8;7;16;14
2020-06-18 21:15:00;0;19;16;2;2;12;16;10;8;11;10
2020-06-18 21:30:00;2;19;15;5;9;3;12;6;4;8;12
2020-06-18 21:45:00;3;18;27;7;6;14;17;6;9;15;11
2020-06-18 22:00:00;0;23;15;9;9;9;18;11;4;7;11
2020-06-18 22:15:00;0;14;14;1;1;11;16;10;2;8;11
2020-06-18 22:30:00;0;17;15;2;2;10;11;5;4;4;8
2020-06-18 22:45:00;0;16;9;0;0;4;11;5;0;10;8
2020-06-18 23:00:00;0;12;8;2;3;4;9;3;3;8;6
2020-06-18 23:15:00;2;8;11;1;3;2;7;5;5;9;4
2020-06-18 23:30:00;0;8;7;0;0;1;6;1;2;4;4
2020-06-18 23:45:00;0;7;9;0;1;0;7;3;0;7;4
